Type,LocalAirport,ForeignAirport,Airline,PlannedDate,ActualDate,Delay
DEPARTURE,BASEL,TENERIFE,EASYJET,2024-11-07 13:22:00,2024-11-07 13:22:00,0
DEPARTURE,BASEL,GRAN CANARIA,EASYJET,2024-11-07 13:20:00,2024-11-07 13:20:00,0
DEPARTURE,BASEL,BRINDISI,EASYJET,2024-11-07 13:56:00,2024-11-07 13:56:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-07 13:53:00,2024-11-07 13:53:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-07 14:13:00,2024-11-07 14:13:00,0
DEPARTURE,BASEL,JERSEY,NETJETS,2024-11-07 14:29:00,2024-11-07 14:29:00,0
DEPARTURE,BASEL,COPENHAGEN,EASYJET,2024-11-07 14:45:00,2024-11-07 14:45:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-07 15:06:00,2024-11-07 15:06:00,0
DEPARTURE,BASEL,AGADIR,EASYJET,2024-11-07 15:15:00,2024-11-07 15:45:00,30
DEPARTURE,BASEL,MADRID,SWIFTAIR,2024-11-07 16:30:00,2024-11-07 16:52:00,22
DEPARTURE,BASEL,LONDON STANSTED,NETJETS,2024-11-07 15:43:00,2024-11-07 15:43:00,0
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-07 15:41:00,2024-11-07 15:41:00,0
DEPARTURE,BASEL,WARSAW,WIZZ AIR,2024-11-07 15:47:00,2024-11-07 15:47:00,0
DEPARTURE,BASEL,BUDAPEST,WIZZ AIR,2024-11-07 16:10:00,2024-11-07 16:34:00,24
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-07 15:52:00,2024-11-07 15:52:00,0
DEPARTURE,BASEL,LAVAL ENTRAMMES,JETFLY AVIATION,2024-11-07 16:19:00,2024-11-07 16:19:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA G̦KCEN,PEGASUS AIRLINES,2024-11-07 16:46:00,2024-11-07 16:46:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-07 16:50:00,2024-11-07 17:21:00,31
DEPARTURE,BASEL,TOULOUSE,EASYJET,2024-11-07 17:06:00,2024-11-07 17:06:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-07 17:05:00,2024-11-07 17:23:00,18
DEPARTURE,BASEL,CLUJ,WIZZ AIR,2024-11-07 17:08:00,2024-11-07 17:08:00,0
DEPARTURE,BASEL,MALTA,EASYJET,2024-11-07 17:15:00,2024-11-07 17:15:00,0
DEPARTURE,BASEL,COLOGNE BONN,FEDEX,2024-11-07 17:28:00,2024-11-07 17:28:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-07 17:43:00,2024-11-07 17:43:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-07 18:20:00,2024-11-07 18:20:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-07 18:15:00,2024-11-07 18:28:00,13
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-07 19:04:00,2024-11-07 19:04:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-07 19:13:00,2024-11-07 19:13:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-07 19:10:00,2024-11-07 19:10:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-07 19:32:00,2024-11-07 19:32:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-07 19:39:00,2024-11-07 19:39:00,0
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-07 20:39:00,2024-11-07 20:39:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-07 20:37:00,2024-11-07 20:37:00,0
DEPARTURE,BASEL,HANOVER,NETJETS,2024-11-07 20:23:00,2024-11-07 20:23:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-07 21:15:00,2024-11-07 21:15:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-07 21:25:00,2024-11-07 21:25:00,0
DEPARTURE,BASEL,MANCHESTER,EASYJET,2024-11-07 22:00:00,2024-11-07 22:00:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-07 21:59:00,2024-11-07 21:59:00,0
DEPARTURE,BASEL,COLOGNE BONN,SPRINTAIR,2024-11-07 22:11:00,2024-11-07 22:11:00,0
DEPARTURE,BASEL,COLOGNE BONN,EUROPEAN AIR TRANSPORT / DHL,2024-11-07 22:32:00,2024-11-07 22:32:00,0
DEPARTURE,BASEL,COLOGNE BONN,SPRINTAIR,2024-11-07 22:38:00,2024-11-07 22:38:00,0
DEPARTURE,BASEL,BRUSSELS,EUROPEAN AIR TRANSPORT / DHL,2024-11-07 22:54:00,2024-11-07 22:54:00,0
DEPARTURE,BASEL,LIEGE,FEDEX,2024-11-07 22:58:00,2024-11-07 22:58:00,0
DEPARTURE,BASEL,LEIPZIG,EUROPEAN AIR TRANSPORT / DHL,2024-11-07 23:03:00,2024-11-07 23:03:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,FEDEX,2024-11-07 22:45:00,2024-11-07 22:45:00,0
DEPARTURE,BASEL,FARO,EASYJET,2024-11-06 06:14:00,2024-11-06 06:14:00,0
DEPARTURE,BASEL,GENEVA,FEDEX,2024-11-06 06:11:00,2024-11-06 06:11:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-06 06:16:00,2024-11-06 06:16:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-06 06:26:00,2024-11-06 06:26:00,0
DEPARTURE,BASEL,THESSALONIKI,EASYJET,2024-11-06 06:28:00,2024-11-06 06:28:00,0
DEPARTURE,BASEL,LARNACA,EASYJET,2024-11-06 06:43:00,2024-11-06 06:43:00,0
DEPARTURE,BASEL,ATHENS,EASYJET,2024-11-06 06:46:00,2024-11-06 06:46:00,0
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-06 07:07:00,2024-11-06 07:07:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-06 07:03:00,2024-11-06 07:03:00,0
DEPARTURE,BASEL,DORTMUND,ENTER AIR,2024-11-06 07:21:00,2024-11-06 07:21:00,0
DEPARTURE,BASEL,HURGHADA,EASYJET,2024-11-06 07:15:00,2024-11-06 07:15:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-06 07:28:00,2024-11-06 07:28:00,0
DEPARTURE,BASEL,COPENHAGEN,EASYJET,2024-11-06 07:17:00,2024-11-06 07:17:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-06 07:31:00,2024-11-06 07:31:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-06 07:58:00,2024-11-06 07:58:00,0
DEPARTURE,BASEL,HURGHADA,AIR CAIRO,2024-11-06 08:12:00,2024-11-06 08:12:00,0
DEPARTURE,BASEL,IASI,WIZZ AIR,2024-11-06 08:30:00,2024-11-06 08:42:00,12
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-06 09:11:00,2024-11-06 09:11:00,0
DEPARTURE,BASEL,BELGRADE,WIZZ AIR,2024-11-06 08:45:00,2024-11-06 08:52:00,7
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-06 08:54:00,2024-11-06 08:54:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-06 09:50:00,2024-11-06 09:48:00,-2
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-06 09:51:00,2024-11-06 09:51:00,0
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-06 10:13:00,2024-11-06 10:13:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-06 10:15:00,2024-11-06 10:15:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-06 10:25:00,2024-11-06 10:25:00,0
DEPARTURE,BASEL,TUZLA,WIZZ AIR,2024-11-06 10:29:00,2024-11-06 10:29:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-06 11:30:00,2024-11-06 11:36:00,6
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-06 11:15:00,2024-11-06 11:30:00,15
DEPARTURE,BASEL,CASABLANCA,AIR ARABIA MAROC,2024-11-06 11:02:00,2024-11-06 11:02:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-06 11:26:00,2024-11-06 11:26:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-06 11:51:00,2024-11-06 11:51:00,0
DEPARTURE,BASEL,TENERIFE,EASYJET,2024-11-06 12:15:00,2024-11-06 12:15:00,0
DEPARTURE,BASEL,MALTA,ZIMEX AVIATION,2024-11-06 12:18:00,2024-11-06 12:18:00,0
DEPARTURE,BASEL,ALICANTE,EASYJET,2024-11-06 11:59:00,2024-11-06 11:59:00,0
DEPARTURE,BASEL,KRAKOW,EASYJET,2024-11-06 12:31:00,2024-11-06 12:31:00,0
DEPARTURE,BASEL,ENFIDHA,EASYJET,2024-11-06 12:58:00,2024-11-06 12:58:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA G̦KCEN,PEGASUS AIRLINES,2024-11-06 13:08:00,2024-11-06 13:08:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-06 13:14:00,2024-11-06 13:14:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-06 13:19:00,2024-11-06 13:19:00,0
DEPARTURE,BASEL,AJACCIO,EASYJET,2024-11-06 13:05:00,2024-11-06 13:05:00,0
DEPARTURE,BASEL,DUBAI,FLYDUBAI,2024-11-06 13:40:00,2024-11-06 13:40:00,0
DEPARTURE,BASEL,BARCELONA,VUELING,2024-11-06 13:44:00,2024-11-06 13:44:00,0
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-06 13:54:00,2024-11-06 13:54:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-06 14:22:00,2024-11-06 14:22:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-06 14:24:00,2024-11-06 14:24:00,0
DEPARTURE,BASEL,IZMIR,SUNEXPRESS,2024-11-06 14:32:00,2024-11-06 14:32:00,0
DEPARTURE,BASEL,BUDAPEST,WIZZ AIR,2024-11-06 14:29:00,2024-11-06 14:29:00,0
DEPARTURE,BASEL,PRAGUE,EASYJET,2024-11-06 14:26:00,2024-11-06 14:26:00,0
DEPARTURE,BASEL,BERNE,- PRIVATE -,2024-11-06 14:07:00,2024-11-06 14:07:00,0
DEPARTURE,BASEL,ALGIERS,AIR ALG̩RIE,2024-11-06 18:45:00,2024-11-06 18:48:00,3
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-06 14:55:00,2024-11-06 14:55:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-06 16:40:00,2024-11-06 16:59:00,19
DEPARTURE,BASEL,NIS,WIZZ AIR,2024-11-06 15:57:00,2024-11-06 15:57:00,0
DEPARTURE,BASEL,NICE,EASYJET,2024-11-06 15:49:00,2024-11-06 15:49:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-06 16:10:00,2024-11-06 16:10:00,0
DEPARTURE,BASEL,SOFIA,WIZZ AIR,2024-11-06 16:13:00,2024-11-06 16:13:00,0
DEPARTURE,BASEL,BUCHAREST,WIZZ AIR,2024-11-06 16:44:00,2024-11-06 16:44:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-06 16:35:00,2024-11-06 16:35:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA G̦KCEN,PEGASUS AIRLINES,2024-11-06 16:45:00,2024-11-06 16:56:00,11
DEPARTURE,BASEL,TIRANA,WIZZ AIR,2024-11-06 17:21:00,2024-11-06 17:21:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-06 17:05:00,2024-11-06 17:05:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-06 17:28:00,2024-11-06 17:28:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,FEDEX,2024-11-06 17:31:00,2024-11-06 17:31:00,0
DEPARTURE,BASEL,NICE,PAN EUROP̩ENNE AIR SERVICE,2024-11-06 17:35:00,2024-11-06 17:35:00,0
DEPARTURE,BASEL,VENICE,EASYJET,2024-11-06 17:36:00,2024-11-06 17:36:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-06 18:11:00,2024-11-06 18:11:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-06 18:10:00,2024-11-06 18:10:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-06 18:21:00,2024-11-06 18:21:00,0
DEPARTURE,BASEL,LONDON STANSTED,RYANAIR,2024-11-06 18:45:00,2024-11-06 19:34:00,49
DEPARTURE,BASEL,MAHON,EASYJET,2024-11-06 18:36:00,2024-11-06 18:36:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-06 18:50:00,2024-11-06 18:50:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-06 18:59:00,2024-11-06 18:59:00,0
DEPARTURE,BASEL,AMSTERDAM,EASYJET,2024-11-06 19:07:00,2024-11-06 19:07:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-06 19:21:00,2024-11-06 19:21:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-06 19:32:00,2024-11-06 19:32:00,0
DEPARTURE,BASEL,DOHA,QATAR AIRWAYS,2024-11-06 18:57:00,2024-11-06 18:57:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-06 19:36:00,2024-11-06 19:36:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-06 20:06:00,2024-11-06 20:06:00,0
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-06 20:20:00,2024-11-06 20:20:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-06 20:37:00,2024-11-06 20:37:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-06 21:04:00,2024-11-06 21:04:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-06 21:25:00,2024-11-06 21:25:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-06 21:26:00,2024-11-06 21:26:00,0
DEPARTURE,BASEL,COLOGNE BONN,SPRINTAIR,2024-11-06 22:12:00,2024-11-06 22:12:00,0
DEPARTURE,BASEL,COLOGNE BONN,EUROPEAN AIR TRANSPORT / DHL,2024-11-06 22:26:00,2024-11-06 22:26:00,0
DEPARTURE,BASEL,COLOGNE BONN,SPRINTAIR,2024-11-06 22:44:00,2024-11-06 22:44:00,0
DEPARTURE,BASEL,BRUSSELS,EUROPEAN AIR TRANSPORT / DHL,2024-11-06 22:53:00,2024-11-06 22:53:00,0
DEPARTURE,BASEL,LIEGE,FEDEX,2024-11-06 22:42:00,2024-11-06 22:42:00,0
DEPARTURE,BASEL,LEIPZIG,EUROPEAN AIR TRANSPORT / DHL,2024-11-06 23:06:00,2024-11-06 23:06:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,FEDEX,2024-11-06 22:48:00,2024-11-06 22:48:00,0
DEPARTURE,BASEL,GENEVA,FEDEX,2024-11-12 06:18:00,2024-11-12 06:18:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-12 06:16:00,2024-11-12 06:16:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-12 06:22:00,2024-11-12 06:22:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-12 06:34:00,2024-11-12 06:34:00,0
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-12 06:25:00,2024-11-12 06:25:00,0
DEPARTURE,BASEL,ANTALYA,EASYJET,2024-11-12 06:54:00,2024-11-12 06:54:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-12 07:42:00,2024-11-12 07:42:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-12 07:19:00,2024-11-12 07:19:00,0
DEPARTURE,BASEL,PRISTINA,EASYJET,2024-11-12 07:08:00,2024-11-12 07:08:00,0
DEPARTURE,BASEL,SANTIAGO,EASYJET,2024-11-12 07:17:00,2024-11-12 07:17:00,0
DEPARTURE,BASEL,LANZAROTE,EASYJET,2024-11-12 07:32:00,2024-11-12 07:32:00,0
DEPARTURE,BASEL,STOCKHOLM,UNKNOWN,2024-11-12 07:29:00,2024-11-12 07:29:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-12 07:38:00,2024-11-12 07:38:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-12 07:57:00,2024-11-12 07:57:00,0
DEPARTURE,BASEL,AGADIR,EASYJET,2024-11-12 08:16:00,2024-11-12 08:16:00,0
DEPARTURE,BASEL,PRISTINA,ZIMEX AVIATION,2024-11-12 09:31:00,2024-11-12 09:31:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-12 09:42:00,2024-11-12 09:42:00,0
DEPARTURE,BASEL,SKOPJE,WIZZ AIR,2024-11-12 09:40:00,2024-11-12 09:55:00,15
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-12 10:07:00,2024-11-12 10:07:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-12 10:29:00,2024-11-12 10:29:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-12 10:42:00,2024-11-12 10:42:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-12 11:06:00,2024-11-12 11:06:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-12 12:00:00,2024-11-12 12:43:00,43
DEPARTURE,BASEL,RABAT SALE,AIR ARABIA MAROC,2024-11-12 10:57:00,2024-11-12 10:57:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-12 11:10:00,2024-11-12 11:10:00,0
DEPARTURE,BASEL,CONSTANTINE,AIR ALG̩RIE,2024-11-12 11:30:00,2024-11-12 11:23:00,-7
DEPARTURE,BASEL,TUNIS,NOUVELAIR,2024-11-12 11:20:00,2024-11-12 11:41:00,21
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-12 11:12:00,2024-11-12 11:12:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-12 11:25:00,2024-11-12 11:25:00,0
DEPARTURE,BASEL,FUERTEVENTURA,EASYJET,2024-11-12 11:49:00,2024-11-12 11:49:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-12 11:58:00,2024-11-12 11:58:00,0
DEPARTURE,BASEL,TENERIFE,EASYJET,2024-11-12 12:30:00,2024-11-12 12:30:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-12 12:41:00,2024-11-12 12:41:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA G̦KCEN,PEGASUS AIRLINES,2024-11-12 12:57:00,2024-11-12 12:57:00,0
DEPARTURE,BASEL,BUDAPEST,WIZZ AIR,2024-11-12 12:39:00,2024-11-12 12:39:00,0
DEPARTURE,BASEL,KAYSERI,SUNEXPRESS,2024-11-12 12:45:00,2024-11-12 12:45:00,0
DEPARTURE,BASEL,GRAN CANARIA,EASYJET,2024-11-12 13:04:00,2024-11-12 13:04:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-12 13:47:00,2024-11-12 13:47:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-12 14:50:00,2024-11-12 14:50:00,0
DEPARTURE,BASEL,MADEIRA,EASYJET,2024-11-12 14:59:00,2024-11-12 14:59:00,0
DEPARTURE,BASEL,MARRAKECH,EASYJET,2024-11-12 15:31:00,2024-11-12 15:31:00,0
DEPARTURE,BASEL,WARSAW,WIZZ AIR,2024-11-12 15:40:00,2024-11-12 15:40:00,0
DEPARTURE,BASEL,AMSTERDAM,EASYJET,2024-11-12 15:37:00,2024-11-12 15:37:00,0
DEPARTURE,BASEL,CLUJ,WIZZ AIR,2024-11-12 15:44:00,2024-11-12 15:44:00,0
DEPARTURE,BASEL,ISTANBUL SABIHA G̦KCEN,PEGASUS AIRLINES,2024-11-12 16:38:00,2024-11-12 16:38:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-12 17:10:00,2024-11-12 17:13:00,3
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,FEDEX,2024-11-12 17:36:00,2024-11-12 17:36:00,0
DEPARTURE,BASEL,LONDON STANSTED,RYANAIR,2024-11-12 18:15:00,2024-11-12 18:30:00,15
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-12 18:05:00,2024-11-12 18:18:00,13
DEPARTURE,BASEL,VARNA,NETJETS,2024-11-12 17:53:00,2024-11-12 17:53:00,0
DEPARTURE,BASEL,NORTHOLT,NETJETS,2024-11-12 18:31:00,2024-11-12 18:31:00,0
DEPARTURE,BASEL,BRINDISI,EASYJET,2024-11-12 18:28:00,2024-11-12 18:28:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-12 19:30:00,2024-11-12 19:30:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-12 19:10:00,2024-11-12 19:38:00,28
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-12 19:05:00,2024-11-12 19:05:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-12 19:35:00,2024-11-12 19:35:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-12 20:09:00,2024-11-12 20:09:00,0
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-12 20:27:00,2024-11-12 20:27:00,0
DEPARTURE,BASEL,PRISTINA,GP AVIATION,2024-11-12 20:38:00,2024-11-12 20:38:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-12 21:15:00,2024-11-12 21:15:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-12 21:39:00,2024-11-12 21:39:00,0
DEPARTURE,BASEL,COLOGNE BONN,SPRINTAIR,2024-11-12 22:11:00,2024-11-12 22:11:00,0
DEPARTURE,BASEL,COLOGNE BONN,EUROPEAN AIR TRANSPORT / DHL,2024-11-12 22:23:00,2024-11-12 22:23:00,0
DEPARTURE,BASEL,COLOGNE BONN,SPRINTAIR,2024-11-12 22:39:00,2024-11-12 22:39:00,0
DEPARTURE,BASEL,BRUSSELS,EUROPEAN AIR TRANSPORT / DHL,2024-11-12 22:52:00,2024-11-12 22:52:00,0
DEPARTURE,BASEL,LIEGE,FEDEX,2024-11-12 22:50:00,2024-11-12 22:50:00,0
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,FEDEX,2024-11-12 22:43:00,2024-11-12 22:43:00,0
DEPARTURE,BASEL,MALAGA,EASYJET,2024-11-04 06:08:00,2024-11-04 06:08:00,0
DEPARTURE,BASEL,BERLIN,EASYJET,2024-11-04 06:07:00,2024-11-04 06:07:00,0
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-04 06:27:00,2024-11-04 06:27:00,0
DEPARTURE,BASEL,NICE,EASYJET,2024-11-04 06:18:00,2024-11-04 06:18:00,0
DEPARTURE,BASEL,BARCELONA,EASYJET,2024-11-04 06:12:00,2024-11-04 06:12:00,0
DEPARTURE,BASEL,HAMBURG,EASYJET,2024-11-04 06:22:00,2024-11-04 06:22:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-04 06:41:00,2024-11-04 06:41:00,0
DEPARTURE,BASEL,NANTES,EASYJET,2024-11-04 06:47:00,2024-11-04 06:47:00,0
DEPARTURE,BASEL,MALTA,EASYJET,2024-11-04 06:50:00,2024-11-04 06:50:00,0
DEPARTURE,BASEL,AMSTERDAM,EASYJET,2024-11-04 06:55:00,2024-11-04 06:55:00,0
DEPARTURE,BASEL,LONDON GATWICK,EASYJET,2024-11-04 06:57:00,2024-11-04 06:57:00,0
DEPARTURE,BASEL,MADRID,EASYJET,2024-11-04 07:02:00,2024-11-04 07:02:00,0
DEPARTURE,BASEL,LISBON,EASYJET,2024-11-04 07:07:00,2024-11-04 07:07:00,0
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-04 07:49:00,2024-11-04 07:49:00,0
DEPARTURE,BASEL,BELGRADE,WIZZ AIR,2024-11-04 08:46:00,2024-11-04 08:46:00,0
DEPARTURE,BASEL,ANTALYA,SUNEXPRESS,2024-11-04 09:00:00,2024-11-04 09:00:00,0
DEPARTURE,BASEL,BANJA LUKA,WIZZ AIR,2024-11-04 09:32:00,2024-11-04 09:32:00,0
DEPARTURE,BASEL,MUNICH,LUFTHANSA,2024-11-04 09:46:00,2024-11-04 09:46:00,0
DEPARTURE,BASEL,SPLIT,EASYJET,2024-11-04 09:44:00,2024-11-04 09:44:00,0
DEPARTURE,BASEL,TUZLA,WIZZ AIR,2024-11-04 09:55:00,2024-11-04 09:55:00,0
DEPARTURE,BASEL,PORTO,EASYJET,2024-11-04 10:15:00,2024-11-04 10:37:00,22
DEPARTURE,BASEL,VIENNA,AUSTRIAN AIRLINES,2024-11-04 10:15:00,2024-11-04 10:39:00,24
DEPARTURE,BASEL,PARIS CHARLES DE GAULLE,AIR FRANCE,2024-11-04 10:24:00,2024-11-04 10:24:00,0
DEPARTURE,BASEL,ROME,EASYJET,2024-11-04 10:31:00,2024-11-04 10:31:00,0
DEPARTURE,BASEL,SEVILLE,EASYJET,2024-11-04 11:05:00,2024-11-04 11:20:00,15
DEPARTURE,BASEL,EDINBURGH,EASYJET,2024-11-04 10:42:00,2024-11-04 10:42:00,0
DEPARTURE,BASEL,LONDON HEATHROW,BRITISH AIRWAYS,2024-11-04 12:05:00,2024-11-04 12:19:00,14
DEPARTURE,BASEL,FRANKFURT,LUFTHANSA,2024-11-04 11:45:00,2024-11-04 12:02:00,17
DEPARTURE,BASEL,DOLE,RYANAIR,2024-11-04 12:14:00,2024-11-04 12:14:00,0
DEPARTURE,BASEL,SALZBURG,AIRLINK,2024-11-04 10:59:00,2024-11-04 10:59:00,0
DEPARTURE,BASEL,ISTANBUL,TURKISH AIRLINES,2024-11-04 11:07:00,2024-11-04 11:07:00,0
DEPARTURE,BASEL,CASABLANCA,AIR ARABIA MAROC,2024-11-04 11:09:00,2024-11-04 11:09:00,0
DEPARTURE,BASEL,BUDAPEST,EASYJET,2024-11-04 15:30:00,2024-11-04 15:45:00,15
DEPARTURE,BASEL,AMSTERDAM,KLM,2024-11-04 11:33:00,2024-11-04 11:33:00,0
DEPARTURE,BASEL,PALMA,EASYJET,2024-11-04 11:21:00,2024-11-04 11:21:00,0
DEPARTURE,BASEL,NICE,EASYJET,2024-11-04 11:52:00,2024-11-04 11:52:00,0
DEPARTURE,BASEL,PRISTINA,CHAIR AIRLINES,2024-11-04 11:58:00,2024-11-04 11:58:00,0
DEPARTURE,BASEL,VALENCIA,EASYJET,2024-11-04 12:50:00,2024-11-04 13:28:00,38
DEPARTURE,BASEL,BARI,EASYJET,2024-11-04 12:54:00,2024-11-04 12:54:00,0
DEPARTURE,BASEL,CATANIA,EASYJET,2024-11-04 13:19:00,2024-11-04 13:19:00,0
