Date,Type,LocalAirport,ForeignAirport,Airline,Status,Planned,Expected
2024-10-26,arrival,Zurich,Paris CDG,airfrance,Landed,22:30,22:48
2024-10-26,arrival,Zurich,Pristina,chair,Landed,22:30,22:13
2024-10-26,arrival,Zurich,Lisbon,tap,Landed,22:30,23:04
2024-10-26,arrival,Zurich,Edinburgh,edelweiss,Landed,22:40,22:46
2024-10-26,arrival,Zurich,Mykonos,edelweiss,Rolling,22:40,22:33
2024-10-26,arrival,Zurich,Heraklion,chair,Landed,22:40,22:22
2024-10-26,arrival,Zurich,Kos,edelweiss,Landed,22:45,23:01
2024-10-26,arrival,Zurich,London LHR,swiss,Landed,22:45,23:01
2024-10-26,arrival,Zurich,Athens,swiss,Landed,22:45,22:52
2024-10-26,arrival,Zurich,Lamezia Terme,edelweiss,Landed,22:50,22:56
2024-10-26,arrival,Zurich,Porto,swiss,Landed,22:50,23:13
2024-10-26,arrival,Zurich,Pristina,edelweiss,Landed,22:55,22:50
2024-10-26,arrival,Zurich,Faro,edelweiss,Landed,22:55,23:06
2024-10-26,arrival,Zurich,Heraklion,edelweiss,Landed,22:55,
2024-10-26,arrival,Zurich,Sharm El Sheikh,edelweiss,Landed,22:55,23:03
2024-10-26,arrival,Zurich,Warsaw,lot,Landed,19:05,19:26
2024-10-26,arrival,Zurich,Zagreb,croatia_v2,Landed,19:20,19:18
2024-10-26,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,19:20,19:21
2024-10-26,arrival,Zurich,Pristina,gp-aviation,Landed,19:20,19:29
2024-10-26,arrival,Zurich,Muscat,oman,Landed,19:25,19:15
2024-10-26,arrival,Zurich,Lisbon,swiss,Landed,19:30,20:14
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,19:35,19:53
2024-10-26,arrival,Zurich,Munich,lufthansa_neu,Landed,19:35,19:41
2024-10-26,arrival,Zurich,Bangkok,swiss,Landed,19:35,19:44
2024-10-26,arrival,Zurich,Malaga,swiss,Landed,19:40,20:00
2024-10-26,arrival,Zurich,London LHR,swiss,Landed,19:55,19:57
2024-10-26,arrival,Zurich,Belgrade,serbia,Landed,20:00,20:03
2024-10-26,arrival,Zurich,Copenhagen,swiss,Landed,20:00,19:48
2024-10-26,arrival,Zurich,Vienna,austrian,Landed,20:00,20:41
2024-10-26,arrival,Zurich,Milan MXP,swiss,Landed,20:05,20:02
2024-10-26,arrival,Zurich,Düsseldorf,swiss,Landed,20:05,20:27
2024-10-26,arrival,Zurich,Malta,swiss,Landed,20:05,19:59
2024-10-26,arrival,Zurich,Luxembourg,swiss,Landed,20:05,
2024-10-26,arrival,Zurich,Berlin,swiss,Landed,20:10,20:24
2024-10-26,arrival,Zurich,Mauritius,edelweiss,Landed,20:10,20:15
2024-10-26,arrival,Zurich,Palma De Mallorca,swiss,Landed,20:15,21:18
2024-10-26,arrival,Zurich,Stuttgart,swiss,Landed,20:15,20:17
2024-10-26,arrival,Zurich,Dubai DXB,emirates-neu,Landed,20:20,
2024-10-26,arrival,Zurich,Malaga,swiss,Landed,20:20,21:41
2024-10-26,arrival,Zurich,Florence,swiss,Landed,20:20,20:32
2024-10-26,arrival,Zurich,Barcelona,swiss,Landed,20:25,20:34
2024-10-26,arrival,Zurich,London LHR,british,Landed,20:25,20:21
2024-10-26,arrival,Zurich,Nice,swiss,Landed,20:25,20:47
2024-10-26,arrival,Zurich,Venice,swiss,Landed,20:30,20:31
2024-10-26,arrival,Zurich,Hamburg,swiss,Landed,20:30,20:45
2024-10-26,arrival,Zurich,Prague,swiss,Landed,20:30,20:25
2024-10-26,arrival,Zurich,Ljubljana,swiss,Landed,20:35,20:43
2024-10-26,arrival,Zurich,Barcelona,vueling,Landed,20:35,20:52
2024-10-26,arrival,Zurich,Heraklion,edelweiss,Landed,20:55,20:58
2024-10-26,arrival,Zurich,Agadir,edelweiss,Landed,17:00,17:08
2024-10-26,arrival,Zurich,Valencia,swiss,Landed,17:05,17:41
2024-10-26,arrival,Zurich,Alicante,swiss,Landed,17:10,17:45
2024-10-26,arrival,Zurich,Seoul,korean,Landed,17:10,17:12
2024-10-26,arrival,Zurich,Madrid,europa,Landed,17:10,17:20
2024-10-26,arrival,Zurich,Lisbon,tap,Landed,17:15,18:49
2024-10-26,arrival,Zurich,Istanbul IST,turkish,Landed,17:25,17:20
2024-10-26,arrival,Zurich,Bucharest,swiss,Landed,17:35,17:50
2024-10-26,arrival,Zurich,Antalya,sun,Landed,17:35,18:00
2024-10-26,arrival,Zurich,Djerba,tunis,Landed,17:40,17:30
2024-10-26,arrival,Zurich,Heraklion,aegan,Landed,17:55,18:17
2024-10-26,arrival,Zurich,Corfu,edelweiss,Landed,18:05,18:28
2024-10-26,arrival,Zurich,Shanghai,swiss,Landed,18:15,17:58
2024-10-26,arrival,Zurich,Riga,baltic,Landed,18:20,18:19
2024-10-26,arrival,Zurich,Helsinki,finnair,Landed,18:20,18:10
2024-10-26,arrival,Zurich,Stockholm,swiss,Landed,18:20,19:16
2024-10-26,arrival,Zurich,Tokyo,swiss,Landed,18:20,18:46
2024-10-26,arrival,Zurich,Gran Canaria,edelweiss,Landed,18:25,19:33
2024-10-26,arrival,Zurich,Marsa Alam,cairo,Landed,18:30,18:28
2024-10-26,arrival,Zurich,Athens,swiss,Landed,18:35,18:36
2024-10-26,arrival,Zurich,Antalya,sun,Landed,18:35,18:51
2024-10-26,arrival,Zurich,Madrid,iberia,Landed,18:55,19:00
2024-10-26,arrival,Zurich,Fuerteventura,edelweiss,Landed,15:00,15:05
2024-10-26,arrival,Zurich,Istanbul SAW,pegasus,Landed,15:00,14:52
2024-10-26,arrival,Zurich,Thessaloniki,swiss,Landed,15:05,15:01
2024-10-26,arrival,Zurich,Porto,easyjet,Landed,15:15,15:42
2024-10-26,arrival,Zurich,Split,edelweiss,Landed,15:20,15:08
2024-10-26,arrival,Zurich,Los Angeles,swiss,Landed,15:40,15:13
2024-10-26,arrival,Zurich,Tenerife,edelweiss,Landed,15:40,16:13
2024-10-26,arrival,Zurich,Milan MXP,swiss,Landed,15:45,15:56
2024-10-26,arrival,Zurich,Stockholm,swiss,Landed,15:45,15:35
2024-10-26,arrival,Zurich,Porto,swiss,Landed,15:45,15:37
2024-10-26,arrival,Zurich,Ljubljana,swiss,Landed,15:45,15:51
2024-10-26,arrival,Zurich,Vienna,swiss,Landed,15:50,15:44
2024-10-26,arrival,Zurich,Bologna,swiss,Landed,15:50,15:37
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,15:50,15:58
2024-10-26,arrival,Zurich,San Francisco,swiss,Landed,15:50,15:04
2024-10-26,arrival,Zurich,Malaga,swiss,Landed,15:55,16:04
2024-10-26,arrival,Zurich,Hurghada,edelweiss,Landed,15:55,15:40
2024-10-26,arrival,Zurich,Frankfurt FRA,swiss,Landed,15:55,15:54
2024-10-26,arrival,Zurich,Amsterdam,swiss,Landed,16:00,16:06
2024-10-26,arrival,Zurich,Marseille,swiss,Landed,16:00,16:16
2024-10-26,arrival,Zurich,Düsseldorf,swiss,Landed,16:00,16:21
2024-10-26,arrival,Zurich,Venice,swiss,Landed,16:05,16:30
2024-10-26,arrival,Zurich,Nice,swiss,Landed,16:05,16:03
2024-10-26,arrival,Zurich,Palma De Mallorca,chair,Cancelled,16:10,
2024-10-26,arrival,Zurich,Florence,swiss,Landed,16:10,16:14
2024-10-26,arrival,Zurich,Dublin,swiss,Landed,16:15,15:58
2024-10-26,arrival,Zurich,Athens,swiss,Landed,16:15,16:10
2024-10-26,arrival,Zurich,Prague,swiss,Landed,16:15,16:52
2024-10-26,arrival,Zurich,Munich,lufthansa_neu,Landed,16:20,16:42
2024-10-26,arrival,Zurich,Berlin,swiss,Landed,16:20,16:22
2024-10-26,arrival,Zurich,Brussels,swiss,Landed,16:20,16:36
2024-10-26,arrival,Zurich,Paris CDG,swiss,Landed,16:20,17:09
2024-10-26,arrival,Zurich,Budapest,swiss,Landed,16:25,16:22
2024-10-26,arrival,Zurich,Hamburg,swiss,Landed,16:25,16:39
2024-10-26,arrival,Zurich,Oslo OSL,swiss,Landed,16:25,16:43
2024-10-26,arrival,Zurich,Hurghada,chair,Landed,16:30,16:45
2024-10-26,arrival,Zurich,Naples,swiss,Landed,16:30,17:01
2024-10-26,arrival,Zurich,London LHR,swiss,Landed,16:30,17:02
2024-10-26,arrival,Zurich,Nantes,swiss,Landed,16:35,16:58
2024-10-26,arrival,Zurich,Belgrade,swiss,Landed,16:35,16:38
2024-10-26,arrival,Zurich,Palermo,swiss,Landed,16:35,16:38
2024-10-26,arrival,Zurich,Amsterdam,swiss,Landed,16:35,16:31
2024-10-26,arrival,Zurich,Lisbon,swiss,Landed,16:40,16:59
2024-10-26,arrival,Zurich,Barcelona,swiss,Landed,16:40,17:08
2024-10-26,arrival,Zurich,Bordeaux,swiss,Landed,16:40,17:16
2024-10-26,arrival,Zurich,Malta,km_malta_airlines,Landed,16:45,16:46
2024-10-26,arrival,Zurich,Amsterdam,klm,Landed,16:45,16:55
2024-10-26,arrival,Zurich,Rome FCO,swiss,Landed,16:45,17:08
2024-10-26,arrival,Zurich,Brindisi,swiss,Cancelled,16:45,
2024-10-26,arrival,Zurich,Warsaw,swiss,Landed,16:50,16:53
2024-10-26,arrival,Zurich,Seoul,swiss,Landed,16:50,16:44
2024-10-26,arrival,Zurich,Copenhagen,swiss,Landed,16:55,17:04
2024-10-26,arrival,Zurich,Palma De Mallorca,swiss,Landed,16:55,19:23
2024-10-26,arrival,Zurich,Gothenburg,swiss,Landed,16:55,16:57
2024-10-26,arrival,Zurich,Reykjavík,iceland,Landed,13:05,13:00
2024-10-26,arrival,Zurich,Palma De Mallorca,vueling,Landed,13:05,15:16
2024-10-26,arrival,Zurich,Antalya,edelweiss,Landed,13:10,13:36
2024-10-26,arrival,Zurich,Palma De Mallorca,edelweiss,Landed,13:15,15:16
2024-10-26,arrival,Zurich,Dubai DXB,emirates-neu,Landed,13:20,13:50
2024-10-26,arrival,Zurich,Amsterdam,klm,Landed,13:45,13:47
2024-10-26,arrival,Zurich,Paris CDG,airfrance,Landed,13:45,13:29
2024-10-26,arrival,Zurich,Palma De Mallorca,swiss,Landed,13:50,16:50
2024-10-26,arrival,Zurich,Cairo,egypt-air,Landed,13:55,13:58
2024-10-26,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,14:00,13:59
2024-10-26,arrival,Zurich,Doha,qatar,Landed,14:00,14:18
2024-10-26,arrival,Zurich,Istanbul IST,turkish,Landed,14:05,15:31
2024-10-26,arrival,Zurich,Vienna,austrian,Landed,14:20,14:22
2024-10-26,arrival,Zurich,Belgrade,serbia,Landed,14:25,14:17
2024-10-26,arrival,Zurich,Heraklion,edelweiss,Landed,14:25,14:33
2024-10-26,arrival,Zurich,Valencia,swiss,Landed,14:30,16:30
2024-10-26,arrival,Zurich,Larnaca,edelweiss,Landed,14:35,14:46
2024-10-26,arrival,Zurich,London LHR,swiss,Landed,14:45,15:09
2024-10-26,arrival,Zurich,Larnaca,chair,Landed,14:45,14:40
2024-10-26,arrival,Zurich,Palma De Mallorca,swiss,Landed,14:45,17:47
2024-10-26,arrival,Zurich,London LCY,swiss,Landed,14:50,14:49
2024-10-26,arrival,Zurich,Madeira,edelweiss,Landed,14:50,15:03
2024-10-26,arrival,Zurich,Porto,tap,Landed,14:55,14:45
2024-10-26,arrival,Zurich,Hamburg,swiss,Landed,11:00,11:18
2024-10-26,arrival,Zurich,Hanover,swiss,Landed,11:00,11:07
2024-10-26,arrival,Zurich,Catania,edelweiss,Landed,11:00,11:17
2024-10-26,arrival,Zurich,Paris CDG,swiss,Landed,11:05,11:33
2024-10-26,arrival,Zurich,Brussels,swiss,Landed,11:05,11:07
2024-10-26,arrival,Zurich,Madrid,iberia,Landed,11:05,10:57
2024-10-26,arrival,Zurich,Amsterdam,klm,Landed,11:05,11:31
2024-10-26,arrival,Zurich,Berlin,swiss,Landed,11:10,11:07
2024-10-26,arrival,Zurich,Krakow,swiss,Landed,11:10,
2024-10-26,arrival,Zurich,Boston,swiss,Landed,11:10,10:50
2024-10-26,arrival,Zurich,Sarajevo,swiss,Landed,11:10,11:59
2024-10-26,arrival,Zurich,Florence,swiss,Landed,11:15,11:14
2024-10-26,arrival,Zurich,Amsterdam,swiss,Landed,11:15,11:57
2024-10-26,arrival,Zurich,Rome FCO,swiss,Landed,11:20,11:53
2024-10-26,arrival,Zurich,Budapest,swiss,Landed,11:20,11:26
2024-10-26,arrival,Zurich,Naples,swiss,Landed,11:20,11:28
2024-10-26,arrival,Zurich,Barcelona,swiss,Landed,11:25,12:21
2024-10-26,arrival,Zurich,Bari,edelweiss,Landed,11:25,11:20
2024-10-26,arrival,Zurich,Belgrade,swiss,Landed,11:30,11:25
2024-10-26,arrival,Zurich,Copenhagen,swiss,Landed,11:30,12:14
2024-10-26,arrival,Zurich,London LHR,swiss,Landed,11:35,11:44
2024-10-26,arrival,Zurich,Newark,swiss,Landed,11:35,11:37
2024-10-26,arrival,Zurich,Milan MXP,swiss,Landed,11:35,11:49
2024-10-26,arrival,Zurich,London LCY,swiss,Landed,11:40,12:38
2024-10-26,arrival,Zurich,Brindisi,swiss,Landed,11:40,11:27
2024-10-26,arrival,Zurich,Gothenburg,swiss,Landed,11:40,11:38
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,11:45,11:43
2024-10-26,arrival,Zurich,Palermo,swiss,Landed,11:45,11:42
2024-10-26,arrival,Zurich,Palma De Mallorca,swiss,Landed,11:45,14:36
2024-10-26,arrival,Zurich,Pristina,edelweiss,Landed,11:45,11:56
2024-10-26,arrival,Zurich,Stuttgart,swiss,Landed,11:50,12:26
2024-10-26,arrival,Zurich,Manchester,swiss,Landed,11:50,12:03
2024-10-26,arrival,Zurich,Nice,swiss,Landed,11:50,12:11
2024-10-26,arrival,Zurich,Venice,swiss,Landed,11:55,11:42
2024-10-26,arrival,Zurich,Alicante,swiss,Landed,11:55,12:13
2024-10-26,arrival,Zurich,Malta,swiss,Landed,11:55,11:53
2024-10-26,arrival,Zurich,Ibiza,edelweiss,Landed,12:00,12:03
2024-10-26,arrival,Zurich,Sofia,swiss,Landed,12:05,
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,12:05,11:59
2024-10-26,arrival,Zurich,Hamburg,swiss,Landed,12:10,12:04
2024-10-26,arrival,Zurich,Porto,swiss,Landed,12:10,12:31
2024-10-26,arrival,Zurich,Berlin,swiss,Landed,12:15,12:16
2024-10-26,arrival,Zurich,Vienna,austrian,Landed,12:15,12:18
2024-10-26,arrival,Zurich,Madrid,swiss,Landed,12:25,12:22
2024-10-26,arrival,Zurich,Lisbon,tap,Landed,12:25,13:49
2024-10-26,arrival,Zurich,Munich,lufthansa_neu,Landed,12:40,13:05
2024-10-26,arrival,Zurich,Malaga,swiss,Landed,09:10,08:54
2024-10-26,arrival,Zurich,Madrid,europa,Landed,09:20,09:12
2024-10-26,arrival,Zurich,Tunis,tunis,Landed,09:35,10:37
2024-10-26,arrival,Zurich,Izmir,sun,Landed,09:35,11:08
2024-10-26,arrival,Zurich,Bilbao,vueling,Landed,09:40,09:21
2024-10-26,arrival,Zurich,Warsaw,lot,Landed,09:40,
2024-10-26,arrival,Zurich,Frankfurt FRA,swiss,Landed,09:45,10:14
2024-10-26,arrival,Zurich,Helsinki,finnair,Landed,09:45,09:33
2024-10-26,arrival,Zurich,London LGW,easyjet,Landed,09:50,09:53
2024-10-26,arrival,Zurich,Istanbul IST,turkish,Landed,09:55,09:46
2024-10-26,arrival,Zurich,Lisbon,swiss,Landed,09:55,09:37
2024-10-26,arrival,Zurich,San Jose,edelweiss,Landed,10:00,10:02
2024-10-26,arrival,Zurich,Munich,swiss,Landed,10:00,10:33
2024-10-26,arrival,Zurich,Antalya,pegasus,Landed,10:05,09:46
2024-10-26,arrival,Zurich,Luxembourg,swiss,Landed,10:10,10:11
2024-10-26,arrival,Zurich,Palma De Mallorca,euro,Landed,10:10,10:26
2024-10-26,arrival,Zurich,Athens,aegan,Landed,10:20,10:15
2024-10-26,arrival,Zurich,San Francisco,united,Landed,10:20,10:00
2024-10-26,arrival,Zurich,Toronto,canada,Landed,10:20,11:22
2024-10-26,arrival,Zurich,Istanbul SAW,ajet_logo,Landed,10:25,10:09
2024-10-26,arrival,Zurich,Paris CDG,airfrance,Landed,10:25,10:22
2024-10-26,arrival,Zurich,New York,swiss,Landed,10:25,09:56
2024-10-26,arrival,Zurich,Istanbul SAW,pegasus,Landed,10:35,10:20
2024-10-26,arrival,Zurich,New York,delta,Landed,10:35,10:17
2024-10-26,arrival,Zurich,Sao Paulo,swiss,Landed,10:40,10:39
2024-10-26,arrival,Zurich,Cagliari,edelweiss,Landed,10:40,10:47
2024-10-26,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,10:40,11:20
2024-10-26,arrival,Zurich,Tampa,edelweiss,Landed,10:45,10:52
2024-10-26,arrival,Zurich,Pristina,chair,Landed,10:45,10:48
2024-10-26,arrival,Zurich,Zagreb,croatia_v2,Landed,10:45,10:42
2024-10-26,arrival,Zurich,Chicago,swiss,Landed,10:50,10:27
2024-10-26,arrival,Zurich,Miami,swiss,Landed,10:50,10:48
2024-10-26,arrival,Zurich,Washington,swiss,Landed,10:50,10:25
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,10:55,
2024-10-26,arrival,Zurich,Prague,swiss,Landed,10:55,11:12
2024-10-26,arrival,Zurich,Vienna,swiss,Landed,10:55,11:00
2024-10-26,arrival,Zurich,Düsseldorf,swiss,Landed,10:55,11:03
2024-10-26,arrival,Zurich,Abu Dhabi,etihad,Landed,07:25,07:30
2024-10-26,arrival,Zurich,Florence,swiss,Landed,07:25,07:10
2024-10-26,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,07:35,07:37
2024-10-26,arrival,Zurich,Vilnius,swiss,Landed,07:40,07:35
2024-10-26,arrival,Zurich,Barcelona,swiss,Landed,07:40,07:32
2024-10-26,arrival,Zurich,Chicago,united,Landed,07:45,07:00
2024-10-26,arrival,Zurich,Prague,swiss,Landed,07:45,07:29
2024-10-26,arrival,Zurich,Bangkok,thai,Landed,07:50,08:23
2024-10-26,arrival,Zurich,Bucharest,swiss,Landed,07:50,07:56
2024-10-26,arrival,Zurich,Doha,qatar,Landed,07:55,08:12
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,07:55,07:51
2024-10-26,arrival,Zurich,Rome FCO,swiss,Landed,07:55,07:40
2024-10-26,arrival,Zurich,Paris CDG,swiss,Landed,08:00,07:59
2024-10-26,arrival,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Landed,08:00,08:32
2024-10-26,arrival,Zurich,Düsseldorf,euro,Landed,08:00,08:05
2024-10-26,arrival,Zurich,Vienna,austrian,Landed,08:05,08:03
2024-10-26,arrival,Zurich,Washington,united,Landed,08:05,08:01
2024-10-26,arrival,Zurich,Venice,swiss,Landed,08:05,08:10
2024-10-26,arrival,Zurich,Hurghada,edelweiss,Landed,08:05,08:07
2024-10-26,arrival,Zurich,Valencia,swiss,Landed,08:10,07:55
2024-10-26,arrival,Zurich,Newark,united,Landed,08:15,07:50
2024-10-26,arrival,Zurich,Singapore,singapore,Landed,08:15,09:04
2024-10-26,arrival,Zurich,Hamburg,euro,Landed,08:25,09:13
2024-10-26,arrival,Zurich,Amsterdam,swiss,Landed,08:25,08:32
2024-10-26,arrival,Zurich,Berlin,swiss,Landed,08:35,08:44
2024-10-26,arrival,Zurich,Amsterdam,klm,Landed,08:35,08:27
2024-10-26,arrival,Zurich,Munich,lufthansa_neu,Landed,08:40,08:57
2024-10-26,arrival,Zurich,London LHR,swiss,Landed,08:40,08:43
2024-10-26,arrival,Zurich,Belgrade,serbia,Landed,08:45,08:40
2024-10-26,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,08:45,08:52
2024-10-26,arrival,Zurich,Stockholm,swiss,Landed,08:45,08:38
2024-10-26,arrival,Zurich,Athens,swiss,Landed,08:45,08:30
2024-10-26,arrival,Zurich,Oslo OSL,swiss,Landed,08:50,09:02
2024-10-26,arrival,Zurich,Antalya,sun,Landed,08:50,08:46
2024-10-26,arrival,Zurich,Barcelona,vueling,Landed,08:55,08:36
2024-10-26,arrival,Zurich,Philadelphia,american,Landed,08:55,08:49
2024-10-26,arrival,Zurich,Dubai DXB,swiss,Landed,06:10,06:16
2024-10-26,arrival,Zurich,Montreal,swiss,Landed,06:10,
2024-10-26,arrival,Zurich,New York,swiss,Landed,06:10,06:08
2024-10-26,arrival,Zurich,Singapore,swiss,Landed,06:15,06:40
2024-10-26,arrival,Zurich,Mumbai,swiss,Landed,06:15,06:34
2024-10-26,arrival,Zurich,Johannesburg,swiss,Landed,06:15,06:18
2024-10-26,arrival,Zurich,Hong Kong,swiss,Landed,06:15,06:20
2024-10-26,arrival,Zurich,Delhi,swiss,Landed,06:20,06:42
2024-10-26,arrival,Zurich,Boston,swiss,Landed,06:20,06:14
2024-10-26,arrival,Zurich,Toronto,swiss,Landed,06:25,06:22
2024-10-26,arrival,Zurich,Cairo,swiss,Landed,06:30,06:24
2024-10-26,arrival,Zurich,Antalya,edelweiss,Landed,06:30,06:27
2024-10-26,arrival,Zurich,Muscat,edelweiss,Landed,06:35,06:53
2024-10-26,arrival,Zurich,Geneva,swiss,Landed,06:45,06:51
2024-10-26,arrival,Zurich,Heraklion,edelweiss,Landed,06:55,06:43
2024-10-26,arrival,Zurich,Milan MXP,swiss,Landed,06:55,06:47
2024-10-26,departure,Zurich,Geneva,swiss,Departed,21:00,21:05
2024-10-26,departure,Zurich,Budapest,swiss,Departed,21:10,
2024-10-26,departure,Zurich,Athens,swiss,Departed,21:10,21:15
2024-10-26,departure,Zurich,Lisbon,swiss,Departed,21:15,21:25
2024-10-26,departure,Zurich,Copenhagen,swiss,Departed,21:15,21:30
2024-10-26,departure,Zurich,Barcelona,vueling,Departed,21:20,21:45
2024-10-26,departure,Zurich,Stockholm,swiss,Departed,21:20,21:30
2024-10-26,departure,Zurich,Florence,swiss,Departed,21:25,
2024-10-26,departure,Zurich,Ljubljana,swiss,Departed,21:25,
2024-10-26,departure,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Departed,21:25,
2024-10-26,departure,Zurich,Barcelona,swiss,Departed,21:25,22:36
2024-10-26,departure,Zurich,Berlin,swiss,Departed,21:30,21:40
2024-10-26,departure,Zurich,Bucharest,swiss,Departed,21:30,21:45
2024-10-26,departure,Zurich,Malaga,swiss,Departed,21:35,21:45
2024-10-26,departure,Zurich,Tallinn,swiss,Departed,21:35,21:50
2024-10-26,departure,Zurich,Muscat,oman,Departed,21:35,
2024-10-26,departure,Zurich,Paris CDG,swiss,Departed,21:40,21:50
2024-10-26,departure,Zurich,Vilnius,swiss,Departed,21:45,21:50
2024-10-26,departure,Zurich,Hurghada,edelweiss,Departed,21:50,22:20
2024-10-26,departure,Zurich,Valencia,swiss,Departed,21:55,
2024-10-26,departure,Zurich,London LGW,easyjet,Departed,21:55,
2024-10-26,departure,Zurich,Izmir,sun,Departed,21:55,
2024-10-26,departure,Zurich,Prague,swiss,Departed,22:00,
2024-10-26,departure,Zurich,Larnaca,edelweiss,Departed,22:15,22:30
2024-10-26,departure,Zurich,Dubai DXB,emirates-neu,Departed,22:15,
2024-10-26,departure,Zurich,Cairo,swiss,Departed,22:15,22:25
2024-10-26,departure,Zurich,Heraklion,edelweiss,Departed,22:35,22:45
2024-10-26,departure,Zurich,Mauritiusvia Mahe,edelweiss,Departed,22:35,22:55
2024-10-26,departure,Zurich,Sao Paulo,swiss,Departed,22:40,22:50
2024-10-26,departure,Zurich,Milan MXP,swiss,Departed,22:40,22:55
2024-10-26,departure,Zurich,Singapore,swiss,Departed,22:40,22:45
2024-10-26,departure,Zurich,Johannesburg,swiss,Departed,22:40,22:45
2024-10-26,departure,Zurich,Hong Kong,swiss,Departed,22:40,22:55
2024-10-26,departure,Zurich,Geneva,swiss,Departed,22:45,22:50
2024-10-26,departure,Zurich,Riga,baltic,Departed,19:00,19:10
2024-10-26,departure,Zurich,Helsinki,finnair,Departed,19:05,
2024-10-26,departure,Zurich,Frankfurt FRA,swiss,Departed,19:10,19:45
2024-10-26,departure,Zurich,Seoul,korean,Departed,19:15,
2024-10-26,departure,Zurich,Munich,swiss,Departed,19:25,
2024-10-26,departure,Zurich,Antalya,sun,Departed,19:30,19:40
2024-10-26,departure,Zurich,Marsa Alam,cairo,Departed,19:30,
2024-10-26,departure,Zurich,Madrid,iberia,Departed,19:40,19:45
2024-10-26,departure,Zurich,Warsaw,lot,Departed,19:50,20:05
2024-10-26,departure,Zurich,Frankfurt FRA,lufthansa_neu,Departed,20:00,20:18
