Type,LocalAirport,ForeignAirport,Airline,PlannedDate,ActualDate,Delay
ARRIVAL,ZURICH,GENEVA,SWISS,2024-10-28 21:05:00,2024-10-28 20:58:00,-7.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 21:05:00,2024-10-28 21:03:00,-2.0
ARRIVAL,ZURICH,PARIS CDG,SWISS,2024-10-28 21:10:00,2024-10-28 21:07:00,-3.0
ARRIVAL,ZURICH,VENICE,SWISS,2024-10-28 21:15:00,2024-10-28 21:07:00,-8.0
ARRIVAL,ZURICH,BRUSSELS,SWISS,2024-10-28 21:20:00,2024-10-28 21:16:00,-4.0
ARRIVAL,ZURICH,PRAGUE,SWISS,2024-10-28 21:20:00,2024-10-28 21:10:00,-10.0
ARRIVAL,ZURICH,NICE,SWISS,2024-10-28 21:20:00,2024-10-28 21:16:00,-4.0
ARRIVAL,ZURICH,LONDON LGW,SWISS,2024-10-28 21:25:00,2024-10-28 21:22:00,-3.0
ARRIVAL,ZURICH,KOŠICE,SWISS,2024-10-28 21:25:00,2024-10-28 20:58:00,-27.0
ARRIVAL,ZURICH,HANOVER,SWISS,2024-10-28 21:25:00,2024-10-28 21:12:00,-13.0
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-10-28 21:30:00,2024-10-28 21:30:00,0.0
ARRIVAL,ZURICH,DÜSSELDORF,SWISS,2024-10-28 21:30:00,2024-10-28 21:24:00,-6.0
ARRIVAL,ZURICH,AMSTERDAM,SWISS,2024-10-28 21:30:00,2024-10-28 21:30:00,0.0
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-10-28 21:35:00,2024-10-28 21:40:00,5.0
ARRIVAL,ZURICH,ROME,SWISS,2024-10-28 21:35:00,2024-10-28 21:33:00,-2.0
ARRIVAL,ZURICH,VIENNA,SWISS,2024-10-28 21:40:00,2024-10-28 21:40:00,0.0
ARRIVAL,ZURICH,BUDAPEST,SWISS,2024-10-28 21:40:00,2024-10-28 21:37:00,-3.0
ARRIVAL,ZURICH,MANCHESTER,SWISS,2024-10-28 21:45:00,2024-10-28 22:07:00,22.0
ARRIVAL,ZURICH,COPENHAGEN,SWISS,2024-10-28 21:45:00,2024-10-28 21:47:00,2.0
ARRIVAL,ZURICH,MUNICH,SWISS,2024-10-28 21:45:00,2024-10-28 22:03:00,18.0
ARRIVAL,ZURICH,FRANKFURT,SWISS,2024-10-28 21:50:00,2024-10-28 22:14:00,24.0
ARRIVAL,ZURICH,WARSAW,SWISS,2024-10-28 21:50:00,2024-10-28 22:23:00,33.0
ARRIVAL,ZURICH,DUBLIN,SWISS,2024-10-28 21:50:00,2024-10-28 22:10:00,20.0
ARRIVAL,ZURICH,BARCELONA,SWISS,2024-10-28 21:50:00,2024-10-28 21:45:00,-5.0
ARRIVAL,ZURICH,MADRID,SWISS,2024-10-28 21:55:00,2024-10-28 22:08:00,13.0
ARRIVAL,ZURICH,OSLO OSL,SWISS,2024-10-28 21:55:00,2024-10-28 21:27:00,-28.0
ARRIVAL,ZURICH,CAIRO,SWISS,2024-10-28 22:00:00,2024-10-28 21:56:00,-4.0
ARRIVAL,ZURICH,GOTHENBURG,SWISS,2024-10-28 22:00:00,2024-10-28 21:51:00,-9.0
ARRIVAL,ZURICH,LONDON LCY,SWISS,2024-10-28 22:00:00,2024-10-28 21:52:00,-8.0
ARRIVAL,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-10-28 22:00:00,2024-10-28 22:01:00,1.0
ARRIVAL,ZURICH,VALENCIA,SWISS,2024-10-28 22:05:00,2024-10-28 22:16:00,11.0
ARRIVAL,ZURICH,LUXORVIA SHARM EL SHEIKH,EDELWEISS,2024-10-28 22:10:00,2024-10-28 21:54:00,-16.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 22:10:00,2024-10-28 22:17:00,7.0
ARRIVAL,ZURICH,SKOPJE,CHAIR,2024-10-28 22:15:00,2024-10-28 22:27:00,12.0
ARRIVAL,ZURICH,MADRID,IBERIA,2024-10-28 22:20:00,2024-10-28 22:18:00,-2.0
ARRIVAL,ZURICH,ISTANBUL IST,TURKISH AIRLINES,2024-10-28 22:20:00,2024-10-28 21:58:00,-22.0
ARRIVAL,ZURICH,PRISTINA,CHAIR,2024-10-28 22:20:00,2024-10-28 22:21:00,1.0
ARRIVAL,ZURICH,PARIS CDG,AIR FRANCE,2024-10-28 22:30:00,2024-10-28 22:25:00,-5.0
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-10-28 22:30:00,2024-10-28 22:52:00,22.0
ARRIVAL,ZURICH,LISBON,TAP PORTUGAL,2024-10-28 22:35:00,2024-10-28 23:00:00,25.0
ARRIVAL,ZURICH,PORTO,SWISS,2024-10-28 22:45:00,2024-10-28 22:41:00,-4.0
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-10-28 22:45:00,2024-10-28 22:45:00,0.0
ARRIVAL,ZURICH,LAMEZIA TERME,EDELWEISS,2024-10-28 22:50:00,2024-10-28 22:49:00,-1.0
ARRIVAL,ZURICH,PRISTINA,EDELWEISS,2024-10-28 22:55:00,2024-10-28 22:54:00,-1.0
ARRIVAL,ZURICH,PALMA DE MALLORCA,EDELWEISS,2024-10-28 22:55:00,2024-10-28 22:49:00,-6.0
ARRIVAL,ZURICH,SKOPJE,EDELWEISS,2024-10-28 22:55:00,2024-10-28 22:47:00,-8.0
ARRIVAL,ZURICH,SHANGHAI,SWISS,2024-10-28 19:00:00,2024-10-28 20:23:00,83.0
ARRIVAL,ZURICH,MUSCAT,OMAN,2024-10-28 19:05:00,2024-10-28 18:48:00,-17.0
ARRIVAL,ZURICH,WARSAW,LOT POLISH AIRLINES,2024-10-28 19:05:00,2024-10-28 19:00:00,-5.0
ARRIVAL,ZURICH,PONTA DELGADA,EDELWEISS,2024-10-28 19:10:00,2024-10-28 19:15:00,5.0
ARRIVAL,ZURICH,FRANKFURT,LUFTHANSA,2024-10-28 19:10:00,2024-10-28 19:35:00,25.0
ARRIVAL,ZURICH,REYKJAVÍK,EDELWEISS,2024-10-28 19:10:00,2024-10-28 19:20:00,10.0
ARRIVAL,ZURICH,ZAGREB,CROATIA,2024-10-28 19:15:00,2024-10-28 19:53:00,38.0
ARRIVAL,ZURICH,TENERIFE,EDELWEISS,2024-10-28 19:15:00,2024-10-28 19:24:00,9.0
ARRIVAL,ZURICH,LISBON,SWISS,2024-10-28 19:15:00,2024-10-28 19:42:00,27.0
ARRIVAL,ZURICH,GRAN CANARIA,EDELWEISS,2024-10-28 19:15:00,2024-10-28 19:27:00,12.0
ARRIVAL,ZURICH,PRISTINA,GP AVIATION,2024-10-28 19:20:00,2024-10-28 19:41:00,21.0
ARRIVAL,ZURICH,BANGKOK,SWISS,2024-10-28 19:25:00,2024-10-28 19:15:00,-10.0
ARRIVAL,ZURICH,BERLIN,EUROWINGS,2024-10-28 19:25:00,2024-10-28 19:11:00,-14.0
ARRIVAL,ZURICH,HAMBURG,EUROWINGS,2024-10-28 19:30:00,2024-10-28 19:40:00,10.0
ARRIVAL,ZURICH,COLOGNE BONN,EUROWINGS,2024-10-28 19:30:00,2024-10-28 19:55:00,25.0
ARRIVAL,ZURICH,SEVILLE,EDELWEISS,2024-10-28 19:35:00,2024-10-28 20:10:00,35.0
ARRIVAL,ZURICH,ATHENS,SWISS,2024-10-28 19:35:00,2024-10-28 19:46:00,11.0
ARRIVAL,ZURICH,MUNICH,LUFTHANSA,2024-10-28 19:35:00,2024-10-28 19:34:00,-1.0
ARRIVAL,ZURICH,COPENHAGEN,SAS SCANDINAVIAN AIRLINES,2024-10-28 19:45:00,2024-10-28 19:31:00,-14.0
ARRIVAL,ZURICH,DÜSSELDORF,SWISS,2024-10-28 19:45:00,2024-10-28 19:40:00,-5.0
ARRIVAL,ZURICH,DUBAI,EMIRATES,2024-10-28 19:50:00,2024-10-28 19:30:00,-20.0
ARRIVAL,ZURICH,VIENNA,AUSTRIAN,2024-10-28 19:50:00,2024-10-28 19:56:00,6.0
ARRIVAL,ZURICH,GENEVA,SWISS,2024-10-28 19:55:00,2024-10-28 19:57:00,2.0
ARRIVAL,ZURICH,BELGRADE,SERBIA,2024-10-28 19:55:00,2024-10-28 19:59:00,4.0
ARRIVAL,ZURICH,HURGHADA,EDELWEISS,2024-10-28 19:55:00,2024-10-28 19:47:00,-8.0
ARRIVAL,ZURICH,PHUKET,EDELWEISS,2024-10-28 19:55:00,2024-10-28 19:37:00,-18.0
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-10-28 20:00:00,2024-10-28 20:03:00,3.0
ARRIVAL,ZURICH,BRUSSELS,SWISS,2024-10-28 20:00:00,2024-10-28 19:48:00,-12.0
ARRIVAL,ZURICH,MILAN MXP,SWISS,2024-10-28 20:00:00,2024-10-28 20:20:00,20.0
ARRIVAL,ZURICH,LUXEMBOURG,SWISS,2024-10-28 20:00:00,2024-10-28 19:52:00,-8.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 20:05:00,2024-10-28 19:55:00,-10.0
ARRIVAL,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-10-28 20:05:00,2024-10-28 20:45:00,40.0
ARRIVAL,ZURICH,STUTTGART,SWISS,2024-10-28 20:10:00,2024-10-28 20:05:00,-5.0
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-10-28 20:10:00,2024-10-28 20:16:00,6.0
ARRIVAL,ZURICH,DÜSSELDORF,EUROWINGS,2024-10-28 20:10:00,2024-10-28 20:06:00,-4.0
ARRIVAL,ZURICH,BOLOGNA,SWISS,2024-10-28 20:10:00,2024-10-28 20:02:00,-8.0
ARRIVAL,ZURICH,FLORENCE,SWISS,2024-10-28 20:15:00,2024-10-28 20:04:00,-11.0
ARRIVAL,ZURICH,PALMA DE MALLORCA,SWISS,2024-10-28 20:15:00,2024-10-28 20:37:00,22.0
ARRIVAL,ZURICH,TEL AVIV,ELALISRAEL,2024-10-28 20:15:00,2024-10-28 20:39:00,24.0
ARRIVAL,ZURICH,LONDON LCY,SWISS,2024-10-28 20:20:00,2024-10-28 20:17:00,-3.0
ARRIVAL,ZURICH,BERLIN,EASYJET,2024-10-28 20:35:00,2024-10-28 20:24:00,-11.0
ARRIVAL,ZURICH,PORTO,EASYJET,2024-10-28 20:40:00,2024-10-28 20:33:00,-7.0
ARRIVAL,ZURICH,BARCELONA,VUELING,2024-10-28 20:40:00,2024-10-28 21:22:00,42.0
ARRIVAL,ZURICH,LARNACA,EDELWEISS,2024-10-28 17:00:00,2024-10-28 16:50:00,-10.0
ARRIVAL,ZURICH,ISTANBUL IST,TURKISH AIRLINES,2024-10-28 17:05:00,2024-10-28 16:47:00,-18.0
ARRIVAL,ZURICH,CATANIA,EDELWEISS,2024-10-28 17:05:00,2024-10-28 17:34:00,29.0
ARRIVAL,ZURICH,MANCHESTER,SWISS,2024-10-28 17:10:00,2024-10-28 17:02:00,-8.0
ARRIVAL,ZURICH,LISBON,TAP PORTUGAL,2024-10-28 17:10:00,2024-10-28 17:42:00,32.0
ARRIVAL,ZURICH,MADRID,EUROPA,2024-10-28 17:15:00,2024-10-28 16:51:00,-24.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 17:15:00,2024-10-28 17:14:00,-1.0
ARRIVAL,ZURICH,FRANKFURT,LUFTHANSA,2024-10-28 17:15:00,2024-10-28 17:15:00,0.0
ARRIVAL,ZURICH,EDINBURGH,EDELWEISS,2024-10-28 17:35:00,2024-10-28 17:56:00,21.0
ARRIVAL,ZURICH,PARIS CDG,AIR FRANCE,2024-10-28 17:55:00,2024-10-28 18:14:00,19.0
ARRIVAL,ZURICH,STOCKHOLM,SWISS,2024-10-28 17:55:00,2024-10-28 17:58:00,3.0
ARRIVAL,ZURICH,BUCHAREST,SWISS,2024-10-28 18:15:00,2024-10-28 18:07:00,-8.0
ARRIVAL,ZURICH,DELHI,AIR INDIA,2024-10-28 18:15:00,2024-10-28 19:46:00,91.0
ARRIVAL,ZURICH,MALAGA,SWISS,2024-10-28 18:20:00,2024-10-28 18:25:00,5.0
ARRIVAL,ZURICH,HELSINKI,FINNAIR,2024-10-28 18:20:00,2024-10-28 18:06:00,-14.0
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-10-28 18:25:00,2024-10-28 18:32:00,7.0
ARRIVAL,ZURICH,TOKYO,SWISS,2024-10-28 18:30:00,2024-10-28 18:18:00,-12.0
ARRIVAL,ZURICH,LONDON LCY,BRITISH AIRWAYS,2024-10-28 18:35:00,2024-10-28 19:17:00,42.0
ARRIVAL,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-10-28 18:40:00,2024-10-28 19:19:00,39.0
ARRIVAL,ZURICH,VIENNA,AUSTRIAN,2024-10-28 18:40:00,2024-10-28 18:35:00,-5.0
ARRIVAL,ZURICH,MADRID,IBERIA,2024-10-28 18:55:00,2024-10-28 19:05:00,10.0
ARRIVAL,ZURICH,VALENCIA,SWISS,2024-10-28 15:00:00,2024-10-28 15:14:00,14.0
ARRIVAL,ZURICH,ISTANBUL SAW,PEGASUS,2024-10-28 15:00:00,2024-10-28 15:00:00,0.0
ARRIVAL,ZURICH,LOS ANGELES,SWISS,2024-10-28 15:15:00,2024-10-28 15:10:00,-5.0
ARRIVAL,ZURICH,LAS VEGAS,EDELWEISS,2024-10-28 15:25:00,2024-10-28 15:17:00,-8.0
ARRIVAL,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-10-28 15:30:00,2024-10-28 15:23:00,-7.0
ARRIVAL,ZURICH,OSLO OSL,SWISS,2024-10-28 15:30:00,2024-10-28 15:07:00,-23.0
ARRIVAL,ZURICH,SAN FRANCISCO,SWISS,2024-10-28 15:30:00,2024-10-28 15:19:00,-11.0
ARRIVAL,ZURICH,HANOVER,SWISS,2024-10-28 15:35:00,2024-10-28 15:29:00,-6.0
ARRIVAL,ZURICH,PORTO,TAP PORTUGAL,2024-10-28 15:35:00,2024-10-28 15:42:00,7.0
ARRIVAL,ZURICH,MALAGA,SWISS,2024-10-28 15:40:00,2024-10-28 15:37:00,-3.0
ARRIVAL,ZURICH,FRANKFURT,SWISS,2024-10-28 15:40:00,2024-10-28 15:59:00,19.0
ARRIVAL,ZURICH,STOCKHOLM,SWISS,2024-10-28 15:40:00,2024-10-28 15:34:00,-6.0
ARRIVAL,ZURICH,HURGHADA,CHAIR,2024-10-28 15:40:00,2024-10-28 16:31:00,51.0
ARRIVAL,ZURICH,ATHENS,SWISS,2024-10-28 15:45:00,2024-10-28 15:21:00,-24.0
ARRIVAL,ZURICH,GENEVA,SWISS,2024-10-28 15:45:00,2024-10-28 15:52:00,7.0
ARRIVAL,ZURICH,NICE,SWISS,2024-10-28 15:50:00,2024-10-28 15:45:00,-5.0
ARRIVAL,ZURICH,LISBON,SWISS,2024-10-28 16:00:00,2024-10-28 16:05:00,5.0
ARRIVAL,ZURICH,DÜSSELDORF,SWISS,2024-10-28 16:00:00,2024-10-28 16:53:00,53.0
ARRIVAL,ZURICH,LONDON LCY,SWISS,2024-10-28 16:05:00,2024-10-28 16:14:00,9.0
ARRIVAL,ZURICH,MILAN MXP,SWISS,2024-10-28 16:05:00,2024-10-28 15:55:00,-10.0
ARRIVAL,ZURICH,FLORENCE,SWISS,2024-10-28 16:10:00,2024-10-28 16:07:00,-3.0
ARRIVAL,ZURICH,MUNICH,LUFTHANSA,2024-10-28 16:10:00,2024-10-28 16:03:00,-7.0
ARRIVAL,ZURICH,PRAGUE,SWISS,2024-10-28 16:10:00,2024-10-28 16:29:00,19.0
ARRIVAL,ZURICH,PORTO,SWISS,2024-10-28 16:10:00,2024-10-28 16:14:00,4.0
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-10-28 16:15:00,2024-10-28 16:14:00,-1.0
ARRIVAL,ZURICH,BRUSSELS,SWISS,2024-10-28 16:15:00,2024-10-28 16:26:00,11.0
ARRIVAL,ZURICH,PARIS CDG,SWISS,2024-10-28 16:15:00,2024-10-28 16:16:00,1.0
ARRIVAL,ZURICH,VIENNA,SWISS,2024-10-28 16:20:00,2024-10-28 16:39:00,19.0
ARRIVAL,ZURICH,SOFIA,SWISS,2024-10-28 16:20:00,2024-10-28 16:20:00,0.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 16:20:00,2024-10-28 16:23:00,3.0
ARRIVAL,ZURICH,LJUBLJANA,SWISS,2024-10-28 16:25:00,2024-10-28 16:27:00,2.0
ARRIVAL,ZURICH,VENICE,SWISS,2024-10-28 16:25:00,2024-10-28 16:19:00,-6.0
ARRIVAL,ZURICH,ROME,SWISS,2024-10-28 16:25:00,2024-10-28 16:34:00,9.0
ARRIVAL,ZURICH,DUBLIN,SWISS,2024-10-28 16:30:00,2024-10-28 16:25:00,-5.0
ARRIVAL,ZURICH,BELGRADE,SWISS,2024-10-28 16:30:00,2024-10-28 16:23:00,-7.0
ARRIVAL,ZURICH,MARSEILLE,SWISS,2024-10-28 16:30:00,2024-10-28 16:06:00,-24.0
ARRIVAL,ZURICH,WARSAW,SWISS,2024-10-28 16:35:00,2024-10-28 16:35:00,0.0
ARRIVAL,ZURICH,CLUJ-NAPOCA,SWISS,2024-10-28 16:35:00,2024-10-28 16:53:00,18.0
ARRIVAL,ZURICH,BUDAPEST,SWISS,2024-10-28 16:35:00,2024-10-28 16:55:00,20.0
ARRIVAL,ZURICH,SARAJEVO,SWISS,2024-10-28 16:35:00,2024-10-28 16:35:00,0.0
ARRIVAL,ZURICH,PALERMO,SWISS,2024-10-28 16:40:00,2024-10-28 16:59:00,19.0
ARRIVAL,ZURICH,COPENHAGEN,SWISS,2024-10-28 16:40:00,2024-10-28 17:20:00,40.0
ARRIVAL,ZURICH,BARCELONA,SWISS,2024-10-28 16:40:00,2024-10-28 18:46:00,126.0
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-10-28 16:45:00,2024-10-28 17:12:00,27.0
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-10-28 16:45:00,2024-10-28 17:10:00,25.0
ARRIVAL,ZURICH,AMSTERDAM,SWISS,2024-10-28 16:50:00,2024-10-28 17:05:00,15.0
ARRIVAL,ZURICH,WROCLAW,SWISS,2024-10-28 16:50:00,2024-10-28 16:30:00,-20.0
ARRIVAL,ZURICH,NAPLES,SWISS,2024-10-28 16:50:00,2024-10-28 17:04:00,14.0
ARRIVAL,ZURICH,MALTA,KM MALTA AIRLINES,2024-10-28 16:50:00,2024-10-28 16:44:00,-6.0
ARRIVAL,ZURICH,PALMA DE MALLORCA,SWISS,2024-10-28 16:55:00,2024-10-28 17:01:00,6.0
ARRIVAL,ZURICH,MARRAKESH,EDELWEISS,2024-10-28 16:55:00,2024-10-28 17:02:00,7.0
ARRIVAL,ZURICH,ISTANBUL SAW,AJET,2024-10-28 13:10:00,2024-10-28 13:49:00,39.0
ARRIVAL,ZURICH,HAMBURG,EUROWINGS,2024-10-28 13:25:00,2024-10-28 13:23:00,-2.0
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-10-28 13:35:00,2024-10-28 13:54:00,19.0
ARRIVAL,ZURICH,DOHA,QATAR AIRWAYS,2024-10-28 13:40:00,2024-10-28 13:22:00,-18.0
ARRIVAL,ZURICH,RIYADH,SAUDIA,2024-10-28 13:45:00,2024-10-28 13:35:00,-10.0
ARRIVAL,ZURICH,ISTANBUL IST,TURKISH AIRLINES,2024-10-28 13:55:00,2024-10-28 13:38:00,-17.0
ARRIVAL,ZURICH,FRANKFURT,LUFTHANSA,2024-10-28 13:55:00,2024-10-28 14:28:00,33.0
ARRIVAL,ZURICH,MADRID,IBERIA,2024-10-28 14:10:00,2024-10-28 13:56:00,-14.0
ARRIVAL,ZURICH,LONDON LCY,BRITISH AIRWAYS,2024-10-28 14:10:00,2024-10-28 14:11:00,1.0
ARRIVAL,ZURICH,VIENNA,AUSTRIAN,2024-10-28 14:20:00,2024-10-28 14:29:00,9.0
ARRIVAL,ZURICH,STUTTGART,SWISS,2024-10-28 14:45:00,2024-10-28 14:50:00,5.0
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-10-28 14:45:00,2024-10-28 14:45:00,0.0
ARRIVAL,ZURICH,GENEVA,SWISS,2024-10-28 11:00:00,2024-10-28 10:49:00,-11.0
ARRIVAL,ZURICH,FLORENCE,SWISS,2024-10-28 11:00:00,2024-10-28 11:07:00,7.0
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-10-28 11:00:00,2024-10-28 11:18:00,18.0
ARRIVAL,ZURICH,AMSTERDAM,KLM,2024-10-28 11:05:00,2024-10-28 11:23:00,18.0
ARRIVAL,ZURICH,BRUSSELS,SWISS,2024-10-28 11:05:00,2024-10-28 11:51:00,46.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 11:05:00,2024-10-28 11:26:00,21.0
ARRIVAL,ZURICH,BOSTON,SWISS,2024-10-28 11:10:00,2024-10-28 11:11:00,1.0
ARRIVAL,ZURICH,MADRID,IBERIA,2024-10-28 11:10:00,2024-10-28 11:19:00,9.0
ARRIVAL,ZURICH,PRAGUE,SWISS,2024-10-28 11:10:00,2024-10-28 11:07:00,-3.0
ARRIVAL,ZURICH,VIENNA,SWISS,2024-10-28 11:10:00,2024-10-28 11:03:00,-7.0
ARRIVAL,ZURICH,BUDAPEST,SWISS,2024-10-28 11:15:00,2024-10-28 11:32:00,17.0
ARRIVAL,ZURICH,HANOVER,SWISS,2024-10-28 11:15:00,2024-10-28 11:29:00,14.0
ARRIVAL,ZURICH,AMSTERDAM,SWISS,2024-10-28 11:15:00,2024-10-28 11:37:00,22.0
ARRIVAL,ZURICH,PARIS CDG,SWISS,2024-10-28 11:20:00,2024-10-28 13:10:00,110.0
ARRIVAL,ZURICH,NICE,SWISS,2024-10-28 11:20:00,2024-10-28 11:38:00,18.0
ARRIVAL,ZURICH,ROME,SWISS,2024-10-28 11:20:00,2024-10-28 11:49:00,29.0
ARRIVAL,ZURICH,BELGRADE,SWISS,2024-10-28 11:25:00,2024-10-28 11:37:00,12.0
ARRIVAL,ZURICH,TAMPA,EDELWEISS,2024-10-28 11:25:00,2024-10-28 11:13:00,-12.0
ARRIVAL,ZURICH,KRAKOW,SWISS,2024-10-28 11:30:00,2024-10-28 11:54:00,24.0
ARRIVAL,ZURICH,GENEVA,SWISS,2024-10-28 11:30:00,2024-10-28 12:01:00,31.0
ARRIVAL,ZURICH,PALMA DE MALLORCA,SWISS,2024-10-28 11:35:00,2024-10-28 12:49:00,74.0
ARRIVAL,ZURICH,STUTTGART,SWISS,2024-10-28 11:35:00,2024-10-28 11:41:00,6.0
ARRIVAL,ZURICH,BREMEN,SWISS,2024-10-28 11:35:00,2024-10-28 11:56:00,21.0
ARRIVAL,ZURICH,NEWARK,SWISS,2024-10-28 11:40:00,2024-10-28 11:33:00,-7.0
ARRIVAL,ZURICH,COPENHAGEN,SWISS,2024-10-28 11:40:00,2024-10-28 11:46:00,6.0
ARRIVAL,ZURICH,BARCELONA,SWISS,2024-10-28 11:40:00,2024-10-28 12:51:00,71.0
ARRIVAL,ZURICH,BIRMINGHAM,SWISS,2024-10-28 11:45:00,2024-10-28 11:52:00,7.0
ARRIVAL,ZURICH,MILAN MXP,SWISS,2024-10-28 11:45:00,2024-10-28 12:04:00,19.0
ARRIVAL,ZURICH,LONDON LHR,SWISS,2024-10-28 11:50:00,2024-10-28 12:24:00,34.0
ARRIVAL,ZURICH,PRISTINA,EDELWEISS,2024-10-28 11:50:00,2024-10-28 11:37:00,-13.0
ARRIVAL,ZURICH,LONDON LCY,SWISS,2024-10-28 11:50:00,2024-10-28 12:28:00,38.0
ARRIVAL,ZURICH,WARSAW,SWISS,2024-10-28 11:50:00,2024-10-28 12:19:00,29.0
ARRIVAL,ZURICH,MANCHESTER,SWISS,2024-10-28 11:55:00,2024-10-28 12:46:00,51.0
ARRIVAL,ZURICH,BRINDISI,SWISS,2024-10-28 12:00:00,2024-10-28 12:29:00,29.0
ARRIVAL,ZURICH,LUXEMBOURG,SWISS,2024-10-28 12:00:00,2024-10-28 12:14:00,14.0
ARRIVAL,ZURICH,GRAZ,SWISS,2024-10-28 12:00:00,2024-10-28 12:21:00,21.0
ARRIVAL,ZURICH,BOLOGNA,SWISS,2024-10-28 12:00:00,2024-10-28 12:06:00,6.0
ARRIVAL,ZURICH,MALTA,SWISS,2024-10-28 12:05:00,2024-10-28 12:40:00,35.0
ARRIVAL,ZURICH,GOTHENBURG,SWISS,2024-10-28 12:05:00,2024-10-28 12:35:00,30.0
ARRIVAL,ZURICH,GENEVA,SWISS,2024-10-28 12:05:00,2024-10-28 12:05:00,0.0
ARRIVAL,ZURICH,OSLO OSL,SAS SCANDINAVIAN AIRLINES,2024-10-28 12:10:00,2024-10-28 12:30:00,20.0
ARRIVAL,ZURICH,ALICANTE,SWISS,2024-10-28 12:15:00,2024-10-28 12:53:00,38.0
ARRIVAL,ZURICH,MADRID,SWISS,2024-10-28 12:20:00,2024-10-28 12:26:00,6.0
ARRIVAL,ZURICH,BERLIN,SWISS,2024-10-28 12:20:00,2024-10-28 12:43:00,23.0
ARRIVAL,ZURICH,AMSTERDAM,SWISS,2024-10-28 12:25:00,2024-10-28 12:34:00,9.0
ARRIVAL,ZURICH,DUBAI,EMIRATES,2024-10-28 12:25:00,2024-10-28 13:28:00,63.0
ARRIVAL,ZURICH,HAMBURG,SWISS,2024-10-28 12:30:00,2024-10-28 12:43:00,13.0
ARRIVAL,ZURICH,LISBON,TAP PORTUGAL,2024-10-28 12:40:00,2024-10-28 13:06:00,26.0
ARRIVAL,ZURICH,ANTALYA,SUN EXPRESS,2024-10-28 12:50:00,2024-10-28 13:04:00,14.0
ARRIVAL,ZURICH,CAIRO,EGYPT AIR,2024-10-28 12:55:00,2024-10-28 13:02:00,7.0
ARRIVAL,ZURICH,MUNICH,LUFTHANSA,2024-10-28 12:55:00,2024-10-28 13:25:00,30.0
ARRIVAL,ZURICH,HAMBURG,EUROWINGS,2024-10-28 09:05:00,2024-10-28 08:59:00,-6.0
ARRIVAL,ZURICH,ALICANTE,EASYJET,2024-10-28 09:15:00,2024-10-28 09:14:00,-1.0
ARRIVAL,ZURICH,LONDON LGW,EASYJET,2024-10-28 09:20:00,2024-10-28 09:03:00,-17.0
ARRIVAL,ZURICH,MADRID,EUROPA,2024-10-28 09:25:00,2024-10-28 09:13:00,-12.0
ARRIVAL,ZURICH,LONDON LCY,BRITISH AIRWAYS,2024-10-28 09:30:00,2024-10-28 09:27:00,-3.0
ARRIVAL,ZURICH,WARSAW,LOT POLISH AIRLINES,2024-10-28 09:35:00,2024-10-28 09:28:00,-7.0
ARRIVAL,ZURICH,THESSALONIKI,AEGAN,2024-10-28 09:40:00,2024-10-28 09:24:00,-16.0
ARRIVAL,ZURICH,LONDON LHR,BRITISH AIRWAYS,2024-10-28 09:45:00,2024-10-28 09:35:00,-10.0
ARRIVAL,ZURICH,COPENHAGEN,SAS SCANDINAVIAN AIRLINES,2024-10-28 09:45:00,2024-10-28 09:41:00,-4.0
ARRIVAL,ZURICH,VIENNA,AUSTRIAN,2024-10-28 09:50:00,2024-10-28 09:45:00,-5.0
ARRIVAL,ZURICH,PARIS CDG,AIR FRANCE,2024-10-28 09:50:00,2024-10-28 11:21:00,91.0
ARRIVAL,ZURICH,LONDON LTN,EASYJET,2024-10-28 09:50:00,2024-10-28 09:54:00,4.0
ARRIVAL,ZURICH,HELSINKI,FINNAIR,2024-10-28 09:50:00,2024-10-28 09:41:00,-9.0
ARRIVAL,ZURICH,LISBON,EASYJET,2024-10-28 10:00:00,2024-10-28 09:50:00,-10.0
ARRIVAL,ZURICH,FRANKFURT,SWISS,2024-10-28 10:05:00,2024-10-28 10:05:00,0.0
