Date,Type,LocalAirport,ForeignAirport,Airline,Status,Planned,Expected
2024-11-03,arrival,Zurich,Cologne Bonn,euro,Landed,20:50,20:59
2024-11-03,arrival,Zurich,London LGW,easyjet,Landed,20:50,21:07
2024-11-03,arrival,Zurich,Naples,swiss,Landed,17:00,17:01
2024-11-03,arrival,Zurich,Paris CDG,airfrance,Landed,17:00,16:55
2024-11-03,arrival,Zurich,Marsa Alam,edelweiss,Landed,17:05,16:44
2024-11-03,arrival,Zurich,Lisbon,tap,Landed,17:10,18:05
2024-11-03,arrival,Zurich,Istanbul IST,turkish,Landed,17:10,17:37
2024-11-03,arrival,Zurich,Madrid,europa,Landed,17:15,18:07
2024-11-03,arrival,Zurich,Berlin,swiss,Landed,17:15,17:28
2024-11-03,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,17:15,17:07
2024-11-03,arrival,Zurich,Hurghada,cairo,Landed,17:25,18:09
2024-11-03,arrival,Zurich,Brindisi,swiss,Landed,17:30,17:22
2024-11-03,arrival,Zurich,Stockholm,swiss,Landed,17:55,18:00
2024-11-03,arrival,Zurich,Delhi,air_india_logo,Landed,18:15,18:01
2024-11-03,arrival,Zurich,Athens,aegan,Landed,18:20,18:30
2024-11-03,arrival,Zurich,Helsinki,finnair,Landed,18:20,18:23
2024-11-03,arrival,Zurich,Bucharest,swiss,Landed,18:20,18:01
2024-11-03,arrival,Zurich,Malaga,swiss,Landed,18:25,18:32
2024-11-03,arrival,Zurich,Amsterdam,klm,Landed,18:25,18:29
2024-11-03,arrival,Zurich,Tokyo,swiss,Landed,18:30,18:26
2024-11-03,arrival,Zurich,London LCY,british,Landed,18:35,18:53
2024-11-03,arrival,Zurich,Riga,baltic,Landed,18:35,18:40
2024-11-03,arrival,Zurich,Vienna,austrian,Landed,18:40,18:35
2024-11-03,arrival,Zurich,Madrid,iberia,Landed,18:55,18:35
2024-11-03,arrival,Zurich,London LHR,british,Landed,18:55,19:06
2024-11-03,arrival,Zurich,Hamburg,euro,Landed,15:05,15:38
2024-11-03,arrival,Zurich,Düsseldorf,euro,Landed,15:10,15:08
2024-11-03,arrival,Zurich,Los Angeles,swiss,Landed,15:15,15:23
2024-11-03,arrival,Zurich,Antalya,edelweiss,Landed,15:15,15:17
2024-11-03,arrival,Zurich,London LHR,british,Landed,15:30,15:35
2024-11-03,arrival,Zurich,Oslo,swiss,Landed,15:30,15:12
2024-11-03,arrival,Zurich,San Francisco,swiss,Landed,15:30,15:44
2024-11-03,arrival,Zurich,Porto,swiss,Landed,15:30,15:39
2024-11-03,arrival,Zurich,Graz,swiss,Landed,15:35,15:33
2024-11-03,arrival,Zurich,Hanover,swiss,Landed,15:35,15:21
2024-11-03,arrival,Zurich,Malaga,swiss,Landed,15:40,15:50
2024-11-03,arrival,Zurich,Stockholm,swiss,Landed,15:40,15:43
2024-11-03,arrival,Zurich,Frankfurt,swiss,Landed,15:40,15:28
2024-11-03,arrival,Zurich,Athens,swiss,Landed,15:45,15:46
2024-11-03,arrival,Zurich,Geneva,swiss,Landed,15:45,15:36
2024-11-03,arrival,Zurich,Ljubljana,swiss,Landed,15:45,15:41
2024-11-03,arrival,Zurich,Gran Canaria,edelweiss,Landed,15:50,15:28
2024-11-03,arrival,Zurich,Fuerteventura,edelweiss,Landed,15:50,15:54
2024-11-03,arrival,Zurich,London LCY,swiss,Landed,16:00,16:05
2024-11-03,arrival,Zurich,Prague,swiss,Landed,16:05,15:59
2024-11-03,arrival,Zurich,Milan MXP,swiss,Landed,16:05,16:04
2024-11-03,arrival,Zurich,Düsseldorf,swiss,Landed,16:05,15:47
2024-11-03,arrival,Zurich,Florence,swiss,Landed,16:05,16:14
2024-11-03,arrival,Zurich,Venice,swiss,Landed,16:10,16:08
2024-11-03,arrival,Zurich,Malé,edelweiss,Landed,16:15,16:33
2024-11-03,arrival,Zurich,Paris CDG,swiss,Landed,16:15,16:40
2024-11-03,arrival,Zurich,Cairo,swiss,Landed,16:15,16:12
2024-11-03,arrival,Zurich,Nice,swiss,Landed,16:15,16:27
2024-11-03,arrival,Zurich,Lisbon,swiss,Landed,16:20,16:28
2024-11-03,arrival,Zurich,Berlin,swiss,Landed,16:20,16:34
2024-11-03,arrival,Zurich,Hamburg,swiss,Landed,16:20,16:54
2024-11-03,arrival,Zurich,Skopje,chair,Landed,16:25,16:24
2024-11-03,arrival,Zurich,Rome FCO,swiss,Landed,16:25,16:15
2024-11-03,arrival,Zurich,Vienna,swiss,Landed,16:25,16:27
2024-11-03,arrival,Zurich,Cluj-Napoca,swiss,Landed,16:25,16:19
2024-11-03,arrival,Zurich,Belgrade,swiss,Landed,16:30,16:28
2024-11-03,arrival,Zurich,Munich,lufthansa_neu,Landed,16:30,17:08
2024-11-03,arrival,Zurich,Krakow,swiss,Landed,16:30,16:46
2024-11-03,arrival,Zurich,Budapest,swiss,Landed,16:35,16:45
2024-11-03,arrival,Zurich,Bordeaux,swiss,Landed,16:35,16:19
2024-11-03,arrival,Zurich,Warsaw,swiss,Landed,16:35,16:20
2024-11-03,arrival,Zurich,Copenhagen,swiss,Landed,16:35,16:31
2024-11-03,arrival,Zurich,Hurghada,chair,Landed,16:40,16:43
2024-11-03,arrival,Zurich,Barcelona,swiss,Landed,16:40,17:37
2024-11-03,arrival,Zurich,Brussels,swiss,Landed,16:40,16:49
2024-11-03,arrival,Zurich,Tenerife,edelweiss,Landed,16:45,16:58
2024-11-03,arrival,Zurich,London LHR,swiss,Landed,16:45,16:53
2024-11-03,arrival,Zurich,Palma De Mallorca,edelweiss,Landed,16:45,17:04
2024-11-03,arrival,Zurich,Malta,km_malta_airlines,Landed,16:50,16:29
2024-11-03,arrival,Zurich,Palermo,swiss,Landed,16:50,16:42
2024-11-03,arrival,Zurich,Amsterdam,swiss,Landed,16:50,16:55
2024-11-03,arrival,Zurich,Gothenburg,swiss,Landed,16:50,16:39
2024-11-03,arrival,Zurich,Hurghada,edelweiss,Landed,16:55,16:39
2024-11-03,arrival,Zurich,Istanbul SAW,ajet_logo,Landed,13:10,12:55
2024-11-03,arrival,Zurich,Izmir,sun,Landed,13:10,12:59
2024-11-03,arrival,Zurich,Split,edelweiss,Landed,13:20,13:07
2024-11-03,arrival,Zurich,Amsterdam,klm,Landed,13:35,13:53
2024-11-03,arrival,Zurich,Doha,qatar,Landed,13:40,13:33
2024-11-03,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,13:45,
2024-11-03,arrival,Zurich,Oslo,sas,Landed,13:50,13:29
2024-11-03,arrival,Zurich,Istanbul IST,turkish,Landed,13:55,14:38
2024-11-03,arrival,Zurich,Madrid,iberia,Landed,14:10,13:46
2024-11-03,arrival,Zurich,Belgrade,serbia,Landed,14:15,14:16
2024-11-03,arrival,Zurich,Vienna,austrian,Landed,14:20,14:18
2024-11-03,arrival,Zurich,Amman,jordanian,Landed,14:25,14:11
2024-11-03,arrival,Zurich,London LHR,swiss,Landed,14:45,14:54
2024-11-03,arrival,Zurich,Valencia,swiss,Landed,14:45,14:32
2024-11-03,arrival,Zurich,Palma De Mallorca,swiss,Landed,14:45,15:02
2024-11-03,arrival,Zurich,Istanbul SAW,pegasus,Landed,14:50,14:54
2024-11-03,arrival,Zurich,Düsseldorf,swiss,Landed,11:00,10:44
2024-11-03,arrival,Zurich,Hamburg,swiss,Cancelled,11:00,
2024-11-03,arrival,Zurich,Geneva,swiss,Landed,11:00,10:59
2024-11-03,arrival,Zurich,Berlin,swiss,Landed,11:05,
2024-11-03,arrival,Zurich,Amsterdam,klm,Landed,11:05,11:14
2024-11-03,arrival,Zurich,Brussels,swiss,Landed,11:05,10:55
2024-11-03,arrival,Zurich,Prague,swiss,Landed,11:10,11:21
2024-11-03,arrival,Zurich,Boston,swiss,Landed,11:10,11:02
2024-11-03,arrival,Zurich,Vienna,swiss,Landed,11:10,11:07
2024-11-03,arrival,Zurich,Madrid,iberia,Landed,11:10,11:19
2024-11-03,arrival,Zurich,Amsterdam,swiss,Landed,11:15,11:27
2024-11-03,arrival,Zurich,Budapest,swiss,Landed,11:15,11:13
2024-11-03,arrival,Zurich,Palma De Mallorca,swiss,Landed,11:20,11:24
2024-11-03,arrival,Zurich,Paris CDG,swiss,Landed,11:20,11:18
2024-11-03,arrival,Zurich,Rome FCO,swiss,Landed,11:20,11:32
2024-11-03,arrival,Zurich,Venice,swiss,Landed,11:20,11:24
2024-11-03,arrival,Zurich,Belgrade,swiss,Landed,11:25,11:11
2024-11-03,arrival,Zurich,London LGW,easyjet,Landed,11:30,11:42
2024-11-03,arrival,Zurich,Cancun,edelweiss,Landed,11:30,11:51
2024-11-03,arrival,Zurich,Geneva,swiss,Landed,11:30,11:31
2024-11-03,arrival,Zurich,Milan MXP,swiss,Landed,11:35,11:26
2024-11-03,arrival,Zurich,Copenhagen,swiss,Landed,11:40,11:29
2024-11-03,arrival,Zurich,Barcelona,swiss,Landed,11:40,12:00
2024-11-03,arrival,Zurich,Newark,swiss,Landed,11:40,11:38
2024-11-03,arrival,Zurich,Luxembourg,swiss,Landed,11:45,11:43
2024-11-03,arrival,Zurich,Nice,swiss,Landed,11:45,11:35
2024-11-03,arrival,Zurich,London LHR,swiss,Landed,11:50,11:47
2024-11-03,arrival,Zurich,Warsaw,swiss,Landed,11:50,11:41
2024-11-03,arrival,Zurich,Tirana,swiss,Landed,11:50,
2024-11-03,arrival,Zurich,Pristina,edelweiss,Landed,11:50,11:36
2024-11-03,arrival,Zurich,Bologna,swiss,Landed,11:55,11:46
2024-11-03,arrival,Zurich,Manchester,swiss,Landed,11:55,11:54
2024-11-03,arrival,Zurich,Reykjavík,iceland,Landed,12:05,12:18
2024-11-03,arrival,Zurich,Geneva,swiss,Landed,12:05,12:01
2024-11-03,arrival,Zurich,Amsterdam,swiss,Landed,12:05,12:01
2024-11-03,arrival,Zurich,Djerba,edelweiss,Landed,12:05,11:57
2024-11-03,arrival,Zurich,Malta,swiss,Landed,12:10,12:05
2024-11-03,arrival,Zurich,Madrid,swiss,Landed,12:10,12:08
2024-11-03,arrival,Zurich,Berlin,swiss,Landed,12:15,12:05
2024-11-03,arrival,Zurich,Podgorica,air-montenegro,Landed,12:20,12:06
2024-11-03,arrival,Zurich,Thessaloniki,swiss,Landed,12:25,12:23
2024-11-03,arrival,Zurich,Dubai,emirates-neu,Landed,12:25,
2024-11-03,arrival,Zurich,Sofia,swiss,Landed,12:25,12:30
2024-11-03,arrival,Zurich,Heraklion,edelweiss,Landed,12:30,12:36
2024-11-03,arrival,Zurich,Dublin,swiss,Landed,12:30,12:36
2024-11-03,arrival,Zurich,Faro,edelweiss,Landed,12:30,12:25
2024-11-03,arrival,Zurich,Lisbon,tap,Landed,12:40,12:57
2024-11-03,arrival,Zurich,Antalya,sun,Landed,12:50,12:43
2024-11-03,arrival,Zurich,Munich,lufthansa_neu,Landed,12:55,12:51
2024-11-03,arrival,Zurich,Antalya,pegasus,Landed,09:05,08:53
2024-11-03,arrival,Zurich,Alicante,easyjet,Landed,09:15,09:02
2024-11-03,arrival,Zurich,Madrid,europa,Landed,09:25,09:05
2024-11-03,arrival,Zurich,Warsaw,lot,Landed,09:35,10:03
2024-11-03,arrival,Zurich,Copenhagen,sas,Landed,09:45,
2024-11-03,arrival,Zurich,Helsinki,finnair,Landed,09:50,09:31
2024-11-03,arrival,Zurich,Istanbul IST,turkish,Landed,09:50,09:33
2024-11-03,arrival,Zurich,Zagreb,croatia_v2,Landed,10:05,10:01
2024-11-03,arrival,Zurich,Frankfurt,swiss,Landed,10:05,09:51
2024-11-03,arrival,Zurich,Munich,swiss,Landed,10:10,
2024-11-03,arrival,Zurich,Punta Cana,edelweiss,Landed,10:15,10:27
2024-11-03,arrival,Zurich,Athens,aegan,Landed,10:20,
2024-11-03,arrival,Zurich,Toronto,canada,Landed,10:25,10:13
2024-11-03,arrival,Zurich,London LHR,british,Landed,10:25,10:09
2024-11-03,arrival,Zurich,New York,delta,Landed,10:30,10:34
2024-11-03,arrival,Zurich,Buenos Airesvia Sao Paulo,swiss,Landed,10:35,10:23
2024-11-03,arrival,Zurich,Istanbul SAW,pegasus,Landed,10:35,10:41
2024-11-03,arrival,Zurich,Washington,swiss,Landed,10:35,10:53
2024-11-03,arrival,Zurich,Porto,easyjet,Landed,10:35,
2024-11-03,arrival,Zurich,New York,swiss,Landed,10:40,11:10
2024-11-03,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,10:40,
2024-11-03,arrival,Zurich,Pristina,chair,Landed,10:45,10:38
2024-11-03,arrival,Zurich,Chicago,swiss,Landed,10:45,10:58
2024-11-03,arrival,Zurich,Miami,swiss,Landed,10:50,10:49
2024-11-03,arrival,Zurich,Florence,swiss,Landed,10:55,10:37
2024-11-03,arrival,Zurich,Stuttgart,swiss,Landed,10:55,10:52
2024-11-03,arrival,Zurich,Doha,qatar,Landed,07:10,06:50
2024-11-03,arrival,Zurich,Hong Kong,cathay,Landed,07:30,07:07
2024-11-03,arrival,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Landed,07:40,07:10
2024-11-03,arrival,Zurich,Newark,united,Landed,07:40,
2024-11-03,arrival,Zurich,Milan MXP,swiss,Landed,07:45,07:32
2024-11-03,arrival,Zurich,Antalya,sun,Landed,07:45,07:56
2024-11-03,arrival,Zurich,Ljubljana,swiss,Landed,07:45,07:40
2024-11-03,arrival,Zurich,Singapore,singapore,Landed,07:50,08:02
2024-11-03,arrival,Zurich,Vilnius,swiss,Landed,07:55,07:47
2024-11-03,arrival,Zurich,Chicago,united,Landed,07:55,11:21
2024-11-03,arrival,Zurich,Budapest,swiss,Landed,07:55,07:53
2024-11-03,arrival,Zurich,Bucharest,swiss,Landed,08:05,07:49
2024-11-03,arrival,Zurich,Tallinn,swiss,Landed,08:05,07:35
2024-11-03,arrival,Zurich,Prague,swiss,Landed,08:10,08:13
2024-11-03,arrival,Zurich,Malaga,swiss,Landed,08:15,07:59
2024-11-03,arrival,Zurich,Philadelphia,american,Landed,08:15,08:28
2024-11-03,arrival,Zurich,Amsterdam,klm,Landed,08:15,08:16
2024-11-03,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,08:20,08:10
2024-11-03,arrival,Zurich,Vienna,austrian,Landed,08:25,08:19
2024-11-03,arrival,Zurich,Amsterdam,swiss,Landed,08:25,08:30
2024-11-03,arrival,Zurich,Barcelona,swiss,Landed,08:30,08:21
2024-11-03,arrival,Zurich,Berlin,easyjet,Landed,08:30,08:11
2024-11-03,arrival,Zurich,Geneva,swiss,Landed,08:30,08:26
2024-11-03,arrival,Zurich,Stockholm,swiss,Landed,08:35,08:38
2024-11-03,arrival,Zurich,Hurghada,edelweiss,Landed,08:35,08:25
2024-11-03,arrival,Zurich,London LHR,swiss,Landed,08:40,08:44
2024-11-03,arrival,Zurich,Berlin,swiss,Landed,08:45,08:32
2024-11-03,arrival,Zurich,Paris CDG,swiss,Landed,08:45,08:33
2024-11-03,arrival,Zurich,Copenhagen,swiss,Landed,08:45,08:36
2024-11-03,arrival,Zurich,Munich,lufthansa_neu,Landed,08:45,08:52
2024-11-03,arrival,Zurich,Belgrade,serbia,Landed,08:50,08:49
2024-11-03,arrival,Zurich,Sofia,bulgaria,Landed,08:50,08:42
2024-11-03,arrival,Zurich,Athens,swiss,Landed,08:55,08:46
2024-11-03,arrival,Zurich,Barcelona,vueling,Landed,08:55,08:40
2024-11-03,arrival,Zurich,Mumbai,swiss,Landed,06:10,06:23
2024-11-03,arrival,Zurich,New York,swiss,Landed,06:10,06:21
2024-11-03,arrival,Zurich,Hong Kong,swiss,Landed,06:10,06:12
2024-11-03,arrival,Zurich,Singapore,swiss,Landed,06:10,06:28
2024-11-03,arrival,Zurich,Dubai,swiss,Landed,06:15,06:16
2024-11-03,arrival,Zurich,Johannesburg,swiss,Landed,06:15,06:10
2024-11-03,arrival,Zurich,Montreal,swiss,Landed,06:15,06:24
2024-11-03,arrival,Zurich,Sal,edelweiss,Landed,06:20,06:33
2024-11-03,arrival,Zurich,Delhi,swiss,Landed,06:20,06:14
2024-11-03,arrival,Zurich,Tenerife,edelweiss,Landed,06:25,06:19
2024-11-03,arrival,Zurich,Gran Canaria,edelweiss,Landed,06:30,06:25
2024-11-03,arrival,Zurich,Larnaca,edelweiss,Landed,06:30,06:33
2024-11-03,arrival,Zurich,Abu Dhabi AUH,etihad,Landed,06:30,
2024-11-03,arrival,Zurich,Boston,swiss,Landed,06:35,06:39
2024-11-03,arrival,Zurich,Washington,united,Landed,06:40,
2024-11-03,arrival,Zurich,Geneva,swiss,Landed,06:45,06:43
2024-11-03,arrival,Zurich,Bangkok,thai,Landed,06:55,06:36
2024-11-03,departure,Zurich,Geneva,swiss,Departed,21:00,
2024-11-03,departure,Zurich,Athens,swiss,Departed,21:00,
2024-11-03,departure,Zurich,Prague,swiss,Departed,21:00,21:05
2024-11-03,departure,Zurich,London LHR,british,Departed,21:05,21:18
2024-11-03,departure,Zurich,Bucharest,swiss,Departed,21:05,21:30
2024-11-03,departure,Zurich,Tallinn,swiss,Departed,21:05,21:15
2024-11-03,departure,Zurich,Barcelona,swiss,Departed,21:10,21:45
2024-11-03,departure,Zurich,Budapest,swiss,Departed,21:10,
2024-11-03,departure,Zurich,Tel Aviv,elalisrael,Departed,21:15,21:30
2024-11-03,departure,Zurich,Copenhagen,swiss,Departed,21:15,21:25
2024-11-03,departure,Zurich,Berlin,easyjet,Departed,21:20,
2024-11-03,departure,Zurich,Lisbon,easyjet,Departed,21:20,21:50
2024-11-03,departure,Zurich,Ljubljana,swiss,Departed,21:20,21:27
2024-11-03,departure,Zurich,Barcelona,vueling,Departed,21:25,22:05
2024-11-03,departure,Zurich,London LGW,easyjet,Departed,21:25,21:45
2024-11-03,departure,Zurich,London LTN,easyjet,Departed,21:25,22:05
2024-11-03,departure,Zurich,Cologne Bonn,euro,Departed,21:30,21:40
2024-11-03,departure,Zurich,Belgrade,serbia,Departed,21:30,21:55
2024-11-03,departure,Zurich,Muscat,oman,Departed,21:35,21:30
2024-11-03,departure,Zurich,Porto,easyjet,Departed,21:40,
2024-11-03,departure,Zurich,Dubai,emirates-neu,Departed,21:50,
2024-11-03,departure,Zurich,Malaga,swiss,Departed,22:25,22:35
2024-11-03,departure,Zurich,Cape Town,edelweiss,Departed,22:30,22:35
2024-11-03,departure,Zurich,Sao Paulo,swiss,Departed,22:40,22:55
2024-11-03,departure,Zurich,Hong Kong,swiss,Departed,22:40,22:50
2024-11-03,departure,Zurich,Singapore,swiss,Departed,22:40,22:50
2024-11-03,departure,Zurich,Geneva,swiss,Departed,22:45,22:55
2024-11-03,departure,Zurich,Johannesburg,swiss,Departed,22:45,22:50
2024-11-03,departure,Zurich,Helsinki,finnair,Departed,19:05,
2024-11-03,departure,Zurich,Munich,swiss,Departed,19:05,19:00
2024-11-03,departure,Zurich,Amsterdam,klm,Departed,19:10,
2024-11-03,departure,Zurich,London LCY,british,Departed,19:15,19:45
2024-11-03,departure,Zurich,Riga,baltic,Departed,19:20,19:25
2024-11-03,departure,Zurich,Athens,aegan,Departed,19:20,
2024-11-03,departure,Zurich,Vienna,austrian,Departed,19:25,19:30
2024-11-03,departure,Zurich,London LHR,british,Departed,19:40,20:00
2024-11-03,departure,Zurich,Madrid,iberia,Departed,19:40,19:35
2024-11-03,departure,Zurich,Delhi,air_india_logo,Departed,19:50,21:35
2024-11-03,departure,Zurich,Zagreb,croatia_v2,Departed,19:55,
2024-11-03,departure,Zurich,Warsaw,lot,Departed,19:55,
2024-11-03,departure,Zurich,Frankfurt,lufthansa_neu,Departed,20:05,20:13
2024-11-03,departure,Zurich,Hamburg,euro,Departed,20:10,20:40
2024-11-03,departure,Zurich,Berlin,euro,Departed,20:10,21:15
2024-11-03,departure,Zurich,Munich,lufthansa_neu,Departed,20:15,
2024-11-03,departure,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Departed,20:15,
2024-11-03,departure,Zurich,Copenhagen,sas,Departed,20:20,
2024-11-03,departure,Zurich,Pristina,gp-aviation,Departed,20:20,20:30
2024-11-03,departure,Zurich,Vienna,austrian,Departed,20:45,20:50
2024-11-03,departure,Zurich,Amsterdam,swiss,Departed,20:45,
2024-11-03,departure,Zurich,Milan MXP,swiss,Departed,20:50,
2024-11-03,departure,Zurich,Düsseldorf,euro,Departed,20:50,21:15
2024-11-03,departure,Zurich,London LHR,swiss,Departed,20:55,21:00
2024-11-03,departure,Zurich,Berlin,swiss,Departed,20:55,21:00
2024-11-03,departure,Zurich,Paris CDG,swiss,Departed,20:55,
2024-11-03,departure,Zurich,Stockholm,swiss,Departed,20:55,21:10
2024-11-03,departure,Zurich,Porto,swiss,Departed,17:00,17:05
2024-11-03,departure,Zurich,Warsaw,swiss,Departed,17:00,17:10
2024-11-03,departure,Zurich,London LHR,swiss,Departed,17:00,17:05
2024-11-03,departure,Zurich,Nice,swiss,Departed,17:05,17:10
2024-11-03,departure,Zurich,Manchester,swiss,Departed,17:05,17:35
2024-11-03,departure,Zurich,London LGW,swiss,Departed,17:05,17:10
2024-11-03,departure,Zurich,Milan MXP,swiss,Departed,17:10,
2024-11-03,departure,Zurich,Munich,lufthansa_neu,Departed,17:10,17:50
2024-11-03,departure,Zurich,Newark,swiss,Departed,17:15,17:25
2024-11-03,departure,Zurich,Birmingham,swiss,Departed,17:15,
2024-11-03,departure,Zurich,Skopje,edelweiss,Departed,17:15,
2024-11-03,departure,Zurich,Copenhagen,swiss,Departed,17:15,
2024-11-03,departure,Zurich,Venice,swiss,Departed,17:20,17:25
2024-11-03,departure,Zurich,Alicante,swiss,Departed,17:20,17:30
2024-11-03,departure,Zurich,Palma De Mallorca,chair,Departed,17:20,17:10
2024-11-03,departure,Zurich,Pristina,chair,Departed,17:25,
2024-11-03,departure,Zurich,Amsterdam,swiss,Departed,17:25,17:30
2024-11-03,departure,Zurich,Belgrade,swiss,Departed,17:25,17:40
2024-11-03,departure,Zurich,Berlin,swiss,Departed,17:25,17:30
2024-11-03,departure,Zurich,Bremen,swiss,Departed,17:30,17:50
2024-11-03,departure,Zurich,Barcelona,swiss,Departed,17:30,18:42
2024-11-03,departure,Zurich,Boston,swiss,Departed,17:30,
2024-11-03,departure,Zurich,Paris CDG,swiss,Departed,17:35,17:45
2024-11-03,departure,Zurich,Rome FCO,swiss,Departed,17:35,17:40
2024-11-03,departure,Zurich,Budapest,swiss,Departed,17:35,17:40
2024-11-03,departure,Zurich,Malta,km_malta_airlines,Departed,17:40,17:25
2024-11-03,departure,Zurich,Edinburgh,edelweiss,Departed,17:40,
2024-11-03,departure,Zurich,Düsseldorf,swiss,Departed,17:40,17:45
2024-11-03,departure,Zurich,Vienna,swiss,Departed,17:45,17:55
2024-11-03,departure,Zurich,Catania,edelweiss,Departed,17:45,
2024-11-03,departure,Zurich,Hamburg,swiss,Departed,17:50,17:55
2024-11-03,departure,Zurich,Pristina,edelweiss,Departed,17:50,
2024-11-03,departure,Zurich,Prague,swiss,Departed,17:50,
2024-11-03,departure,Zurich,London LCY,swiss,Departed,17:55,
2024-11-03,departure,Zurich,Brussels,swiss,Departed,17:55,18:30
2024-11-03,departure,Zurich,Paris CDG,airfrance,Departed,18:00,18:10
2024-11-03,departure,Zurich,Bangkok,swiss,Departed,18:00,18:20
2024-11-03,departure,Zurich,Geneva,swiss,Departed,18:00,
2024-11-03,departure,Zurich,Istanbul IST,turkish,Departed,18:05,18:30
2024-11-03,departure,Zurich,Frankfurt,lufthansa_neu,Departed,18:05,
2024-11-03,departure,Zurich,Lisbon,tap,Departed,18:05,18:50
2024-11-03,departure,Zurich,Phuket,edelweiss,Departed,18:10,18:20
2024-11-03,departure,Zurich,Hurghada,cairo,Departed,18:25,19:00
2024-11-03,departure,Zurich,Berlin,swiss,Departed,18:25,
2024-11-03,departure,Zurich,London LHR,swiss,Departed,18:25,
2024-11-03,departure,Zurich,Madrid,europa,Departed,18:30,19:10
2024-11-03,departure,Zurich,Frankfurt,swiss,Departed,18:50,
2024-11-03,departure,Zurich,Vienna,austrian,Departed,15:05,15:10
2024-11-03,departure,Zurich,Belgrade,serbia,Departed,15:05,
2024-11-03,departure,Zurich,Doha,qatar,Departed,15:10,
2024-11-03,departure,Zurich,London LHR,swiss,Departed,15:30,
2024-11-03,departure,Zurich,Amman,jordanian,Departed,15:30,
2024-11-03,departure,Zurich,Palma De Mallorca,swiss,Departed,15:35,
2024-11-03,departure,Zurich,Oslo,swiss,Departed,15:45,
2024-11-03,departure,Zurich,Hamburg,euro,Departed,15:45,16:30
2024-11-03,departure,Zurich,Düsseldorf,euro,Departed,15:50,15:55
2024-11-03,departure,Zurich,Istanbul SAW,pegasus,Departed,15:50,15:45
2024-11-03,departure,Zurich,Madrid,swiss,Departed,16:20,16:30
2024-11-03,departure,Zurich,London LCY,swiss,Departed,16:25,
