Date,Type,LocalAirport,ForeignAirport,Airline,Status,Planned,Expected
2024-11-06,arrival,Zurich,Oslo,swiss,Landed,15:30,15:08
2024-11-06,arrival,Zurich,London LHR,british,Landed,15:30,15:38
2024-11-06,arrival,Zurich,London LTN,easyjet,Landed,15:30,15:26
2024-11-06,arrival,Zurich,San Francisco,swiss,Landed,15:30,15:32
2024-11-06,arrival,Zurich,Porto,swiss,Landed,15:35,15:36
2024-11-06,arrival,Zurich,Luxembourg,swiss,Landed,15:35,15:28
2024-11-06,arrival,Zurich,Stockholm ARN,swiss,Landed,15:40,15:42
2024-11-06,arrival,Zurich,Frankfurt,swiss,Landed,15:40,15:44
2024-11-06,arrival,Zurich,Malaga,swiss,Landed,15:40,15:34
2024-11-06,arrival,Zurich,Athens,swiss,Landed,15:45,15:41
2024-11-06,arrival,Zurich,Geneva,swiss,Landed,15:45,15:43
2024-11-06,arrival,Zurich,Faro,edelweiss,Landed,15:55,15:57
2024-11-06,arrival,Zurich,Hurghada,chair,Landed,15:55,16:03
2024-11-06,arrival,Zurich,Düsseldorf,swiss,Landed,16:00,15:57
2024-11-06,arrival,Zurich,Lisbon,swiss,Landed,16:00,17:10
2024-11-06,arrival,Zurich,Stuttgart,swiss,Landed,16:00,15:52
2024-11-06,arrival,Zurich,London LCY,swiss,Landed,16:05,16:53
2024-11-06,arrival,Zurich,Dublin,swiss,Landed,16:05,15:59
2024-11-06,arrival,Zurich,Nice,swiss,Landed,16:05,15:54
2024-11-06,arrival,Zurich,Bologna,swiss,Landed,16:10,16:20
2024-11-06,arrival,Zurich,Prague,swiss,Landed,16:10,15:57
2024-11-06,arrival,Zurich,Palma De Mallorca,chair,Landed,16:10,16:12
2024-11-06,arrival,Zurich,Ljubljana,swiss,Landed,16:10,16:00
2024-11-06,arrival,Zurich,Milan MXP,swiss,Landed,16:15,16:05
2024-11-06,arrival,Zurich,Tallinn,swiss,Landed,16:15,16:08
2024-11-06,arrival,Zurich,Paris CDG,swiss,Landed,16:20,16:39
2024-11-06,arrival,Zurich,Vienna,swiss,Landed,16:20,16:11
2024-11-06,arrival,Zurich,Berlin,swiss,Landed,16:20,16:17
2024-11-06,arrival,Zurich,Rome FCO,swiss,Landed,16:25,16:28
2024-11-06,arrival,Zurich,Venice,swiss,Landed,16:25,16:11
2024-11-06,arrival,Zurich,Florence,swiss,Landed,16:25,16:17
2024-11-06,arrival,Zurich,Brussels,swiss,Landed,16:25,16:18
2024-11-06,arrival,Zurich,Belgrade,swiss,Landed,16:30,16:41
2024-11-06,arrival,Zurich,Krakow,swiss,Landed,16:30,16:38
2024-11-06,arrival,Zurich,Munich,lufthansa_neu,Landed,16:30,16:22
2024-11-06,arrival,Zurich,Marseille,swiss,Landed,16:35,16:13
2024-11-06,arrival,Zurich,Budapest,swiss,Landed,16:35,17:00
2024-11-06,arrival,Zurich,Košice,swiss,Landed,16:35,16:23
2024-11-06,arrival,Zurich,Warsaw,swiss,Landed,16:35,16:23
2024-11-06,arrival,Zurich,Barcelona,swiss,Landed,16:40,17:25
2024-11-06,arrival,Zurich,London LHR,british,Landed,16:40,16:50
2024-11-06,arrival,Zurich,Hamburg,swiss,Landed,16:40,16:50
2024-11-06,arrival,Zurich,Amsterdam,klm,Landed,16:45,16:46
2024-11-06,arrival,Zurich,Split,edelweiss,Landed,16:45,17:03
2024-11-06,arrival,Zurich,London LHR,swiss,Landed,16:45,16:28
2024-11-06,arrival,Zurich,Copenhagen,swiss,Landed,16:45,16:47
2024-11-06,arrival,Zurich,Amsterdam,swiss,Landed,16:50,16:32
2024-11-06,arrival,Zurich,Malta,km_malta_airlines,Landed,16:50,16:40
2024-11-06,arrival,Zurich,Palma De Mallorca,swiss,Landed,16:55,16:46
2024-11-06,arrival,Zurich,Istanbul SAW,ajet_logo,Landed,13:10,13:31
2024-11-06,arrival,Zurich,Amsterdam,klm,Landed,13:35,13:30
2024-11-06,arrival,Zurich,Riyadh,saudia_logo,Landed,13:45,13:10
2024-11-06,arrival,Zurich,Istanbul IST,turkish,Landed,13:55,14:06
2024-11-06,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,13:55,13:52
2024-11-06,arrival,Zurich,Split,croatia_v2,Landed,14:05,14:23
2024-11-06,arrival,Zurich,London LCY,british,Landed,14:10,15:21
2024-11-06,arrival,Zurich,Vienna,austrian,Landed,14:20,14:03
2024-11-06,arrival,Zurich,London LHR,swiss,Landed,14:45,14:48
2024-11-06,arrival,Zurich,Istanbul SAW,pegasus,Landed,14:50,15:17
2024-11-06,arrival,Zurich,Hamburg,euro,Landed,14:55,14:54
2024-11-06,arrival,Zurich,Hamburg,swiss,Landed,11:00,11:12
2024-11-06,arrival,Zurich,Düsseldorf,swiss,Landed,11:00,10:58
2024-11-06,arrival,Zurich,Geneva,swiss,Landed,11:00,10:52
2024-11-06,arrival,Zurich,Amsterdam,klm,Landed,11:05,11:21
2024-11-06,arrival,Zurich,Brussels,swiss,Landed,11:05,11:13
2024-11-06,arrival,Zurich,Bologna,swiss,Landed,11:05,11:04
2024-11-06,arrival,Zurich,Berlin,swiss,Landed,11:05,10:53
2024-11-06,arrival,Zurich,Boston,swiss,Landed,11:10,11:16
2024-11-06,arrival,Zurich,Vienna,swiss,Landed,11:10,11:12
2024-11-06,arrival,Zurich,Prague,swiss,Landed,11:10,11:03
2024-11-06,arrival,Zurich,Madrid,iberia,Landed,11:10,11:02
2024-11-06,arrival,Zurich,Budapest,swiss,Landed,11:15,11:24
2024-11-06,arrival,Zurich,Amsterdam,swiss,Landed,11:15,11:25
2024-11-06,arrival,Zurich,Rome FCO,swiss,Landed,11:20,11:50
2024-11-06,arrival,Zurich,Paris CDG,swiss,Landed,11:20,11:31
2024-11-06,arrival,Zurich,Nice,swiss,Landed,11:20,11:32
2024-11-06,arrival,Zurich,Hanover,swiss,Landed,11:25,11:03
2024-11-06,arrival,Zurich,Belgrade,swiss,Landed,11:25,11:37
2024-11-06,arrival,Zurich,Stuttgart,swiss,Landed,11:25,11:19
2024-11-06,arrival,Zurich,Geneva,swiss,Landed,11:30,11:29
2024-11-06,arrival,Zurich,Birmingham,swiss,Landed,11:35,11:41
2024-11-06,arrival,Zurich,Luxembourg,swiss,Landed,11:35,11:30
2024-11-06,arrival,Zurich,Barcelona,swiss,Landed,11:40,11:47
2024-11-06,arrival,Zurich,Copenhagen,swiss,Landed,11:40,11:54
2024-11-06,arrival,Zurich,London LHR,british,Landed,11:40,11:50
2024-11-06,arrival,Zurich,Newark,swiss,Landed,11:40,11:41
2024-11-06,arrival,Zurich,Cancun,edelweiss,Landed,11:45,12:11
2024-11-06,arrival,Zurich,Pristina,edelweiss,Landed,11:50,11:49
2024-11-06,arrival,Zurich,Warsaw,swiss,Landed,11:50,11:55
2024-11-06,arrival,Zurich,London LHR,swiss,Landed,11:50,12:02
2024-11-06,arrival,Zurich,Manchester,swiss,Landed,11:55,12:02
2024-11-06,arrival,Zurich,London LCY,swiss,Cancelled,12:00,
2024-11-06,arrival,Zurich,Gothenburg,swiss,Landed,12:05,11:59
2024-11-06,arrival,Zurich,Geneva,swiss,Landed,12:05,11:59
2024-11-06,arrival,Zurich,Oslo,sas,Landed,12:10,11:59
2024-11-06,arrival,Zurich,Berlin,swiss,Landed,12:15,12:04
2024-11-06,arrival,Zurich,Madrid,swiss,Landed,12:20,12:26
2024-11-06,arrival,Zurich,Hamburg,swiss,Landed,12:20,12:15
2024-11-06,arrival,Zurich,Palermo,swiss,Landed,12:25,12:56
2024-11-06,arrival,Zurich,Dubai DXB,emirates-neu,Landed,12:25,12:05
2024-11-06,arrival,Zurich,Lisbon,tap,Landed,12:40,13:50
2024-11-06,arrival,Zurich,Antalya,sun,Landed,12:50,13:07
2024-11-06,arrival,Zurich,Munich,lufthansa_neu,Landed,12:55,13:00
2024-11-06,arrival,Zurich,Hamburg,euro,Landed,09:05,08:56
2024-11-06,arrival,Zurich,London LCY,british,Landed,09:30,09:22
2024-11-06,arrival,Zurich,London LHR,british,Landed,09:30,09:19
2024-11-06,arrival,Zurich,Warsaw,lot,Landed,09:35,09:44
2024-11-06,arrival,Zurich,Thessaloniki,aegan,Landed,09:40,09:16
2024-11-06,arrival,Zurich,Madrid,europa,Landed,09:45,09:33
2024-11-06,arrival,Zurich,Porto,easyjet,Landed,09:45,09:47
2024-11-06,arrival,Zurich,Copenhagen,sas,Landed,09:45,09:50
2024-11-06,arrival,Zurich,Helsinki,finnair,Landed,09:50,09:47
2024-11-06,arrival,Zurich,Vienna,austrian,Landed,09:50,09:35
2024-11-06,arrival,Zurich,Paris CDG,airfrance,Landed,09:50,
2024-11-06,arrival,Zurich,Istanbul IST,turkish,Landed,09:50,09:38
2024-11-06,arrival,Zurich,Frankfurt,swiss,Landed,10:05,10:14
2024-11-06,arrival,Zurich,Zagreb,croatia_v2,Landed,10:05,10:26
2024-11-06,arrival,Zurich,Munich,swiss,Landed,10:10,10:04
2024-11-06,arrival,Zurich,Lisbon,easyjet,Landed,10:10,09:56
2024-11-06,arrival,Zurich,Athens,aegan,Landed,10:20,10:14
2024-11-06,arrival,Zurich,Toronto,canada,Landed,10:25,10:09
2024-11-06,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,10:30,10:24
2024-11-06,arrival,Zurich,New York,delta,Landed,10:30,10:38
2024-11-06,arrival,Zurich,Istanbul SAW,pegasus,Landed,10:35,10:57
2024-11-06,arrival,Zurich,Sao Paulo,swiss,Landed,10:35,10:45
2024-11-06,arrival,Zurich,Washington,swiss,Landed,10:35,11:15
2024-11-06,arrival,Zurich,New York,swiss,Landed,10:40,10:36
2024-11-06,arrival,Zurich,Chicago,swiss,Landed,10:45,11:06
2024-11-06,arrival,Zurich,Pristina,chair,Landed,10:45,10:42
2024-11-06,arrival,Zurich,Miami,swiss,Landed,10:50,11:28
2024-11-06,arrival,Zurich,Florence,swiss,Landed,10:55,10:46
2024-11-06,arrival,Zurich,Venice,swiss,Landed,10:55,10:49
2024-11-06,arrival,Zurich,Milan MXP,swiss,Landed,10:55,10:31
2024-11-06,arrival,Zurich,Tel Aviv,elalisrael,Landed,10:55,10:34
2024-11-06,arrival,Zurich,Doha,qatar,Landed,07:10,06:38
2024-11-06,arrival,Zurich,Hong Kong,cathay,Landed,07:30,07:18
2024-11-06,arrival,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Landed,07:40,07:16
2024-11-06,arrival,Zurich,Washington,united,Landed,07:40,07:58
2024-11-06,arrival,Zurich,Berlin,easyjet,Landed,07:45,07:32
2024-11-06,arrival,Zurich,Milan MXP,swiss,Landed,07:45,07:39
2024-11-06,arrival,Zurich,Cologne Bonn,euro,Landed,07:45,07:44
2024-11-06,arrival,Zurich,Singapore,singapore,Landed,07:50,09:40
2024-11-06,arrival,Zurich,Ljubljana,swiss,Landed,07:50,07:56
2024-11-06,arrival,Zurich,Düsseldorf,euro,Landed,07:55,07:53
2024-11-06,arrival,Zurich,Brussels,brussels_airlines_logo,Landed,07:55,07:46
2024-11-06,arrival,Zurich,Budapest,swiss,Landed,07:55,08:01
2024-11-06,arrival,Zurich,Bucharest OTP,swiss,Landed,08:05,07:53
2024-11-06,arrival,Zurich,Prague,swiss,Landed,08:10,07:50
2024-11-06,arrival,Zurich,Malaga,swiss,Landed,08:15,08:10
2024-11-06,arrival,Zurich,Amsterdam,klm,Landed,08:15,08:05
2024-11-06,arrival,Zurich,Berlin,euro,Landed,08:15,08:02
2024-11-06,arrival,Zurich,Philadelphia,american,Landed,08:15,08:25
2024-11-06,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,08:20,08:21
2024-11-06,arrival,Zurich,Vienna,austrian,Landed,08:25,08:15
2024-11-06,arrival,Zurich,Amsterdam,swiss,Landed,08:25,08:17
2024-11-06,arrival,Zurich,Barcelona,swiss,Landed,08:30,08:59
2024-11-06,arrival,Zurich,Paris CDG,swiss,Landed,08:30,08:08
2024-11-06,arrival,Zurich,Geneva,swiss,Landed,08:30,08:26
2024-11-06,arrival,Zurich,Stockholm ARN,swiss,Landed,08:35,08:33
2024-11-06,arrival,Zurich,Newark,united,Landed,08:40,08:45
2024-11-06,arrival,Zurich,London LHR,swiss,Landed,08:40,08:31
2024-11-06,arrival,Zurich,Munich,lufthansa_neu,Landed,08:45,08:40
2024-11-06,arrival,Zurich,Copenhagen,swiss,Landed,08:45,08:35
2024-11-06,arrival,Zurich,Berlin,swiss,Landed,08:45,08:44
2024-11-06,arrival,Zurich,Barcelona,vueling,Landed,08:50,08:36
2024-11-06,arrival,Zurich,Belgrade,serbia,Landed,08:50,08:53
2024-11-06,arrival,Zurich,Athens,swiss,Landed,08:55,08:47
2024-11-06,arrival,Zurich,Singapore,swiss,Landed,06:10,06:16
2024-11-06,arrival,Zurich,Mumbai,swiss,Landed,06:10,06:14
2024-11-06,arrival,Zurich,New York,swiss,Landed,06:10,06:07
2024-11-06,arrival,Zurich,Hong Kong,swiss,Landed,06:10,06:18
2024-11-06,arrival,Zurich,Johannesburg,swiss,Landed,06:15,06:22
2024-11-06,arrival,Zurich,Dubai DXB,swiss,Landed,06:15,06:10
2024-11-06,arrival,Zurich,Montreal,swiss,Landed,06:15,06:20
2024-11-06,arrival,Zurich,Cape Town,edelweiss,Landed,06:20,06:24
2024-11-06,arrival,Zurich,Kilimanjarovia Zanzibar,edelweiss,Landed,06:20,06:42
2024-11-06,arrival,Zurich,Delhi,swiss,Landed,06:20,06:38
2024-11-06,arrival,Zurich,Abu Dhabi AUH,etihad,Landed,06:30,06:26
2024-11-06,arrival,Zurich,Boston,swiss,Landed,06:35,06:36
2024-11-06,arrival,Zurich,Bangkok,thai,Landed,06:55,07:17
2024-11-06,departure,Zurich,Athens,swiss,Departed,21:00,
2024-11-06,departure,Zurich,Prague,swiss,Departed,21:00,
2024-11-06,departure,Zurich,Geneva,swiss,Departed,21:00,
2024-11-06,departure,Zurich,Bucharest OTP,swiss,Departed,21:10,
2024-11-06,departure,Zurich,Barcelona,swiss,Departed,21:10,
2024-11-06,departure,Zurich,Budapest,swiss,Departed,21:10,
2024-11-06,departure,Zurich,Copenhagen,swiss,Departed,21:15,
2024-11-06,departure,Zurich,Ljubljana,swiss,Departed,21:15,21:20
2024-11-06,departure,Zurich,Berlin,easyjet,Departed,21:20,21:15
2024-11-06,departure,Zurich,Manchester,easyjet,Departed,21:30,21:39
2024-11-06,departure,Zurich,Muscat,oman,Departed,21:35,21:40
2024-11-06,departure,Zurich,Dubai DXB,emirates-neu,Departed,21:50,21:45
2024-11-06,departure,Zurich,Malaga,swiss,Departed,22:25,
2024-11-06,departure,Zurich,Singapore,swiss,Departed,22:40,22:46
2024-11-06,departure,Zurich,Sao Paulo,swiss,Departed,22:40,
2024-11-06,departure,Zurich,Hong Kong,swiss,Departed,22:40,22:45
2024-11-06,departure,Zurich,Johannesburg,swiss,Departed,22:45,22:35
2024-11-06,departure,Zurich,Munich,swiss,Departed,19:05,
2024-11-06,departure,Zurich,Helsinki,finnair,Departed,19:05,18:55
2024-11-06,departure,Zurich,Amsterdam,klm,Departed,19:10,
2024-11-06,departure,Zurich,London LCY,british,Cancelled,19:15,
2024-11-06,departure,Zurich,London LHR,british,Departed,19:15,19:40
2024-11-06,departure,Zurich,Riga,baltic,Departed,19:20,19:25
2024-11-06,departure,Zurich,Vienna,austrian,Departed,19:25,
2024-11-06,departure,Zurich,Madrid,iberia,Departed,19:40,19:30
2024-11-06,departure,Zurich,Delhi,air_india_logo,Departed,19:50,
2024-11-06,departure,Zurich,Zagreb,croatia_v2,Departed,19:55,
2024-11-06,departure,Zurich,Warsaw,lot,Departed,19:55,20:20
2024-11-06,departure,Zurich,Frankfurt,lufthansa_neu,Departed,20:05,
2024-11-06,departure,Zurich,Berlin,euro,Departed,20:10,20:00
2024-11-06,departure,Zurich,Cologne Bonn,euro,Departed,20:10,
2024-11-06,departure,Zurich,Hamburg,euro,Departed,20:10,
2024-11-06,departure,Zurich,Munich,lufthansa_neu,Departed,20:15,
2024-11-06,departure,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Departed,20:15,
2024-11-06,departure,Zurich,London LGW,easyjet,Departed,20:15,20:20
2024-11-06,departure,Zurich,Pristina,gp-aviation,Departed,20:20,
2024-11-06,departure,Zurich,Copenhagen,sas,Departed,20:25,
2024-11-06,departure,Zurich,Belgrade,serbia,Departed,20:40,20:30
2024-11-06,departure,Zurich,Vienna,austrian,Departed,20:45,21:00
2024-11-06,departure,Zurich,Amsterdam,swiss,Departed,20:45,20:50
2024-11-06,departure,Zurich,Düsseldorf,euro,Departed,20:50,
2024-11-06,departure,Zurich,Milan MXP,swiss,Cancelled,20:50,
2024-11-06,departure,Zurich,Barcelona,vueling,Departed,20:50,
2024-11-06,departure,Zurich,Stockholm ARN,swiss,Departed,20:55,21:01
2024-11-06,departure,Zurich,Berlin,swiss,Departed,20:55,
2024-11-06,departure,Zurich,London LHR,swiss,Departed,20:55,21:00
2024-11-06,departure,Zurich,Paris CDG,swiss,Departed,20:55,
2024-11-06,departure,Zurich,London LHR,swiss,Departed,17:00,17:05
2024-11-06,departure,Zurich,Graz,swiss,Departed,17:00,17:05
2024-11-06,departure,Zurich,Warsaw,swiss,Departed,17:00,17:20
2024-11-06,departure,Zurich,Manchester,swiss,Departed,17:05,
2024-11-06,departure,Zurich,Florence,swiss,Departed,17:05,
2024-11-06,departure,Zurich,London LGW,swiss,Departed,17:05,
2024-11-06,departure,Zurich,Munich,lufthansa_neu,Departed,17:10,17:00
2024-11-06,departure,Zurich,Milan MXP,swiss,Departed,17:15,17:20
2024-11-06,departure,Zurich,Copenhagen,swiss,Departed,17:15,
2024-11-06,departure,Zurich,Newark,swiss,Departed,17:15,17:25
2024-11-06,departure,Zurich,Bremen,swiss,Departed,17:20,17:25
2024-11-06,departure,Zurich,Pristina,chair,Departed,17:20,
2024-11-06,departure,Zurich,Skopje,chair,Departed,17:20,
2024-11-06,departure,Zurich,Berlin,swiss,Departed,17:25,17:35
2024-11-06,departure,Zurich,London LHR,british,Departed,17:25,
2024-11-06,departure,Zurich,Wroclaw,swiss,Departed,17:25,17:30
2024-11-06,departure,Zurich,Amsterdam,swiss,Departed,17:25,
2024-11-06,departure,Zurich,Boston,swiss,Departed,17:30,17:45
2024-11-06,departure,Zurich,Barcelona,swiss,Departed,17:30,17:35
2024-11-06,departure,Zurich,Amsterdam,klm,Departed,17:30,17:35
2024-11-06,departure,Zurich,Stuttgart,swiss,Departed,17:30,
2024-11-06,departure,Zurich,Budapest,swiss,Departed,17:35,17:45
2024-11-06,departure,Zurich,Paris CDG,swiss,Departed,17:35,
2024-11-06,departure,Zurich,Rome FCO,swiss,Departed,17:35,17:55
2024-11-06,departure,Zurich,Prague,swiss,Departed,17:40,17:45
2024-11-06,departure,Zurich,Düsseldorf,swiss,Departed,17:40,
2024-11-06,departure,Zurich,Malta,km_malta_airlines,Departed,17:40,
2024-11-06,departure,Zurich,Dresden,swiss,Departed,17:40,
2024-11-06,departure,Zurich,Skopje,edelweiss,Departed,17:45,
2024-11-06,departure,Zurich,Hanover,swiss,Departed,17:45,17:50
2024-11-06,departure,Zurich,Vienna,swiss,Departed,17:45,18:00
2024-11-06,departure,Zurich,Pristina,edelweiss,Departed,17:50,
2024-11-06,departure,Zurich,Hamburg,swiss,Departed,17:50,
2024-11-06,departure,Zurich,Venice,swiss,Departed,17:50,18:00
2024-11-06,departure,Zurich,Nice,swiss,Departed,17:50,
2024-11-06,departure,Zurich,Brussels,swiss,Departed,17:55,
2024-11-06,departure,Zurich,Luxembourg,swiss,Departed,17:55,18:00
