Date,Type,LocalAirport,ForeignAirport,Airline,Status,Planned,Expected
2024-11-07,arrival,Zurich,Washington,united,Landed,07:40,07:27
2024-11-07,arrival,Zurich,Cologne Bonn,euro,Landed,07:45,07:31
2024-11-07,arrival,Zurich,Milan MXP,swiss,Cancelled,07:45,
2024-11-07,arrival,Zurich,Ljubljana,swiss,Landed,07:50,07:35
2024-11-07,arrival,Zurich,Singapore,singapore,Landed,07:50,09:14
2024-11-07,arrival,Zurich,Chicago,united,Landed,07:55,07:40
2024-11-07,arrival,Zurich,Budapest,swiss,Landed,07:55,07:59
2024-11-07,arrival,Zurich,Düsseldorf,euro,Landed,07:55,07:49
2024-11-07,arrival,Zurich,Brussels,brussels_airlines_logo,Landed,07:55,07:53
2024-11-07,arrival,Zurich,Berlin,easyjet,Landed,08:00,07:43
2024-11-07,arrival,Zurich,Bucharest,swiss,Landed,08:05,07:51
2024-11-07,arrival,Zurich,Prague,swiss,Landed,08:10,07:47
2024-11-07,arrival,Zurich,Malaga,swiss,Landed,08:15,08:06
2024-11-07,arrival,Zurich,Berlin,euro,Landed,08:15,08:00
2024-11-07,arrival,Zurich,Amsterdam,klm,Landed,08:15,08:03
2024-11-07,arrival,Zurich,Philadelphia,american,Landed,08:15,08:38
2024-11-07,arrival,Zurich,Frankfurt,lufthansa_neu,Landed,08:20,08:24
2024-11-07,arrival,Zurich,Amsterdam,swiss,Landed,08:25,08:22
2024-11-07,arrival,Zurich,Vienna,austrian,Landed,08:25,08:19
2024-11-07,arrival,Zurich,Geneva,swiss,Landed,08:30,08:33
2024-11-07,arrival,Zurich,Barcelona,swiss,Landed,08:30,08:34
2024-11-07,arrival,Zurich,Stockholm ARN,swiss,Landed,08:35,08:31
2024-11-07,arrival,Zurich,London LHR,swiss,Landed,08:40,08:42
2024-11-07,arrival,Zurich,Newark,united,Landed,08:40,08:21
2024-11-07,arrival,Zurich,Copenhagen,swiss,Landed,08:45,08:26
2024-11-07,arrival,Zurich,Paris CDG,swiss,Landed,08:45,08:34
2024-11-07,arrival,Zurich,Berlin,swiss,Landed,08:45,08:29
2024-11-07,arrival,Zurich,Munich,lufthansa_neu,Landed,08:45,08:56
2024-11-07,arrival,Zurich,Belgrade,serbia,Landed,08:50,08:45
2024-11-07,arrival,Zurich,Barcelona,vueling,Landed,08:50,08:42
2024-11-07,arrival,Zurich,Athens,swiss,Landed,08:55,08:43
2024-11-07,arrival,Zurich,Hong Kong,swiss,Landed,06:10,06:09
2024-11-07,arrival,Zurich,Singapore,swiss,Landed,06:10,06:20
2024-11-07,arrival,Zurich,Mumbai,swiss,Landed,06:10,06:15
2024-11-07,arrival,Zurich,New York,swiss,Landed,06:10,06:13
2024-11-07,arrival,Zurich,Montreal,swiss,Landed,06:15,06:22
2024-11-07,arrival,Zurich,Johannesburg,swiss,Landed,06:15,06:11
2024-11-07,arrival,Zurich,Dubai DXB,swiss,Landed,06:15,06:17
2024-11-07,arrival,Zurich,Delhi,swiss,Landed,06:20,06:24
2024-11-07,arrival,Zurich,Abu Dhabi AUH,etihad,Landed,06:30,06:40
2024-11-07,arrival,Zurich,Boston,swiss,Landed,06:35,06:47
2024-11-07,arrival,Zurich,Bangkok,thai,Landed,06:55,06:57
2024-11-07,departure,Zurich,Geneva,swiss,Departed,21:00,
2024-11-07,departure,Zurich,Prague,swiss,Departed,21:00,21:04
2024-11-07,departure,Zurich,Athens,swiss,Departed,21:00,21:05
2024-11-07,departure,Zurich,London LHR,british,Departed,21:05,
2024-11-07,departure,Zurich,Bucharest,swiss,Departed,21:05,
2024-11-07,departure,Zurich,Ljubljana,swiss,Departed,21:05,21:00
2024-11-07,departure,Zurich,Budapest,swiss,Departed,21:10,21:35
2024-11-07,departure,Zurich,Barcelona,swiss,Departed,21:10,21:00
2024-11-07,departure,Zurich,Copenhagen,swiss,Departed,21:15,
2024-11-07,departure,Zurich,Milan MXP,swiss,Departed,21:15,21:25
2024-11-07,departure,Zurich,Barcelona,vueling,Departed,21:25,
2024-11-07,departure,Zurich,Porto,easyjet,Departed,21:40,21:55
2024-11-07,departure,Zurich,Dubai DXB,emirates-neu,Departed,21:50,21:55
2024-11-07,departure,Zurich,Malaga,swiss,Departed,22:25,22:20
2024-11-07,departure,Zurich,Singapore,swiss,Departed,22:40,22:45
2024-11-07,departure,Zurich,Sao Paulo,swiss,Departed,22:40,
2024-11-07,departure,Zurich,Hong Kong,swiss,Departed,22:40,
2024-11-07,departure,Zurich,Johannesburg,swiss,Departed,22:45,
2024-11-07,departure,Zurich,Helsinki,finnair,Departed,19:05,18:55
2024-11-07,departure,Zurich,Munich,swiss,Departed,19:05,19:15
2024-11-07,departure,Zurich,Amsterdam,klm,Departed,19:10,19:05
2024-11-07,departure,Zurich,London LCY,british,Departed,19:15,19:10
2024-11-07,departure,Zurich,Riga,baltic,Departed,19:20,19:35
2024-11-07,departure,Zurich,Vienna,austrian,Departed,19:25,19:30
2024-11-07,departure,Zurich,Madrid,iberia,Departed,19:40,19:45
2024-11-07,departure,Zurich,Zagreb,croatia_v2,Departed,19:55,20:05
2024-11-07,departure,Zurich,Warsaw,lot,Departed,19:55,20:20
2024-11-07,departure,Zurich,Tel Aviv,elalisrael,Departed,19:55,20:10
2024-11-07,departure,Zurich,Frankfurt,lufthansa_neu,Departed,20:05,20:00
2024-11-07,departure,Zurich,Hamburg,euro,Departed,20:10,20:35
2024-11-07,departure,Zurich,Berlin,euro,Departed,20:10,
2024-11-07,departure,Zurich,Cologne Bonn,euro,Departed,20:10,20:15
2024-11-07,departure,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Departed,20:15,20:05
2024-11-07,departure,Zurich,Munich,lufthansa_neu,Departed,20:15,
2024-11-07,departure,Zurich,Pristina,gp-aviation,Departed,20:20,
2024-11-07,departure,Zurich,Copenhagen,sas,Departed,20:25,20:40
2024-11-07,departure,Zurich,Belgrade,serbia,Departed,20:40,
2024-11-07,departure,Zurich,Vienna,austrian,Departed,20:45,20:50
2024-11-07,departure,Zurich,Amsterdam,swiss,Departed,20:45,
2024-11-07,departure,Zurich,Düsseldorf,euro,Departed,20:50,21:05
2024-11-07,departure,Zurich,Stockholm ARN,swiss,Departed,20:55,21:10
2024-11-07,departure,Zurich,Paris CDG,swiss,Departed,20:55,
2024-11-07,departure,Zurich,Berlin,swiss,Departed,20:55,
2024-11-07,departure,Zurich,London LHR,swiss,Departed,20:55,
2024-11-07,departure,Zurich,Djerba,edelweiss,Departed,17:00,17:05
2024-11-07,departure,Zurich,London LHR,swiss,Departed,17:00,17:10
2024-11-07,departure,Zurich,Sal,edelweiss,Departed,17:00,17:10
2024-11-07,departure,Zurich,Warsaw,swiss,Departed,17:00,
2024-11-07,departure,Zurich,Porto,swiss,Departed,17:05,17:10
2024-11-07,departure,Zurich,London LGW,swiss,Departed,17:05,
2024-11-07,departure,Zurich,Manchester,swiss,Departed,17:05,
2024-11-07,departure,Zurich,Munich,lufthansa_neu,Departed,17:10,17:20
2024-11-07,departure,Zurich,Newark,swiss,Departed,17:15,17:23
2024-11-07,departure,Zurich,Copenhagen,swiss,Departed,17:15,17:25
2024-11-07,departure,Zurich,Venice,swiss,Departed,17:15,
2024-11-07,departure,Zurich,Krakow,swiss,Departed,17:15,17:19
2024-11-07,departure,Zurich,Birmingham,swiss,Departed,17:20,
2024-11-07,departure,Zurich,Luxembourg,swiss,Departed,17:20,
2024-11-07,departure,Zurich,Bremen,swiss,Departed,17:25,17:30
2024-11-07,departure,Zurich,Belgrade,swiss,Departed,17:25,17:35
2024-11-07,departure,Zurich,Milan MXP,swiss,Departed,17:25,
2024-11-07,departure,Zurich,Amsterdam,swiss,Departed,17:25,
2024-11-07,departure,Zurich,Boston,swiss,Departed,17:30,
2024-11-07,departure,Zurich,Barcelona,swiss,Departed,17:30,17:35
2024-11-07,departure,Zurich,Amsterdam,klm,Departed,17:30,17:35
2024-11-07,departure,Zurich,Budapest,swiss,Departed,17:30,17:25
2024-11-07,departure,Zurich,Paris CDG,swiss,Departed,17:35,17:45
2024-11-07,departure,Zurich,Rome FCO,swiss,Departed,17:35,
2024-11-07,departure,Zurich,Malta,km_malta_airlines,Departed,17:40,
2024-11-07,departure,Zurich,Nice,swiss,Departed,17:40,
2024-11-07,departure,Zurich,Pristina,chair,Departed,17:45,
2024-11-07,departure,Zurich,Hanover,swiss,Departed,17:45,
2024-11-07,departure,Zurich,Düsseldorf,swiss,Departed,17:45,
2024-11-07,departure,Zurich,Vienna,swiss,Departed,17:45,17:50
2024-11-07,departure,Zurich,Hamburg,swiss,Departed,17:50,
2024-11-07,departure,Zurich,Pristina,edelweiss,Departed,17:50,
2024-11-07,departure,Zurich,Prague,swiss,Departed,17:50,
2024-11-07,departure,Zurich,London LCY,swiss,Departed,17:55,
2024-11-07,departure,Zurich,Brussels,swiss,Departed,17:55,
