Date,Type,LocalAirport,ForeignAirport,Airline,Status,Planned,Expected
2024-10-23,arrival,Zurich,Madrid,europa,Landed,09:30,09:19
2024-10-23,arrival,Zurich,Izmir,sun,Landed,09:35,09:21
2024-10-23,arrival,Zurich,Copenhagen,sas,Landed,09:40,09:24
2024-10-23,arrival,Zurich,Warsaw,lot,Landed,09:40,09:35
2024-10-23,arrival,Zurich,Vienna,austrian,Landed,09:45,09:40
2024-10-23,arrival,Zurich,Frankfurt FRA,swiss,Landed,09:45,10:38
2024-10-23,arrival,Zurich,Tel Aviv,elalisrael,Landed,09:45,10:05
2024-10-23,arrival,Zurich,Helsinki,finnair,Landed,09:45,09:42
2024-10-23,arrival,Zurich,London LGW,easyjet,Landed,09:50,10:18
2024-10-23,arrival,Zurich,Lisbon,swiss,Landed,09:55,09:47
2024-10-23,arrival,Zurich,Munich,swiss,Landed,10:00,10:02
2024-10-23,arrival,Zurich,Antalya,pegasus,Landed,10:10,10:23
2024-10-23,arrival,Zurich,Lisbon,easyjet,Landed,10:20,09:43
2024-10-23,arrival,Zurich,Athens,aegan,Landed,10:20,10:08
2024-10-23,arrival,Zurich,San Francisco,united,Landed,10:20,10:00
2024-10-23,arrival,Zurich,Toronto,canada,Landed,10:20,10:18
2024-10-23,arrival,Zurich,Paris CDG,airfrance,Landed,10:25,10:33
2024-10-23,arrival,Zurich,New York,swiss,Landed,10:25,10:14
2024-10-23,arrival,Zurich,Istanbul SAW,pegasus,Landed,10:35,10:54
2024-10-23,arrival,Zurich,Istanbul SAW,ajet_logo,Landed,10:35,10:47
2024-10-23,arrival,Zurich,New York,delta,Landed,10:35,10:20
2024-10-23,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,10:40,10:49
2024-10-23,arrival,Zurich,London LCY,swiss,Landed,10:40,11:21
2024-10-23,arrival,Zurich,Sao Paulo,swiss,Landed,10:40,
2024-10-23,arrival,Zurich,Cagliari,edelweiss,Landed,10:45,10:59
2024-10-23,arrival,Zurich,Zagreb,croatia_v2,Landed,10:45,10:48
2024-10-23,arrival,Zurich,Pristina,chair,Landed,10:45,10:53
2024-10-23,arrival,Zurich,Washington,swiss,Landed,10:50,10:43
2024-10-23,arrival,Zurich,Miami,swiss,Landed,10:50,10:38
2024-10-23,arrival,Zurich,Chicago,swiss,Landed,10:50,10:56
2024-10-23,arrival,Zurich,Prague,swiss,Landed,10:55,11:27
2024-10-23,arrival,Zurich,Nice,swiss,Landed,10:55,12:03
2024-10-23,arrival,Zurich,Geneva,swiss,Landed,10:55,11:05
2024-10-23,arrival,Zurich,Düsseldorf,swiss,Landed,10:55,11:15
2024-10-23,arrival,Zurich,Hong Kong,cathay,Landed,07:20,07:25
2024-10-23,arrival,Zurich,Florence,swiss,Landed,07:25,07:05
2024-10-23,arrival,Zurich,Abu Dhabi,etihad,Landed,07:25,08:01
2024-10-23,arrival,Zurich,Berlin,easyjet,Landed,07:30,07:14
2024-10-23,arrival,Zurich,Cologne Bonn,euro,Landed,07:30,07:26
2024-10-23,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,07:35,07:22
2024-10-23,arrival,Zurich,Barcelona,swiss,Landed,07:40,07:29
2024-10-23,arrival,Zurich,Chicago,united,Landed,07:45,07:32
2024-10-23,arrival,Zurich,Prague,swiss,Landed,07:45,07:30
2024-10-23,arrival,Zurich,Bucharest,swiss,Landed,07:50,07:54
2024-10-23,arrival,Zurich,Bangkok,thai,Landed,07:50,07:39
2024-10-23,arrival,Zurich,Doha,qatar,Landed,07:55,08:08
2024-10-23,arrival,Zurich,Rome FCO,swiss,Landed,07:55,07:39
2024-10-23,arrival,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Landed,08:00,08:08
2024-10-23,arrival,Zurich,Paris CDG,swiss,Landed,08:00,07:49
2024-10-23,arrival,Zurich,Düsseldorf,euro,Landed,08:00,07:58
2024-10-23,arrival,Zurich,Venice,swiss,Landed,08:05,08:06
2024-10-23,arrival,Zurich,Washington,united,Landed,08:05,07:55
2024-10-23,arrival,Zurich,Vienna,austrian,Landed,08:05,08:02
2024-10-23,arrival,Zurich,Valencia,swiss,Landed,08:10,07:51
2024-10-23,arrival,Zurich,Brussels,brussels_airlines_logo,Landed,08:10,07:57
2024-10-23,arrival,Zurich,Newark,united,Landed,08:15,07:51
2024-10-23,arrival,Zurich,Singapore,singapore,Landed,08:15,08:16
2024-10-23,arrival,Zurich,Geneva,swiss,Landed,08:15,08:16
2024-10-23,arrival,Zurich,Hamburg,euro,Landed,08:25,08:12
2024-10-23,arrival,Zurich,Amsterdam,swiss,Landed,08:25,08:30
2024-10-23,arrival,Zurich,Thessaloniki,aegan,Landed,08:30,08:20
2024-10-23,arrival,Zurich,Amsterdam,klm,Landed,08:35,08:25
2024-10-23,arrival,Zurich,Berlin,swiss,Landed,08:35,08:34
2024-10-23,arrival,Zurich,London LHR,swiss,Landed,08:40,08:32
2024-10-23,arrival,Zurich,Munich,lufthansa_neu,Landed,08:40,08:50
2024-10-23,arrival,Zurich,Frankfurt FRA,lufthansa_neu,Landed,08:45,
2024-10-23,arrival,Zurich,Stockholm ARN,swiss,Landed,08:45,09:00
2024-10-23,arrival,Zurich,Athens,swiss,Landed,08:45,08:51
2024-10-23,arrival,Zurich,Belgrade,serbia,Landed,08:45,08:43
2024-10-23,arrival,Zurich,Antalya,sun,Landed,08:50,08:38
2024-10-23,arrival,Zurich,Oslo OSL,swiss,Landed,08:50,08:38
2024-10-23,arrival,Zurich,Barcelona,vueling,Landed,08:55,09:16
2024-10-23,arrival,Zurich,Philadelphia,american,Landed,08:55,08:35
2024-10-23,arrival,Zurich,Montreal,swiss,Landed,06:10,06:12
2024-10-23,arrival,Zurich,New York,swiss,Landed,06:10,06:14
2024-10-23,arrival,Zurich,Dubai,swiss,Landed,06:10,06:30
2024-10-23,arrival,Zurich,Hong Kong,swiss,Landed,06:15,06:10
2024-10-23,arrival,Zurich,Mumbai,swiss,Landed,06:15,06:18
2024-10-23,arrival,Zurich,Singapore,swiss,Landed,06:15,06:16
2024-10-23,arrival,Zurich,Johannesburg,swiss,Landed,06:15,06:24
2024-10-23,arrival,Zurich,Delhi,swiss,Landed,06:20,
2024-10-23,arrival,Zurich,Boston,swiss,Landed,06:20,06:26
2024-10-23,arrival,Zurich,Toronto,swiss,Landed,06:25,06:22
2024-10-23,arrival,Zurich,Kilimanjarovia Zanzibar,edelweiss,Landed,06:30,06:32
2024-10-23,arrival,Zurich,Cairo,swiss,Landed,06:30,06:28
2024-10-23,arrival,Zurich,Larnaca,edelweiss,Landed,06:35,06:42
2024-10-23,arrival,Zurich,Geneva,swiss,Landed,06:45,06:47
2024-10-23,arrival,Zurich,Milan MXP,swiss,Landed,06:55,06:45
2024-10-23,departure,Zurich,Geneva,swiss,Departed,21:00,21:05
2024-10-23,departure,Zurich,Oslo OSL,swiss,Departed,21:10,
2024-10-23,departure,Zurich,Athens,swiss,Departed,21:10,
2024-10-23,departure,Zurich,Cairo,swiss,Departed,21:15,21:20
2024-10-23,departure,Zurich,Lisbon,swiss,Departed,21:15,21:30
2024-10-23,departure,Zurich,Stockholm ARN,swiss,Departed,21:20,
2024-10-23,departure,Zurich,Venice,swiss,Departed,21:25,21:16
2024-10-23,departure,Zurich,Malaga,swiss,Departed,21:25,21:30
2024-10-23,departure,Zurich,Florence,swiss,Departed,21:25,21:20
2024-10-23,departure,Zurich,Addis Ababavia Milan,ethiopianairlineslogosvg,Departed,21:30,
2024-10-23,departure,Zurich,Berlin,swiss,Departed,21:30,
2024-10-23,departure,Zurich,London LGW,easyjet,Departed,21:30,21:35
2024-10-23,departure,Zurich,Rome FCO,swiss,Departed,21:30,
2024-10-23,departure,Zurich,Bucharest,swiss,Departed,21:35,21:55
2024-10-23,departure,Zurich,Alicante,easyjet,Departed,21:35,21:30
2024-10-23,departure,Zurich,Tallinn,swiss,Departed,21:40,
2024-10-23,departure,Zurich,Paris CDG,swiss,Departed,21:40,
2024-10-23,departure,Zurich,Barcelona,swiss,Departed,21:40,
2024-10-23,departure,Zurich,Vilnius,swiss,Departed,21:45,
2024-10-23,departure,Zurich,Valencia,swiss,Departed,21:55,22:05
2024-10-23,departure,Zurich,Prague,swiss,Departed,21:55,
2024-10-23,departure,Zurich,Dubai,emirates-neu,Departed,22:15,
2024-10-23,departure,Zurich,Larnaca,edelweiss,Departed,22:20,
2024-10-23,departure,Zurich,Cape Town,edelweiss,Departed,22:35,23:15
2024-10-23,departure,Zurich,Johannesburg,swiss,Departed,22:40,22:35
2024-10-23,departure,Zurich,Hong Kong,swiss,Departed,22:40,23:00
2024-10-23,departure,Zurich,Sao Paulo,swiss,Departed,22:40,22:50
2024-10-23,departure,Zurich,Singapore,swiss,Departed,22:40,22:50
2024-10-23,departure,Zurich,Milan MXP,swiss,Departed,22:40,
