time,expected,origin,airline,status,scrape_time
08:10,,Frankfurt,LUFTHANSA,Cancelled,2024-11-08 15:14:41
21:4521:51,21:51,Prague,EASYJET,Arrived,2024-11-08 15:14:41
21:5021:41,21:41,Budapest,EASYJET,Arrived,2024-11-08 15:14:41
21:5021:49,21:49,Zurich,SWISS,Arrived,2024-11-08 15:14:41
21:5021:45,21:45,Paris,EASYJET,Arrived,2024-11-08 15:14:41
21:5521:59,21:59,Frankfurt,LUFTHANSA,Arrived,2024-11-08 15:14:41
21:5521:38,21:38,London,BRITISH AIRWAYS,Arrived,2024-11-08 15:14:41
22:0021:47,21:47,Berlin,SWISS,Arrived,2024-11-08 15:14:41
22:0021:43,21:43,Athens,SWISS,Arrived,2024-11-08 15:14:41
22:0522:04,22:04,London,SWISS,Arrived,2024-11-08 15:14:41
22:1021:57,21:57,Marrakech,EASYJET,Arrived,2024-11-08 15:14:41
22:1521:55,21:55,Nantes,EASYJET,Arrived,2024-11-08 15:14:41
22:1522:09,22:09,Nice,SWISS,Arrived,2024-11-08 15:14:41
22:1521:53,21:53,Pristina,EASYJET,Arrived,2024-11-08 15:14:41
22:2022:11,22:11,Madrid,IBERIA,Arrived,2024-11-08 15:14:41
22:2522:20,22:20,Brussels,SWISS,,2024-11-08 15:14:41
22:2523:00,23:00,Lisbon,EASYJET,,2024-11-08 15:14:41
22:3022:31,22:31,Rome,EASYJET,,2024-11-08 15:14:41
22:3022:13,22:13,Copenhagen,EASYJET,,2024-11-08 15:14:41
22:3522:58,22:58,Amsterdam,EASYJET,,2024-11-08 15:14:41
22:4022:06,22:06,Malaga,EASYJET,Arrived,2024-11-08 15:14:41
22:4022:21,22:21,London,EASYJET,,2024-11-08 15:14:41
22:4022:50,22:50,Madrid,EASYJET,,2024-11-08 15:14:41
22:4522:35,22:35,Porto,EASYJET,,2024-11-08 15:14:41
22:4522:49,22:49,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-08 15:14:41
22:5022:56,22:56,Barcelona,EASYJET,,2024-11-08 15:14:41
22:55,,Bordeaux,EASYJET,Delayed,2024-11-08 15:14:41
23:00,,Nice,EASYJET,,2024-11-08 15:14:41
23:00,,Paris,AIR FRANCE,,2024-11-08 15:14:41
23:0522:35,22:35,London,BRITISH AIRWAYS,,2024-11-08 15:14:41
23:05,,Munich,AIR DOLOMITI,,2024-11-08 15:14:41
23:1523:18,23:18,Lisbon,TAP PORTUGAL,,2024-11-08 15:14:41
23:35,,Zurich,SWISS,,2024-11-08 15:14:41
