time,expected,origin,airline,status,scrape_time
15:3516:07,16:07,Porto,EASYJET,Arrived,2024-10-24 16:15:27
15:3515:34,15:34,Lisbon,EASYJET,Arrived,2024-10-24 16:15:27
15:4515:32,15:32,Ibiza,EASYJET,Arrived,2024-10-24 16:15:27
15:5515:43,15:43,Larnaca,SWISS,Arrived,2024-10-24 16:15:27
16:0015:45,15:45,Barcelona,EASYJET,Arrived,2024-10-24 16:15:27
16:1016:09,16:09,Paris,AIR FRANCE,Arrived,2024-10-24 16:15:27
16:1516:53,16:53,London,EASYJET,,2024-10-24 16:15:27
16:1516:39,16:39,Bristol,EASYJET,,2024-10-24 16:15:27
16:2016:05,16:05,Manchester,EASYJET,Arrived,2024-10-24 16:15:27
16:3016:30,16:30,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-24 16:15:27
16:3016:12,16:12,Algiers,AIR ALGERIE,Arrived,2024-10-24 16:15:27
16:3516:28,16:28,Luxembourg,LUXAIR,,2024-10-24 16:15:27
16:3516:25,16:25,Hurghada,EASYJET,,2024-10-24 16:15:27
16:4016:50,16:50,Seville,EASYJET,,2024-10-24 16:15:27
16:4016:21,16:21,Stockholm,SWISS,,2024-10-24 16:15:27
16:45,,Munich,AIR DOLOMITI,,2024-10-24 16:15:27
16:4516:47,16:47,A Coruna,EASYJET,,2024-10-24 16:15:27
16:4516:41,16:41,London,BRITISH AIRWAYS,,2024-10-24 16:15:27
16:5516:49,16:49,Palma de Mallorca,EASYJET,,2024-10-24 16:15:27
16:5517:30,17:30,Casablanca,ROYAL AIR MAROC,,2024-10-24 16:15:27
17:0517:20,17:20,London,SWISS,,2024-10-24 16:15:27
17:15,,Frankfurt,LUFTHANSA,,2024-10-24 16:15:27
17:25,,Paris,AIR FRANCE,,2024-10-24 16:15:27
17:3017:36,17:36,Lisbon,TAP PORTUGAL,,2024-10-24 16:15:27
17:35,,Zurich,SWISS,,2024-10-24 16:15:27
17:4517:38,17:38,Porto,SWISS,,2024-10-24 16:15:27
17:45,,Porto,EASYJET,Delayed,2024-10-24 16:15:27
17:50,,Amsterdam,EASYJET,,2024-10-24 16:15:27
17:55,,Lisbon,SWISS,,2024-10-24 16:15:27
18:00,,Rome,ITA AIRWAYS,,2024-10-24 16:15:27
18:0517:42,17:42,Istanbul,TURKISH AIRLINES,,2024-10-24 16:15:27
18:05,,Madrid,IBERIA,,2024-10-24 16:15:27
18:10,,Nice,EASYJET,,2024-10-24 16:15:27
18:10,,Palermo,EASYJET,,2024-10-24 16:15:27
18:1018:08,18:08,Helsinki,FINNAIR,,2024-10-24 16:15:27
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-24 16:15:27
18:20,,Bordeaux,EASYJET,,2024-10-24 16:15:27
18:30,,Brussels,EASYJET,,2024-10-24 16:15:27
18:30,,Porto,TAP PORTUGAL,,2024-10-24 16:15:27
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,Delayed,2024-10-24 16:15:27
18:45,,Frankfurt,LUFTHANSA,,2024-10-24 16:15:27
18:55,,Pristina,EASYJET,,2024-10-24 16:15:27
19:00,,Nantes,EASYJET,,2024-10-24 16:15:27
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-24 16:15:27
19:00,,Zurich,SWISS,,2024-10-24 16:15:27
19:05,,Toulouse,EASYJET,,2024-10-24 16:15:27
19:05,,Vienna,AUSTRIAN,,2024-10-24 16:15:27
19:2019:09,19:09,Dubai,EMIRATES,,2024-10-24 16:15:27
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-24 16:15:27
19:35,,Prague,EUROWINGS,,2024-10-24 16:15:27
19:35,,London,EASYJET,,2024-10-24 16:15:27
19:50,,Paris,AIR FRANCE,,2024-10-24 16:15:27
19:55,,London,SWISS,,2024-10-24 16:15:27
20:05,,Düsseldorf,EUROWINGS,,2024-10-24 16:15:27
20:05,,Barcelona,EASYJET,,2024-10-24 16:15:27
20:15,,Amsterdam,EASYJET,,2024-10-24 16:15:27
20:15,,Lisbon,EASYJET,,2024-10-24 16:15:27
20:15,,Faro,SWISS,,2024-10-24 16:15:27
20:20,,Naples,EASYJET,,2024-10-24 16:15:27
20:20,,Berlin,EASYJET,,2024-10-24 16:15:27
20:20,,London,EASYJET,,2024-10-24 16:15:27
20:25,,Brussels,BRUSSELS AIRLINES,,2024-10-24 16:15:27
20:35,,London,BRITISH AIRWAYS,,2024-10-24 16:15:27
20:45,,Luxembourg,LUXAIR,,2024-10-24 16:15:27
21:00,,Agadir,EASYJET,,2024-10-24 16:15:27
21:15,,Manchester,ETHIOPIAN AIRLINES,,2024-10-24 16:15:27
21:25,,Porto,SWISS,,2024-10-24 16:15:27
21:45,,Brussels,SWISS,,2024-10-24 16:15:27
21:50,,Oslo,SWISS,,2024-10-24 16:15:27
21:50,,Zurich,SWISS,,2024-10-24 16:15:27
21:55,,Paris,AIR FRANCE,,2024-10-24 16:15:27
22:00,,Vienna,SWISS,,2024-10-24 16:15:27
22:00,,London,SWISS,,2024-10-24 16:15:27
22:00,,Nice,SWISS,,2024-10-24 16:15:27
22:10,,Frankfurt,SWISS,,2024-10-24 16:15:27
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-24 16:15:27
22:20,,Madrid,IBERIA,,2024-10-24 16:15:27
22:20,,Copenhagen,EASYJET,,2024-10-24 16:15:27
22:20,,Paris,EASYJET,,2024-10-24 16:15:27
22:25,,Rome,EASYJET,,2024-10-24 16:15:27
22:30,,Porto,EASYJET,,2024-10-24 16:15:27
22:30,,Nantes,EASYJET,,2024-10-24 16:15:27
22:35,,Tirana,EASYJET,,2024-10-24 16:15:27
22:35,,Edinburgh,EASYJET,,2024-10-24 16:15:27
22:40,,Tenerife,EASYJET,,2024-10-24 16:15:27
