time,expected,origin,airline,status,scrape_time
18:2018:01,18:01,Brussels,BRUSSELS AIRLINES,Arrived,2024-10-24 19:16:09
18:2018:19,18:19,Bordeaux,EASYJET,Arrived,2024-10-24 19:16:09
18:3018:23,18:23,Brussels,EASYJET,Arrived,2024-10-24 19:16:09
18:3018:46,18:46,Porto,TAP PORTUGAL,Arrived,2024-10-24 19:16:09
18:4018:55,18:55,Amsterdam,KLM ROYAL DUTCH AIRLINES,Arrived,2024-10-24 19:16:09
18:4518:44,18:44,Frankfurt,LUFTHANSA,Arrived,2024-10-24 19:16:09
18:5518:33,18:33,Pristina,EASYJET,Arrived,2024-10-24 19:16:09
19:0019:21,19:21,Nantes,EASYJET,,2024-10-24 19:16:09
19:0019:41,19:41,Warsaw,LOT POLISH AIRLINES,,2024-10-24 19:16:09
19:0019:06,19:06,Zurich,SWISS,Arrived,2024-10-24 19:16:09
19:0519:36,19:36,Toulouse,EASYJET,,2024-10-24 19:16:09
19:0518:59,18:59,Vienna,AUSTRIAN,Arrived,2024-10-24 19:16:09
19:2019:16,19:16,Dubai,EMIRATES,,2024-10-24 19:16:09
19:3019:43,19:43,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-24 19:16:09
19:3519:45,19:45,Prague,EUROWINGS,,2024-10-24 19:16:09
19:3520:23,20:23,London,EASYJET,,2024-10-24 19:16:09
19:5019:37,19:37,Paris,AIR FRANCE,,2024-10-24 19:16:09
19:5520:11,20:11,London,SWISS,,2024-10-24 19:16:09
20:05,,Düsseldorf,EUROWINGS,,2024-10-24 19:16:09
20:0519:56,19:56,Barcelona,EASYJET,,2024-10-24 19:16:09
20:15,,Amsterdam,EASYJET,,2024-10-24 19:16:09
20:1520:46,20:46,Lisbon,EASYJET,,2024-10-24 19:16:09
20:1520:01,20:01,Faro,SWISS,,2024-10-24 19:16:09
20:2020:23,20:23,Naples,EASYJET,,2024-10-24 19:16:09
20:2020:17,20:17,Berlin,EASYJET,,2024-10-24 19:16:09
20:20,,London,EASYJET,Delayed,2024-10-24 19:16:09
20:25,,Brussels,BRUSSELS AIRLINES,,2024-10-24 19:16:09
20:35,,London,BRITISH AIRWAYS,,2024-10-24 19:16:09
20:45,,Luxembourg,LUXAIR,Delayed,2024-10-24 19:16:09
21:0020:46,20:46,Agadir,EASYJET,,2024-10-24 19:16:09
21:15,,Manchester,ETHIOPIAN AIRLINES,,2024-10-24 19:16:09
21:25,,Porto,SWISS,,2024-10-24 19:16:09
21:45,,Brussels,SWISS,,2024-10-24 19:16:09
21:50,,Oslo,SWISS,,2024-10-24 19:16:09
21:50,,Zurich,SWISS,,2024-10-24 19:16:09
21:55,,Paris,AIR FRANCE,,2024-10-24 19:16:09
22:00,,Vienna,SWISS,,2024-10-24 19:16:09
22:00,,London,SWISS,,2024-10-24 19:16:09
22:00,,Nice,SWISS,Delayed,2024-10-24 19:16:09
22:10,,Frankfurt,SWISS,,2024-10-24 19:16:09
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,Delayed,2024-10-24 19:16:09
22:20,,Madrid,IBERIA,,2024-10-24 19:16:09
22:20,,Copenhagen,EASYJET,,2024-10-24 19:16:09
22:20,,Paris,EASYJET,,2024-10-24 19:16:09
22:25,,Rome,EASYJET,,2024-10-24 19:16:09
22:30,,Porto,EASYJET,,2024-10-24 19:16:09
22:30,,Nantes,EASYJET,,2024-10-24 19:16:09
22:35,,Tirana,EASYJET,,2024-10-24 19:16:09
22:35,,Edinburgh,EASYJET,,2024-10-24 19:16:09
22:4022:44,22:44,Tenerife,EASYJET,,2024-10-24 19:16:09
22:40,,London,BRITISH AIRWAYS,,2024-10-24 19:16:09
22:45,,Heraklion,EASYJET,,2024-10-24 19:16:09
22:45,,Brussels,EASYJET,,2024-10-24 19:16:09
22:45,,Bordeaux,EASYJET,,2024-10-24 19:16:09
22:50,,Nice,EASYJET,,2024-10-24 19:16:09
22:50,,Brindisi,EASYJET,,2024-10-24 19:16:09
23:00,,London,EASYJET,,2024-10-24 19:16:09
23:00,,Ibiza,EASYJET,,2024-10-24 19:16:09
23:00,,Alicante,EASYJET,,2024-10-24 19:16:09
23:10,,Munich,AIR DOLOMITI,,2024-10-24 19:16:09
23:15,,Lisbon,TAP PORTUGAL,,2024-10-24 19:16:09
23:30,,Athens,SWISS,,2024-10-24 19:16:09
23:35,,Zurich,SWISS,,2024-10-24 19:16:09
