time,expected,origin,airline,status,scrape_time
11:35,,London,SWISS,Cancelled,2024-10-23 22:05:43
21:2021:01,21:01,Porto,SWISS,Arrived,2024-10-23 22:05:43
21:3021:09,21:09,Hamburg,SWISS,Arrived,2024-10-23 22:05:43
21:4521:25,21:25,Brussels,SWISS,Arrived,2024-10-23 22:05:43
21:5021:33,21:33,Bordeaux,EASYJET,Arrived,2024-10-23 22:05:43
21:5021:52,21:52,Zurich,SWISS,Arrived,2024-10-23 22:05:43
21:5522:21,22:21,Paris,AIR FRANCE,,2024-10-23 22:05:43
22:0022:03,22:03,London,SWISS,Arrived,2024-10-23 22:05:43
22:0022:05,22:05,Vienna,SWISS,,2024-10-23 22:05:43
22:0022:01,22:01,Marrakech,EASYJET,Arrived,2024-10-23 22:05:43
22:10,,Frankfurt,SWISS,Cancelled,2024-10-23 22:05:43
22:1521:57,21:57,Lanzarote,EASYJET,Arrived,2024-10-23 22:05:43
22:1522:13,22:13,Nantes,EASYJET,,2024-10-23 22:05:43
22:1522:08,22:08,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-23 22:05:43
22:2022:25,22:25,Paris,EASYJET,,2024-10-23 22:05:43
22:2022:10,22:10,Madrid,IBERIA,,2024-10-23 22:05:43
22:2522:21,22:21,Manchester,EASYJET,,2024-10-23 22:05:43
22:3522:33,22:33,Athens,EASYJET,,2024-10-23 22:05:43
22:3522:32,22:32,Menorca,EASYJET,,2024-10-23 22:05:43
22:3522:38,22:38,Sharm El-Sheikh,EASYJET,,2024-10-23 22:05:43
22:3522:32,22:32,Porto,EASYJET,,2024-10-23 22:05:43
22:4023:15,23:15,Edinburgh,EASYJET,,2024-10-23 22:05:43
22:4522:46,22:46,Brussels,EASYJET,,2024-10-23 22:05:43
22:5022:40,22:40,Nice,EASYJET,,2024-10-23 22:05:43
22:55,,London,EASYJET,Delayed,2024-10-23 22:05:43
22:5522:45,22:45,Copenhagen,EASYJET,,2024-10-23 22:05:43
23:0022:54,22:54,Brindisi,EASYJET,,2024-10-23 22:05:43
23:0022:44,22:44,Dublin,SWISS,,2024-10-23 22:05:43
23:10,,Munich,AIR DOLOMITI,,2024-10-23 22:05:43
23:1023:00,23:00,London,BRITISH AIRWAYS,,2024-10-23 22:05:43
23:1523:24,23:24,Lisbon,TAP PORTUGAL,,2024-10-23 22:05:43
23:2022:54,22:54,Brindisi,SWISS,,2024-10-23 22:05:43
23:3023:13,23:13,Athens,SWISS,,2024-10-23 22:05:43
23:35,,Zurich,SWISS,,2024-10-23 22:05:43
