time,expected,origin,airline,status,scrape_time
13:05,,Marrakech,EASYJET,,2024-10-24 07:12:38
13:10,,Santorin,EASYJET,,2024-10-24 07:12:38
13:1513:20,13:20,Dubai,EMIRATES,,2024-10-24 07:12:38
13:20,,Istanbul,PEGASUS,,2024-10-24 07:12:38
13:25,,Frankfurt,AIR DOLOMITI,,2024-10-24 07:12:38
13:25,,Madrid,IBERIA,,2024-10-24 07:12:38
13:25,,Athens,EASYJET,,2024-10-24 07:12:38
13:35,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-24 07:12:38
13:40,,Barcelona,VUELING,,2024-10-24 07:12:38
13:45,,Istanbul,TURKISH AIRLINES,,2024-10-24 07:12:38
13:50,,Paris,AIR FRANCE,,2024-10-24 07:12:38
13:55,,Zurich,SWISS,,2024-10-24 07:12:38
14:00,,Manchester,EASYJET,,2024-10-24 07:12:38
14:00,,Edinburgh,EASYJET,,2024-10-24 07:12:38
14:05,,Frankfurt,SWISS,,2024-10-24 07:12:38
14:10,,Nantes,EASYJET,,2024-10-24 07:12:38
14:10,,London,BRITISH AIRWAYS,,2024-10-24 07:12:38
14:20,,Doha,QATAR AIRWAYS,,2024-10-24 07:12:38
14:30,,Barcelona,EASYJET,,2024-10-24 07:12:38
14:30,,Tunis,NOUVELAIR TUNISIE,,2024-10-24 07:12:38
14:35,,Jeddah,SAUDIA,,2024-10-24 07:12:38
14:40,,Budapest,EASYJET,,2024-10-24 07:12:38
14:40,,Ajaccio,EASYJET,,2024-10-24 07:12:38
14:45,,Heraklion,SWISS,,2024-10-24 07:12:38
14:50,,Marrakech,SWISS,,2024-10-24 07:12:38
14:50,,Enfidha,EASYJET,,2024-10-24 07:12:38
14:55,,Nice,EASYJET,,2024-10-24 07:12:38
15:00,,Malaga,EASYJET,,2024-10-24 07:12:38
15:10,,Alicante,EASYJET,,2024-10-24 07:12:38
15:15,,Olbia,EASYJET,,2024-10-24 07:12:38
15:35,,Porto,EASYJET,,2024-10-24 07:12:38
15:35,,Lisbon,EASYJET,,2024-10-24 07:12:38
15:45,,Ibiza,EASYJET,,2024-10-24 07:12:38
15:55,,Larnaca,SWISS,,2024-10-24 07:12:38
16:00,,Barcelona,EASYJET,,2024-10-24 07:12:38
16:10,,Paris,AIR FRANCE,,2024-10-24 07:12:38
16:15,,London,EASYJET,,2024-10-24 07:12:38
16:15,,Bristol,EASYJET,,2024-10-24 07:12:38
16:20,,Manchester,EASYJET,,2024-10-24 07:12:38
16:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-24 07:12:38
16:30,,Algiers,AIR ALGERIE,,2024-10-24 07:12:38
16:35,,Luxembourg,LUXAIR,,2024-10-24 07:12:38
16:35,,Hurghada,EASYJET,,2024-10-24 07:12:38
16:40,,Seville,EASYJET,,2024-10-24 07:12:38
16:40,,Stockholm,SWISS,,2024-10-24 07:12:38
16:45,,Munich,AIR DOLOMITI,,2024-10-24 07:12:38
16:45,,A Coruna,EASYJET,,2024-10-24 07:12:38
16:45,,London,BRITISH AIRWAYS,,2024-10-24 07:12:38
16:55,,Palma de Mallorca,EASYJET,,2024-10-24 07:12:38
16:55,,Casablanca,ROYAL AIR MAROC,,2024-10-24 07:12:38
17:05,,London,SWISS,,2024-10-24 07:12:38
17:15,,Frankfurt,LUFTHANSA,,2024-10-24 07:12:38
17:25,,Paris,AIR FRANCE,,2024-10-24 07:12:38
17:30,,Lisbon,TAP PORTUGAL,,2024-10-24 07:12:38
17:35,,Zurich,SWISS,,2024-10-24 07:12:38
17:45,,Porto,SWISS,,2024-10-24 07:12:38
17:45,,Porto,EASYJET,,2024-10-24 07:12:38
17:50,,Amsterdam,EASYJET,,2024-10-24 07:12:38
17:55,,Lisbon,SWISS,,2024-10-24 07:12:38
18:00,,Rome,ITA AIRWAYS,,2024-10-24 07:12:38
18:05,,Istanbul,TURKISH AIRLINES,,2024-10-24 07:12:38
18:05,,Madrid,IBERIA,,2024-10-24 07:12:38
18:10,,Nice,EASYJET,,2024-10-24 07:12:38
18:10,,Palermo,EASYJET,,2024-10-24 07:12:38
18:10,,Helsinki,FINNAIR,,2024-10-24 07:12:38
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-24 07:12:38
18:20,,Bordeaux,EASYJET,,2024-10-24 07:12:38
18:30,,Brussels,EASYJET,,2024-10-24 07:12:38
18:30,,Porto,TAP PORTUGAL,,2024-10-24 07:12:38
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-24 07:12:38
18:45,,Frankfurt,LUFTHANSA,,2024-10-24 07:12:38
18:55,,Pristina,EASYJET,,2024-10-24 07:12:38
19:00,,Nantes,EASYJET,,2024-10-24 07:12:38
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-24 07:12:38
19:00,,Zurich,SWISS,,2024-10-24 07:12:38
19:05,,Toulouse,EASYJET,,2024-10-24 07:12:38
19:05,,Vienna,AUSTRIAN,,2024-10-24 07:12:38
19:20,,Dubai,EMIRATES,,2024-10-24 07:12:38
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-24 07:12:38
19:35,,Prague,EUROWINGS,,2024-10-24 07:12:38
19:35,,London,EASYJET,,2024-10-24 07:12:38
19:50,,Paris,AIR FRANCE,,2024-10-24 07:12:38
19:55,,London,SWISS,,2024-10-24 07:12:38
20:05,,Düsseldorf,EUROWINGS,,2024-10-24 07:12:38
20:05,,Barcelona,EASYJET,,2024-10-24 07:12:38
20:15,,Amsterdam,EASYJET,,2024-10-24 07:12:38
20:15,,Lisbon,EASYJET,,2024-10-24 07:12:38
20:15,,Faro,SWISS,,2024-10-24 07:12:38
20:20,,Naples,EASYJET,,2024-10-24 07:12:38
20:20,,Berlin,EASYJET,,2024-10-24 07:12:38
20:20,,London,EASYJET,,2024-10-24 07:12:38
20:25,,Brussels,BRUSSELS AIRLINES,,2024-10-24 07:12:38
20:35,,London,BRITISH AIRWAYS,,2024-10-24 07:12:38
20:45,,Luxembourg,LUXAIR,,2024-10-24 07:12:38
21:00,,Agadir,EASYJET,,2024-10-24 07:12:38
21:15,,Manchester,ETHIOPIAN AIRLINES,,2024-10-24 07:12:38
21:25,,Porto,SWISS,,2024-10-24 07:12:38
21:45,,Brussels,SWISS,,2024-10-24 07:12:38
21:50,,Oslo,SWISS,,2024-10-24 07:12:38
21:50,,Zurich,SWISS,,2024-10-24 07:12:38
21:55,,Paris,AIR FRANCE,,2024-10-24 07:12:38
22:00,,Vienna,SWISS,,2024-10-24 07:12:38
22:00,,London,SWISS,,2024-10-24 07:12:38
22:00,,Nice,SWISS,,2024-10-24 07:12:38
22:10,,Frankfurt,SWISS,,2024-10-24 07:12:38
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-24 07:12:38
22:20,,Madrid,IBERIA,,2024-10-24 07:12:38
22:20,,Copenhagen,EASYJET,,2024-10-24 07:12:38
22:20,,Paris,EASYJET,,2024-10-24 07:12:38
22:25,,Rome,EASYJET,,2024-10-24 07:12:38
22:30,,Porto,EASYJET,,2024-10-24 07:12:38
22:30,,Nantes,EASYJET,,2024-10-24 07:12:38
22:35,,Tirana,EASYJET,,2024-10-24 07:12:38
22:35,,Edinburgh,EASYJET,,2024-10-24 07:12:38
22:40,,Tenerife,EASYJET,,2024-10-24 07:12:38
22:40,,London,BRITISH AIRWAYS,,2024-10-24 07:12:38
22:45,,Heraklion,EASYJET,,2024-10-24 07:12:38
22:45,,Brussels,EASYJET,,2024-10-24 07:12:38
22:45,,Bordeaux,EASYJET,,2024-10-24 07:12:38
22:50,,Nice,EASYJET,,2024-10-24 07:12:38
22:50,,Brindisi,EASYJET,,2024-10-24 07:12:38
23:00,,London,EASYJET,,2024-10-24 07:12:38
23:00,,Ibiza,EASYJET,,2024-10-24 07:12:38
23:00,,Alicante,EASYJET,,2024-10-24 07:12:38
23:10,,Munich,AIR DOLOMITI,,2024-10-24 07:12:38
23:15,,Lisbon,TAP PORTUGAL,,2024-10-24 07:12:38
23:30,,Athens,SWISS,,2024-10-24 07:12:38
23:35,,Zurich,SWISS,,2024-10-24 07:12:38
