time,expected,origin,airline,status,scrape_time
23:00,,Brussels,EASYJET,,2024-10-25 10:20:59
23:00,,Copenhagen,EASYJET,,2024-10-25 10:20:59
23:00,,Lisbon,EASYJET,,2024-10-25 10:20:59
23:00,,Marrakech,EASYJET,,2024-10-25 10:20:59
23:05,,Porto,SWISS,,2024-10-25 10:20:59
23:10,,Munich,AIR DOLOMITI,,2024-10-25 10:20:59
23:15,,Lisbon,TAP PORTUGAL,,2024-10-25 10:20:59
23:25,,Catania,SWISS,,2024-10-25 10:20:59
23:30,,Athens,SWISS,,2024-10-25 10:20:59
23:35,,Zurich,SWISS,,2024-10-25 10:20:59
