time,expected,origin,airline,status,scrape_time
13:0513:03,13:03,Marrakech,EASYJET,Arrived,2024-11-10 14:04:30
13:0513:32,13:32,Frankfurt,LUFTHANSA,Arrived,2024-11-10 14:04:30
13:1013:00,13:00,Porto,EASYJET,Arrived,2024-11-10 14:04:30
13:2013:16,13:16,Istanbul,PEGASUS,Arrived,2024-11-10 14:04:30
13:2513:14,13:14,Madrid,IBERIA,Arrived,2024-11-10 14:04:30
13:3013:08,13:08,Dublin,AER LINGUS,Arrived,2024-11-10 14:04:30
13:3013:21,13:21,Nice,EASYJET,Arrived,2024-11-10 14:04:30
13:3513:45,13:45,Jeddah,SAUDIA,Arrived,2024-11-10 14:04:30
13:4513:12,13:12,Doha,QATAR AIRWAYS,Arrived,2024-11-10 14:04:30
13:4513:24,13:24,Pristina,EASYJET,Arrived,2024-11-10 14:04:30
13:4513:58,13:58,Zurich,SWISS,Arrived,2024-11-10 14:04:30
13:5013:53,13:53,Amsterdam,KLM ROYAL DUTCH AIRLINES,Arrived,2024-11-10 14:04:30
13:5013:10,13:10,Istanbul,TURKISH AIRLINES,Arrived,2024-11-10 14:04:30
13:5013:34,13:34,London,EASYJET,Arrived,2024-11-10 14:04:30
13:5513:36,13:36,A Coruna,EASYJET,Arrived,2024-11-10 14:04:30
14:0013:39,13:39,Athens,EASYJET,Arrived,2024-11-10 14:04:30
14:1014:04,14:04,Paris,AIR FRANCE,,2024-11-10 14:04:30
14:2014:08,14:08,Malaga,SWISS,,2024-11-10 14:04:30
14:2014:16,14:16,Cairo,EGYPTAIR,,2024-11-10 14:04:30
14:2014:09,14:09,Brussels,EASYJET,,2024-11-10 14:04:30
14:4514:21,14:21,London,EASYJET,,2024-11-10 14:04:30
14:4515:37,15:37,Lisbon,EASYJET,,2024-11-10 14:04:30
15:2515:19,15:19,Marrakech,SWISS,,2024-11-10 14:04:30
15:3015:23,15:23,Porto,TAP PORTUGAL,,2024-11-10 14:04:30
15:3015:17,15:17,Berlin,EASYJET,,2024-11-10 14:04:30
15:35,,Paris,EASYJET,,2024-11-10 14:04:30
15:40,,London,BRITISH AIRWAYS,,2024-11-10 14:04:30
15:40,,Amsterdam,EASYJET,,2024-11-10 14:04:30
15:50,,Bristol,EASYJET,,2024-11-10 14:04:30
15:55,,Barcelona,EASYJET,,2024-11-10 14:04:30
15:55,,Porto,EASYJET,,2024-11-10 14:04:30
15:5515:42,15:42,Casablanca,ROYAL AIR MAROC,,2024-11-10 14:04:30
16:00,,Tunis,TUNISAIR,,2024-11-10 14:04:30
16:0015:40,15:40,Athens,AEGEAN AIRLINES,,2024-11-10 14:04:30
16:05,,Frankfurt,LUFTHANSA,,2024-11-10 14:04:30
16:10,,Brussels,BRUSSELS AIRLINES,,2024-11-10 14:04:30
16:15,,Paris,AIR FRANCE,,2024-11-10 14:04:30
16:20,,Luxembourg,LUXAIR,,2024-11-10 14:04:30
16:30,,Munich,AIR DOLOMITI,,2024-11-10 14:04:30
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 14:04:30
16:55,,Athens,SWISS,,2024-11-10 14:04:30
16:55,,Vienna,AUSTRIAN,,2024-11-10 14:04:30
17:0017:14,17:14,Hurghada,SWISS,,2024-11-10 14:04:30
17:05,,London,SWISS,,2024-11-10 14:04:30
17:05,,Lisbon,SWISS,,2024-11-10 14:04:30
17:10,,Istanbul,TURKISH AIRLINES,Aheaded,2024-11-10 14:04:30
17:15,,Lille,EASYJET,,2024-11-10 14:04:30
17:25,,Paris,AIR FRANCE,,2024-11-10 14:04:30
17:25,,Naples,EASYJET,,2024-11-10 14:04:30
17:30,,Lisbon,TAP PORTUGAL,,2024-11-10 14:04:30
17:30,,Barcelona,VUELING,,2024-11-10 14:04:30
17:35,,Zurich,SWISS,,2024-11-10 14:04:30
17:3517:07,17:07,Marsa Alam,EASYJET,,2024-11-10 14:04:30
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-10 14:04:30
17:45,,Nice,EASYJET,,2024-11-10 14:04:30
17:50,,London,BRITISH AIRWAYS,,2024-11-10 14:04:30
17:50,,Madrid,IBERIA,,2024-11-10 14:04:30
18:00,,Rome,ITA AIRWAYS,,2024-11-10 14:04:30
18:05,,Seville,EASYJET,,2024-11-10 14:04:30
18:05,,Cagliari,EASYJET,,2024-11-10 14:04:30
18:10,,Hamburg,SWISS,,2024-11-10 14:04:30
18:10,,Manchester,EASYJET,,2024-11-10 14:04:30
18:15,,Helsinki,FINNAIR,,2024-11-10 14:04:30
18:20,,Catania,EASYJET,,2024-11-10 14:04:30
18:25,,Lisbon,EASYJET,,2024-11-10 14:04:30
18:30,,Budapest,EASYJET,,2024-11-10 14:04:30
18:40,,Porto,EASYJET,,2024-11-10 14:04:30
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 14:04:30
18:4518:14,18:14,Dubai,EMIRATES,,2024-11-10 14:04:30
18:50,,Zurich,SWISS,,2024-11-10 14:04:30
19:00,,Prague,EASYJET,,2024-11-10 14:04:30
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-10 14:04:30
19:10,,Vienna,AUSTRIAN,,2024-11-10 14:04:30
19:10,,London,EASYJET,,2024-11-10 14:04:30
19:15,,Barcelona,EASYJET,,2024-11-10 14:04:30
19:20,,Palermo,EASYJET,,2024-11-10 14:04:30
19:25,,Munich,AIR DOLOMITI,,2024-11-10 14:04:30
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-11-10 14:04:30
19:35,,Nantes,EASYJET,,2024-11-10 14:04:30
19:40,,Paris,AIR FRANCE,,2024-11-10 14:04:30
19:55,,London,EASYJET,,2024-11-10 14:04:30
20:00,,Barcelona,EASYJET,,2024-11-10 14:04:30
20:00,,Madrid,IBERIA,,2024-11-10 14:04:30
20:05,,London,SWISS,,2024-11-10 14:04:30
20:10,,Prague,EUROWINGS,,2024-11-10 14:04:30
20:20,,Berlin,EASYJET,,2024-11-10 14:04:30
20:20,,Brussels,BRUSSELS AIRLINES,,2024-11-10 14:04:30
20:40,,Nice,SWISS,,2024-11-10 14:04:30
21:00,,Brussels,SWISS,,2024-11-10 14:04:30
21:05,,Pristina,EASYJET,,2024-11-10 14:04:30
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-10 14:04:30
21:50,,Porto,SWISS,,2024-11-10 14:04:30
21:50,,Zurich,SWISS,,2024-11-10 14:04:30
21:55,,Toulouse,EASYJET,,2024-11-10 14:04:30
21:55,,Frankfurt,LUFTHANSA,,2024-11-10 14:04:30
22:00,,Berlin,SWISS,,2024-11-10 14:04:30
22:05,,London,SWISS,,2024-11-10 14:04:30
22:05,,London,BRITISH AIRWAYS,,2024-11-10 14:04:30
22:15,,Bordeaux,EASYJET,,2024-11-10 14:04:30
22:20,,Madrid,IBERIA,,2024-11-10 14:04:30
22:25,,London,EASYJET,,2024-11-10 14:04:30
22:25,,Rome,EASYJET,,2024-11-10 14:04:30
22:25,,Brussels,SWISS,,2024-11-10 14:04:30
22:30,,Brussels,EASYJET,,2024-11-10 14:04:30
22:30,,Paris,EASYJET,,2024-11-10 14:04:30
22:30,,Lisbon,EASYJET,,2024-11-10 14:04:30
22:35,,Barcelona,EASYJET,,2024-11-10 14:04:30
22:40,,Copenhagen,EASYJET,,2024-11-10 14:04:30
22:45,,Nice,EASYJET,,2024-11-10 14:04:30
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 14:04:30
22:50,,Alicante,EASYJET,,2024-11-10 14:04:30
22:50,,Agadir,EASYJET,,2024-11-10 14:04:30
22:50,,Porto,EASYJET,,2024-11-10 14:04:30
23:00,,Nantes,EASYJET,,2024-11-10 14:04:30
23:00,,Paris,AIR FRANCE,,2024-11-10 14:04:30
23:05,,Munich,AIR DOLOMITI,,2024-11-10 14:04:30
23:15,,Lisbon,TAP PORTUGAL,,2024-11-10 14:04:30
23:35,,Zurich,SWISS,,2024-11-10 14:04:30
