time,expected,origin,airline,status,scrape_time
12:4012:18,12:18,Porto,EASYJET,Arrived,2024-11-03 06:38:47
12:4012:16,12:16,Brindisi,EASYJET,Arrived,2024-11-03 06:38:47
12:4512:36,12:36,Tunis,NOUVELAIR TUNISIE,Arrived,2024-11-03 06:38:47
12:4512:54,12:54,Dubai,EMIRATES,Arrived,2024-11-03 06:38:47
12:5012:51,12:51,Zurich,SWISS,Arrived,2024-11-03 06:38:47
12:5513:23,13:23,Pristina,GP AVIATION,Arrived,2024-11-03 06:38:47
13:0513:27,13:27,Marrakech,EASYJET,Arrived,2024-11-03 06:38:47
13:0513:07,13:07,Frankfurt,LUFTHANSA,Arrived,2024-11-03 06:38:47
13:0513:00,13:00,Cairo,EGYPTAIR,Arrived,2024-11-03 06:38:47
13:1012:57,12:57,Porto,EASYJET,Arrived,2024-11-03 06:38:47
13:2013:05,13:05,Istanbul,PEGASUS,Arrived,2024-11-03 06:38:47
13:2513:25,13:25,Madrid,IBERIA,Arrived,2024-11-03 06:38:47
13:3013:35,13:35,Dublin,AER LINGUS,Arrived,2024-11-03 06:38:47
13:3013:29,13:29,Nice,EASYJET,Arrived,2024-11-03 06:38:47
13:3013:33,13:33,London,BRITISH AIRWAYS,Arrived,2024-11-03 06:38:47
13:3512:44,12:44,Jeddah,SAUDIA,Arrived,2024-11-03 06:38:47
13:4513:15,13:15,Doha,QATAR AIRWAYS,Arrived,2024-11-03 06:38:47
13:4513:18,13:18,Pristina,EASYJET,Arrived,2024-11-03 06:38:47
13:4513:39,13:39,Zurich,SWISS,,2024-11-03 06:38:47
13:5013:57,13:57,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 06:38:47
13:5013:20,13:20,Istanbul,TURKISH AIRLINES,Arrived,2024-11-03 06:38:47
13:5013:37,13:37,London,EASYJET,Arrived,2024-11-03 06:38:47
13:5514:04,14:04,A Coruna,EASYJET,,2024-11-03 06:38:47
14:1013:59,13:59,Paris,AIR FRANCE,,2024-11-03 06:38:47
14:2014:31,14:31,Malaga,SWISS,,2024-11-03 06:38:47
14:2014:24,14:24,Brussels,EASYJET,,2024-11-03 06:38:47
14:4515:01,15:01,London,EASYJET,,2024-11-03 06:38:47
14:4515:32,15:32,Lisbon,EASYJET,,2024-11-03 06:38:47
15:2515:06,15:06,Marrakech,SWISS,,2024-11-03 06:38:47
15:30,,Porto,TAP PORTUGAL,,2024-11-03 06:38:47
15:30,,Berlin,EASYJET,,2024-11-03 06:38:47
15:35,,Paris,EASYJET,,2024-11-03 06:38:47
15:40,,London,BRITISH AIRWAYS,,2024-11-03 06:38:47
15:40,,Amsterdam,EASYJET,,2024-11-03 06:38:47
15:50,,Bristol,EASYJET,,2024-11-03 06:38:47
15:5515:51,15:51,Casablanca,ROYAL AIR MAROC,,2024-11-03 06:38:47
15:55,,Barcelona,EASYJET,,2024-11-03 06:38:47
15:55,,Porto,EASYJET,,2024-11-03 06:38:47
15:55,,Naples,EASYJET,,2024-11-03 06:38:47
16:00,,Tunis,TUNISAIR,,2024-11-03 06:38:47
16:00,,Athens,AEGEAN AIRLINES,,2024-11-03 06:38:47
16:05,,Frankfurt,LUFTHANSA,,2024-11-03 06:38:47
16:10,,Brussels,BRUSSELS AIRLINES,,2024-11-03 06:38:47
16:15,,Paris,AIR FRANCE,,2024-11-03 06:38:47
16:20,,Luxembourg,LUXAIR,,2024-11-03 06:38:47
16:30,,Munich,AIR DOLOMITI,,2024-11-03 06:38:47
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 06:38:47
16:55,,Vienna,AUSTRIAN,,2024-11-03 06:38:47
16:55,,Athens,SWISS,Aheaded,2024-11-03 06:38:47
16:55,,Marrakech,EASYJET,,2024-11-03 06:38:47
17:0016:56,16:56,Hurghada,SWISS,,2024-11-03 06:38:47
17:05,,London,SWISS,,2024-11-03 06:38:47
17:05,,Lisbon,SWISS,,2024-11-03 06:38:47
17:10,,Istanbul,TURKISH AIRLINES,Aheaded,2024-11-03 06:38:47
17:15,,Lille,EASYJET,,2024-11-03 06:38:47
17:25,,Paris,AIR FRANCE,,2024-11-03 06:38:47
17:25,,Naples,EASYJET,,2024-11-03 06:38:47
17:30,,Barcelona,VUELING,,2024-11-03 06:38:47
17:30,,Lisbon,TAP PORTUGAL,,2024-11-03 06:38:47
17:35,,Zurich,SWISS,,2024-11-03 06:38:47
17:35,,Olbia,EASYJET,,2024-11-03 06:38:47
17:45,,Cagliari,EASYJET,,2024-11-03 06:38:47
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-03 06:38:47
17:45,,Nice,EASYJET,,2024-11-03 06:38:47
17:50,,Madrid,IBERIA,,2024-11-03 06:38:47
17:50,,London,BRITISH AIRWAYS,,2024-11-03 06:38:47
18:00,,Rome,ITA AIRWAYS,,2024-11-03 06:38:47
18:00,,Bari,EASYJET,,2024-11-03 06:38:47
18:00,,Split,EASYJET,,2024-11-03 06:38:47
18:05,,Seville,EASYJET,,2024-11-03 06:38:47
18:10,,Hamburg,SWISS,,2024-11-03 06:38:47
18:10,,Manchester,EASYJET,,2024-11-03 06:38:47
18:20,,Catania,EASYJET,,2024-11-03 06:38:47
18:25,,Lisbon,EASYJET,,2024-11-03 06:38:47
18:30,,Budapest,EASYJET,,2024-11-03 06:38:47
18:40,,Porto,EASYJET,,2024-11-03 06:38:47
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 06:38:47
18:4518:10,18:10,Dubai,EMIRATES,,2024-11-03 06:38:47
18:50,,Zurich,SWISS,,2024-11-03 06:38:47
19:00,,Prague,EASYJET,,2024-11-03 06:38:47
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-03 06:38:47
19:10,,Vienna,AUSTRIAN,,2024-11-03 06:38:47
19:15,,Barcelona,EASYJET,,2024-11-03 06:38:47
19:25,,Munich,AIR DOLOMITI,,2024-11-03 06:38:47
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-11-03 06:38:47
19:35,,Nantes,EASYJET,,2024-11-03 06:38:47
19:40,,Paris,AIR FRANCE,,2024-11-03 06:38:47
20:00,,Madrid,IBERIA,,2024-11-03 06:38:47
20:00,,Barcelona,EASYJET,,2024-11-03 06:38:47
20:05,,London,SWISS,,2024-11-03 06:38:47
20:10,,Prague,EUROWINGS,,2024-11-03 06:38:47
20:20,,Brussels,BRUSSELS AIRLINES,,2024-11-03 06:38:47
20:20,,Berlin,EASYJET,,2024-11-03 06:38:47
20:40,,Nice,SWISS,,2024-11-03 06:38:47
21:00,,Brussels,SWISS,,2024-11-03 06:38:47
21:05,,Pristina,EASYJET,,2024-11-03 06:38:47
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-03 06:38:47
21:50,,Porto,SWISS,,2024-11-03 06:38:47
21:50,,Zurich,SWISS,,2024-11-03 06:38:47
21:55,,Frankfurt,LUFTHANSA,,2024-11-03 06:38:47
21:55,,Toulouse,EASYJET,,2024-11-03 06:38:47
22:00,,Berlin,SWISS,,2024-11-03 06:38:47
22:05,,London,BRITISH AIRWAYS,,2024-11-03 06:38:47
22:05,,London,SWISS,,2024-11-03 06:38:47
22:15,,Bordeaux,EASYJET,,2024-11-03 06:38:47
