time,expected,origin,airline,status,scrape_time
16:4016:51,16:51,Amsterdam,KLM ROYAL DUTCH AIRLINES,Arrived,2024-11-02 10:33:43
16:5516:44,16:44,London,BRITISH AIRWAYS,Arrived,2024-11-02 10:33:43
16:5516:42,16:42,Athens,SWISS,Arrived,2024-11-02 10:33:43
17:0016:40,16:40,Amsterdam,EASYJET,Arrived,2024-11-02 10:33:43
17:0517:26,17:26,London,SWISS,Arrived,2024-11-02 10:33:43
17:0516:49,16:49,Barcelona,VUELING,Arrived,2024-11-02 10:33:43
17:2516:59,16:59,Istanbul,TURKISH AIRLINES,Arrived,2024-11-02 10:33:43
17:2517:12,17:12,Paris,AIR FRANCE,Arrived,2024-11-02 10:33:43
17:2518:57,18:57,Lisbon,TAP PORTUGAL,,2024-11-02 10:33:43
17:4017:06,17:06,Oslo,SWISS,Arrived,2024-11-02 10:33:43
17:4017:24,17:24,Zurich,SWISS,Arrived,2024-11-02 10:33:43
17:4517:44,17:44,Split,EASYJET,,2024-11-02 10:33:43
17:4517:51,17:51,Frankfurt,AIR DOLOMITI,,2024-11-02 10:33:43
17:5017:35,17:35,Madrid,IBERIA,,2024-11-02 10:33:43
17:5517:32,17:32,Rome,EASYJET,,2024-11-02 10:33:43
17:5518:10,18:10,Antalya,PEGASUS,,2024-11-02 10:33:43
18:0517:51,17:51,Porto,EASYJET,,2024-11-02 10:33:43
18:0517:20,17:20,Sharm El-Sheikh,EASYJET,Arrived,2024-11-02 10:33:43
18:10,,Tunis,TUNISAIR,Delayed,2024-11-02 10:33:43
18:1518:11,18:11,Helsinki,FINNAIR,,2024-11-02 10:33:43
18:1518:50,18:50,Seville,EASYJET,,2024-11-02 10:33:43
18:3018:24,18:24,Porto,TAP PORTUGAL,,2024-11-02 10:33:43
18:3518:23,18:23,Hurghada,EASYJET,,2024-11-02 10:33:43
18:4018:33,18:33,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 10:33:43
18:4518:15,18:15,Dubai,EMIRATES,,2024-11-02 10:33:43
18:50,,Zurich,SWISS,,2024-11-02 10:33:43
18:5518:30,18:30,Copenhagen,SWISS,,2024-11-02 10:33:43
19:0018:49,18:49,Warsaw,LOT POLISH AIRLINES,,2024-11-02 10:33:43
19:10,,Vienna,AUSTRIAN,,2024-11-02 10:33:43
19:1519:02,19:02,Stockholm,SWISS,,2024-11-02 10:33:43
19:25,,London,EASYJET,,2024-11-02 10:33:43
19:40,,Paris,AIR FRANCE,,2024-11-02 10:33:43
20:00,,Madrid,IBERIA,,2024-11-02 10:33:43
20:05,,London,SWISS,,2024-11-02 10:33:43
20:20,,London,BRITISH AIRWAYS,,2024-11-02 10:33:43
20:30,,Porto,EASYJET,,2024-11-02 10:33:43
20:55,,Munich,AIR DOLOMITI,,2024-11-02 10:33:43
21:05,,Copenhagen,EASYJET,,2024-11-02 10:33:43
21:15,,Pristina,EASYJET,,2024-11-02 10:33:43
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-02 10:33:43
21:30,,Palma de Mallorca,EASYJET,,2024-11-02 10:33:43
21:30,,Lisbon,SWISS,,2024-11-02 10:33:43
21:50,,Zurich,SWISS,,2024-11-02 10:33:43
21:55,,Barcelona,EASYJET,,2024-11-02 10:33:43
21:55,,Funchal,EASYJET,,2024-11-02 10:33:43
21:55,,Mykonos,EASYJET,,2024-11-02 10:33:43
21:55,,Olbia,EASYJET,,2024-11-02 10:33:43
21:55,,Rabat,EASYJET,,2024-11-02 10:33:43
22:00,,Berlin,SWISS,,2024-11-02 10:33:43
22:05,,London,SWISS,,2024-11-02 10:33:43
22:05,,Bordeaux,EASYJET,,2024-11-02 10:33:43
22:10,,Nantes,EASYJET,,2024-11-02 10:33:43
22:10,,London,BRITISH AIRWAYS,,2024-11-02 10:33:43
22:15,,Malaga,EASYJET,,2024-11-02 10:33:43
22:20,,Malta,EASYJET,,2024-11-02 10:33:43
22:20,,Madrid,IBERIA,,2024-11-02 10:33:43
22:25,,Frankfurt,LUFTHANSA,,2024-11-02 10:33:43
22:25,,Brussels,SWISS,,2024-11-02 10:33:43
22:30,,Gran Canaria,EASYJET,,2024-11-02 10:33:43
22:35,,Heraklion,EASYJET,,2024-11-02 10:33:43
22:35,,Palermo,EASYJET,,2024-11-02 10:33:43
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 10:33:43
23:00,,Paris,AIR FRANCE,,2024-11-02 10:33:43
23:15,,Lisbon,TAP PORTUGAL,,2024-11-02 10:33:43
23:35,,Zurich,SWISS,,2024-11-02 10:33:43
