time,expected,origin,airline,status,scrape_time
10:30,,Rome,EASYJET,,2024-11-03 00:36:51
10:30,,Valencia,SWISS,,2024-11-03 00:36:51
11:00,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 00:36:51
11:00,,London,EASYJET,,2024-11-03 00:36:51
11:10,,Lisbon,TAP PORTUGAL,,2024-11-03 00:36:51
11:15,,Paris,AIR FRANCE,,2024-11-03 00:36:51
11:20,,London,BRITISH AIRWAYS,,2024-11-03 00:36:51
11:30,,London,EASYJET,,2024-11-03 00:36:51
11:35,,Santiago de Compostela,EASYJET,,2024-11-03 00:36:51
11:40,,London,SWISS,,2024-11-03 00:36:51
11:45,,Belgrade,EASYJET,,2024-11-03 00:36:51
11:45,,London,EASYJET,,2024-11-03 00:36:51
11:50,,Madrid,IBERIA,,2024-11-03 00:36:51
11:55,,Copenhagen,EASYJET,,2024-11-03 00:36:51
12:05,,Malaga,EASYJET,,2024-11-03 00:36:51
12:20,,Enfidha,EASYJET,,2024-11-03 00:36:51
12:20,,Nice,EASYJET,,2024-11-03 00:36:51
12:30,,Bordeaux,EASYJET,,2024-11-03 00:36:51
12:40,,Porto,EASYJET,,2024-11-03 00:36:51
12:40,,Brindisi,EASYJET,,2024-11-03 00:36:51
12:45,,Tunis,NOUVELAIR TUNISIE,,2024-11-03 00:36:51
12:4512:50,12:50,Dubai,EMIRATES,,2024-11-03 00:36:51
12:50,,Zurich,SWISS,,2024-11-03 00:36:51
12:55,,Pristina,GP AVIATION,,2024-11-03 00:36:51
13:05,,Marrakech,EASYJET,,2024-11-03 00:36:51
13:05,,Frankfurt,LUFTHANSA,,2024-11-03 00:36:51
13:05,,Cairo,EGYPTAIR,,2024-11-03 00:36:51
13:10,,Porto,EASYJET,,2024-11-03 00:36:51
13:20,,Istanbul,PEGASUS,,2024-11-03 00:36:51
13:25,,Madrid,IBERIA,,2024-11-03 00:36:51
13:30,,Dublin,AER LINGUS,,2024-11-03 00:36:51
13:30,,Nice,EASYJET,,2024-11-03 00:36:51
13:30,,London,BRITISH AIRWAYS,,2024-11-03 00:36:51
13:3512:32,12:32,Jeddah,SAUDIA,,2024-11-03 00:36:51
13:4513:13,13:13,Doha,QATAR AIRWAYS,,2024-11-03 00:36:51
13:45,,Pristina,EASYJET,,2024-11-03 00:36:51
13:45,,Zurich,SWISS,,2024-11-03 00:36:51
13:50,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 00:36:51
13:50,,Istanbul,TURKISH AIRLINES,,2024-11-03 00:36:51
13:50,,London,EASYJET,,2024-11-03 00:36:51
13:55,,A Coruna,EASYJET,,2024-11-03 00:36:51
14:10,,Paris,AIR FRANCE,,2024-11-03 00:36:51
14:20,,Malaga,SWISS,,2024-11-03 00:36:51
14:20,,Brussels,EASYJET,,2024-11-03 00:36:51
14:45,,London,EASYJET,,2024-11-03 00:36:51
14:45,,Lisbon,EASYJET,,2024-11-03 00:36:51
15:25,,Marrakech,SWISS,,2024-11-03 00:36:51
15:30,,Porto,TAP PORTUGAL,,2024-11-03 00:36:51
15:30,,Berlin,EASYJET,,2024-11-03 00:36:51
15:35,,Paris,EASYJET,,2024-11-03 00:36:51
15:40,,London,BRITISH AIRWAYS,,2024-11-03 00:36:51
15:40,,Amsterdam,EASYJET,,2024-11-03 00:36:51
15:50,,Bristol,EASYJET,,2024-11-03 00:36:51
15:55,,Casablanca,ROYAL AIR MAROC,,2024-11-03 00:36:51
15:55,,Barcelona,EASYJET,,2024-11-03 00:36:51
15:55,,Porto,EASYJET,,2024-11-03 00:36:51
15:55,,Naples,EASYJET,,2024-11-03 00:36:51
16:00,,Tunis,TUNISAIR,,2024-11-03 00:36:51
16:00,,Athens,AEGEAN AIRLINES,,2024-11-03 00:36:51
16:05,,Frankfurt,LUFTHANSA,,2024-11-03 00:36:51
16:10,,Brussels,BRUSSELS AIRLINES,,2024-11-03 00:36:51
16:15,,Paris,AIR FRANCE,,2024-11-03 00:36:51
16:20,,Luxembourg,LUXAIR,,2024-11-03 00:36:51
16:30,,Munich,AIR DOLOMITI,,2024-11-03 00:36:51
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 00:36:51
16:55,,Vienna,AUSTRIAN,,2024-11-03 00:36:51
16:55,,Athens,SWISS,,2024-11-03 00:36:51
16:55,,Marrakech,EASYJET,,2024-11-03 00:36:51
17:00,,Hurghada,SWISS,,2024-11-03 00:36:51
17:05,,London,SWISS,,2024-11-03 00:36:51
17:05,,Lisbon,SWISS,,2024-11-03 00:36:51
17:10,,Istanbul,TURKISH AIRLINES,,2024-11-03 00:36:51
17:15,,Lille,EASYJET,,2024-11-03 00:36:51
17:25,,Paris,AIR FRANCE,,2024-11-03 00:36:51
17:25,,Naples,EASYJET,,2024-11-03 00:36:51
17:30,,Barcelona,VUELING,,2024-11-03 00:36:51
17:30,,Lisbon,TAP PORTUGAL,,2024-11-03 00:36:51
17:35,,Zurich,SWISS,,2024-11-03 00:36:51
17:35,,Olbia,EASYJET,,2024-11-03 00:36:51
17:45,,Cagliari,EASYJET,,2024-11-03 00:36:51
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-03 00:36:51
17:45,,Nice,EASYJET,,2024-11-03 00:36:51
17:50,,Madrid,IBERIA,,2024-11-03 00:36:51
17:50,,London,BRITISH AIRWAYS,,2024-11-03 00:36:51
18:00,,Rome,ITA AIRWAYS,,2024-11-03 00:36:51
18:00,,Bari,EASYJET,,2024-11-03 00:36:51
18:00,,Split,EASYJET,,2024-11-03 00:36:51
18:05,,Seville,EASYJET,,2024-11-03 00:36:51
18:10,,Hamburg,SWISS,,2024-11-03 00:36:51
18:10,,Manchester,EASYJET,,2024-11-03 00:36:51
18:20,,Catania,EASYJET,,2024-11-03 00:36:51
18:25,,Lisbon,EASYJET,,2024-11-03 00:36:51
18:30,,Budapest,EASYJET,,2024-11-03 00:36:51
18:40,,Porto,EASYJET,,2024-11-03 00:36:51
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 00:36:51
18:45,,Dubai,EMIRATES,,2024-11-03 00:36:51
18:50,,Zurich,SWISS,,2024-11-03 00:36:51
19:00,,Prague,EASYJET,,2024-11-03 00:36:51
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-03 00:36:51
19:10,,Vienna,AUSTRIAN,,2024-11-03 00:36:51
19:15,,Barcelona,EASYJET,,2024-11-03 00:36:51
19:25,,Munich,AIR DOLOMITI,,2024-11-03 00:36:51
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-11-03 00:36:51
19:35,,Nantes,EASYJET,,2024-11-03 00:36:51
19:40,,Paris,AIR FRANCE,,2024-11-03 00:36:51
20:00,,Madrid,IBERIA,,2024-11-03 00:36:51
20:00,,Barcelona,EASYJET,,2024-11-03 00:36:51
20:05,,London,SWISS,,2024-11-03 00:36:51
20:10,,Prague,EUROWINGS,,2024-11-03 00:36:51
20:20,,Brussels,BRUSSELS AIRLINES,,2024-11-03 00:36:51
20:20,,Berlin,EASYJET,,2024-11-03 00:36:51
20:40,,Nice,SWISS,,2024-11-03 00:36:51
21:00,,Brussels,SWISS,,2024-11-03 00:36:51
21:05,,Pristina,EASYJET,,2024-11-03 00:36:51
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-03 00:36:51
21:50,,Porto,SWISS,,2024-11-03 00:36:51
21:50,,Zurich,SWISS,,2024-11-03 00:36:51
21:55,,Frankfurt,LUFTHANSA,,2024-11-03 00:36:51
21:55,,Toulouse,EASYJET,,2024-11-03 00:36:51
22:00,,Berlin,SWISS,,2024-11-03 00:36:51
22:05,,London,BRITISH AIRWAYS,,2024-11-03 00:36:51
22:05,,London,SWISS,,2024-11-03 00:36:51
22:15,,Bordeaux,EASYJET,,2024-11-03 00:36:51
22:20,,Madrid,IBERIA,,2024-11-03 00:36:51
22:25,,Brussels,SWISS,,2024-11-03 00:36:51
22:25,,Rome,EASYJET,,2024-11-03 00:36:51
22:25,,London,EASYJET,,2024-11-03 00:36:51
22:30,,Lisbon,EASYJET,,2024-11-03 00:36:51
22:30,,Ibiza,EASYJET,,2024-11-03 00:36:51
22:30,,Brussels,EASYJET,,2024-11-03 00:36:51
22:30,,Paris,EASYJET,,2024-11-03 00:36:51
22:35,,Barcelona,EASYJET,,2024-11-03 00:36:51
22:40,,Copenhagen,EASYJET,,2024-11-03 00:36:51
22:45,,Nice,EASYJET,,2024-11-03 00:36:51
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 00:36:51
22:50,,Porto,EASYJET,,2024-11-03 00:36:51
22:50,,Alicante,EASYJET,,2024-11-03 00:36:51
22:50,,Agadir,EASYJET,,2024-11-03 00:36:51
23:00,,London,EASYJET,,2024-11-03 00:36:51
23:00,,Nantes,EASYJET,,2024-11-03 00:36:51
23:00,,Paris,AIR FRANCE,,2024-11-03 00:36:51
23:05,,Munich,AIR DOLOMITI,,2024-11-03 00:36:51
23:15,,Lisbon,TAP PORTUGAL,,2024-11-03 00:36:51
23:35,,Zurich,SWISS,,2024-11-03 00:36:51
