time,expected,origin,airline,status,scrape_time
16:10,,Nantes,EASYJET,,2024-11-02 02:27:00
16:15,,Munich,AIR DOLOMITI,,2024-11-02 02:27:00
16:20,,Menorca,EASYJET,,2024-11-02 02:27:00
16:25,,Lisbon,EASYJET,,2024-11-02 02:27:00
16:30,,Palma de Mallorca,EASYJET,,2024-11-02 02:27:00
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 02:27:00
16:55,,London,BRITISH AIRWAYS,,2024-11-02 02:27:00
16:55,,Athens,SWISS,,2024-11-02 02:27:00
17:00,,Amsterdam,EASYJET,,2024-11-02 02:27:00
17:05,,London,SWISS,,2024-11-02 02:27:00
17:05,,Barcelona,VUELING,,2024-11-02 02:27:00
17:25,,Istanbul,TURKISH AIRLINES,,2024-11-02 02:27:00
17:25,,Paris,AIR FRANCE,,2024-11-02 02:27:00
17:25,,Lisbon,TAP PORTUGAL,,2024-11-02 02:27:00
17:40,,Oslo,SWISS,,2024-11-02 02:27:00
17:40,,Zurich,SWISS,,2024-11-02 02:27:00
17:45,,Split,EASYJET,,2024-11-02 02:27:00
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-02 02:27:00
17:50,,Madrid,IBERIA,,2024-11-02 02:27:00
17:55,,Rome,EASYJET,,2024-11-02 02:27:00
17:55,,Antalya,PEGASUS,,2024-11-02 02:27:00
18:05,,Porto,EASYJET,,2024-11-02 02:27:00
18:05,,Sharm El-Sheikh,EASYJET,,2024-11-02 02:27:00
18:10,,Tunis,TUNISAIR,,2024-11-02 02:27:00
18:15,,Helsinki,FINNAIR,,2024-11-02 02:27:00
18:15,,Seville,EASYJET,,2024-11-02 02:27:00
18:30,,Porto,TAP PORTUGAL,,2024-11-02 02:27:00
18:35,,Hurghada,EASYJET,,2024-11-02 02:27:00
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 02:27:00
18:45,,Dubai,EMIRATES,,2024-11-02 02:27:00
18:50,,Zurich,SWISS,,2024-11-02 02:27:00
18:55,,Copenhagen,SWISS,,2024-11-02 02:27:00
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-02 02:27:00
19:10,,Vienna,AUSTRIAN,,2024-11-02 02:27:00
19:15,,Stockholm,SWISS,,2024-11-02 02:27:00
19:25,,London,EASYJET,,2024-11-02 02:27:00
19:40,,Paris,AIR FRANCE,,2024-11-02 02:27:00
20:00,,Madrid,IBERIA,,2024-11-02 02:27:00
20:05,,London,SWISS,,2024-11-02 02:27:00
20:20,,London,BRITISH AIRWAYS,,2024-11-02 02:27:00
20:30,,Porto,EASYJET,,2024-11-02 02:27:00
20:55,,Munich,AIR DOLOMITI,,2024-11-02 02:27:00
21:05,,Copenhagen,EASYJET,,2024-11-02 02:27:00
21:15,,Pristina,EASYJET,,2024-11-02 02:27:00
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-02 02:27:00
21:30,,Palma de Mallorca,EASYJET,,2024-11-02 02:27:00
21:30,,Lisbon,SWISS,,2024-11-02 02:27:00
21:50,,Zurich,SWISS,,2024-11-02 02:27:00
21:55,,Barcelona,EASYJET,,2024-11-02 02:27:00
21:55,,Funchal,EASYJET,,2024-11-02 02:27:00
21:55,,Mykonos,EASYJET,,2024-11-02 02:27:00
21:55,,Olbia,EASYJET,,2024-11-02 02:27:00
21:55,,Rabat,EASYJET,,2024-11-02 02:27:00
22:00,,Berlin,SWISS,,2024-11-02 02:27:00
22:05,,London,SWISS,,2024-11-02 02:27:00
22:05,,Bordeaux,EASYJET,,2024-11-02 02:27:00
22:10,,Nantes,EASYJET,,2024-11-02 02:27:00
22:10,,London,BRITISH AIRWAYS,,2024-11-02 02:27:00
22:15,,Malaga,EASYJET,,2024-11-02 02:27:00
22:20,,Malta,EASYJET,,2024-11-02 02:27:00
22:20,,Madrid,IBERIA,,2024-11-02 02:27:00
22:25,,Frankfurt,LUFTHANSA,,2024-11-02 02:27:00
22:25,,Brussels,SWISS,,2024-11-02 02:27:00
22:30,,Gran Canaria,EASYJET,,2024-11-02 02:27:00
22:35,,Heraklion,EASYJET,,2024-11-02 02:27:00
22:35,,Palermo,EASYJET,,2024-11-02 02:27:00
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 02:27:00
23:00,,Paris,AIR FRANCE,,2024-11-02 02:27:00
23:15,,Lisbon,TAP PORTUGAL,,2024-11-02 02:27:00
23:35,,Zurich,SWISS,,2024-11-02 02:27:00
