time,expected,origin,airline,status,scrape_time
16:00,,Antalya,SUN EXPRESS,,2024-10-23 02:14:29
16:10,,Paris,AIR FRANCE,,2024-10-23 02:14:29
16:20,,Nice,SWISS,,2024-10-23 02:14:29
16:20,,Palma de Mallorca,EASYJET,,2024-10-23 02:14:29
16:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-23 02:14:29
16:30,,Dublin,AER LINGUS,,2024-10-23 02:14:29
16:30,,Seville,EASYJET,,2024-10-23 02:14:29
16:40,,Faro,EASYJET,,2024-10-23 02:14:29
16:45,,Munich,AIR DOLOMITI,,2024-10-23 02:14:29
16:50,,Stockholm,SWISS,,2024-10-23 02:14:29
16:50,,Hurghada,SWISS,,2024-10-23 02:14:29
16:50,,Luxembourg,LUXAIR,,2024-10-23 02:14:29
16:55,,Valencia,EASYJET,,2024-10-23 02:14:29
16:55,,Casablanca,ROYAL AIR MAROC,,2024-10-23 02:14:29
17:05,,Copenhagen,SWISS,,2024-10-23 02:14:29
17:05,,London,SWISS,,2024-10-23 02:14:29
17:15,,Frankfurt,AIR DOLOMITI,,2024-10-23 02:14:29
17:20,,Barcelona,VUELING,,2024-10-23 02:14:29
17:25,,Paris,AIR FRANCE,,2024-10-23 02:14:29
17:25,,Venice,EASYJET,,2024-10-23 02:14:29
17:25,,Naples,EASYJET,,2024-10-23 02:14:29
17:30,,Lisbon,TAP PORTUGAL,,2024-10-23 02:14:29
17:35,,Zurich,SWISS,,2024-10-23 02:14:29
17:40,,Bucharest,WIZZ AIR,,2024-10-23 02:14:29
17:40,,Pristina,EASYJET,,2024-10-23 02:14:29
17:45,,Porto,SWISS,,2024-10-23 02:14:29
17:55,,Lisbon,SWISS,,2024-10-23 02:14:29
18:00,,Rome,ITA AIRWAYS,,2024-10-23 02:14:29
18:00,,Nice,EASYJET,,2024-10-23 02:14:29
18:05,,Madrid,IBERIA,,2024-10-23 02:14:29
18:10,,Istanbul,TURKISH AIRLINES,,2024-10-23 02:14:29
18:10,,Barcelona,EASYJET,,2024-10-23 02:14:29
18:10,,Tivat,EASYJET,,2024-10-23 02:14:29
18:10,,Helsinki,FINNAIR,,2024-10-23 02:14:29
18:15,,Stockholm,EASYJET,,2024-10-23 02:14:29
18:20,,Tunis,TUNISAIR,,2024-10-23 02:14:29
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-23 02:14:29
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-23 02:14:29
18:45,,Frankfurt,LUFTHANSA,,2024-10-23 02:14:29
18:55,,Antalya,PEGASUS,,2024-10-23 02:14:29
19:00,,Porto,EASYJET,,2024-10-23 02:14:29
19:00,,Zurich,SWISS,,2024-10-23 02:14:29
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-23 02:14:29
19:00,,Toulouse,EASYJET,,2024-10-23 02:14:29
19:10,,Vienna,AUSTRIAN,,2024-10-23 02:14:29
19:20,,Dubai,EMIRATES,,2024-10-23 02:14:29
19:20,,Djerba,TUNISAIR,,2024-10-23 02:14:29
19:30,,Munich,AIR DOLOMITI,,2024-10-23 02:14:29
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-23 02:14:29
19:35,,London,EASYJET,,2024-10-23 02:14:29
19:50,,Paris,AIR FRANCE,,2024-10-23 02:14:29
19:55,,London,SWISS,,2024-10-23 02:14:29
20:00,,Berlin,EASYJET,,2024-10-23 02:14:29
20:05,,Birmingham,EASYJET,,2024-10-23 02:14:29
20:05,,Düsseldorf,EUROWINGS,,2024-10-23 02:14:29
20:05,,Amsterdam,EASYJET,,2024-10-23 02:14:29
20:15,,Porto,EASYJET,,2024-10-23 02:14:29
20:15,,Tbilissi,HELVETIC AIRWAYS,,2024-10-23 02:14:29
20:20,,Lisbon,EASYJET,,2024-10-23 02:14:29
20:20,,Barcelona,EASYJET,,2024-10-23 02:14:29
20:20,,London,EASYJET,,2024-10-23 02:14:29
20:25,,Brussels,BRUSSELS AIRLINES,,2024-10-23 02:14:29
20:30,,Nice,EASYJET,,2024-10-23 02:14:29
20:35,,Prague,EUROWINGS,,2024-10-23 02:14:29
20:35,,London,BRITISH AIRWAYS,,2024-10-23 02:14:29
20:45,,Luxembourg,LUXAIR,,2024-10-23 02:14:29
21:20,,Porto,SWISS,,2024-10-23 02:14:29
21:30,,Hamburg,SWISS,,2024-10-23 02:14:29
21:45,,Brussels,SWISS,,2024-10-23 02:14:29
21:50,,Bordeaux,EASYJET,,2024-10-23 02:14:29
21:50,,Zurich,SWISS,,2024-10-23 02:14:29
21:55,,Paris,AIR FRANCE,,2024-10-23 02:14:29
22:00,,London,SWISS,,2024-10-23 02:14:29
22:00,,Vienna,SWISS,,2024-10-23 02:14:29
22:00,,Marrakech,EASYJET,,2024-10-23 02:14:29
22:10,,Frankfurt,SWISS,,2024-10-23 02:14:29
22:15,,Lanzarote,EASYJET,,2024-10-23 02:14:29
22:15,,Nantes,EASYJET,,2024-10-23 02:14:29
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-23 02:14:29
22:20,,Paris,EASYJET,,2024-10-23 02:14:29
22:20,,Madrid,IBERIA,,2024-10-23 02:14:29
22:25,,Manchester,EASYJET,,2024-10-23 02:14:29
22:35,,Athens,EASYJET,,2024-10-23 02:14:29
22:35,,Menorca,EASYJET,,2024-10-23 02:14:29
22:35,,Sharm El-Sheikh,EASYJET,,2024-10-23 02:14:29
22:35,,Porto,EASYJET,,2024-10-23 02:14:29
22:40,,Edinburgh,EASYJET,,2024-10-23 02:14:29
22:45,,Brussels,EASYJET,,2024-10-23 02:14:29
22:50,,Nice,EASYJET,,2024-10-23 02:14:29
22:55,,London,EASYJET,,2024-10-23 02:14:29
22:55,,Copenhagen,EASYJET,,2024-10-23 02:14:29
23:00,,Brindisi,EASYJET,,2024-10-23 02:14:29
23:00,,Dublin,SWISS,,2024-10-23 02:14:29
23:10,,Munich,AIR DOLOMITI,,2024-10-23 02:14:29
23:10,,London,BRITISH AIRWAYS,,2024-10-23 02:14:29
23:15,,Lisbon,TAP PORTUGAL,,2024-10-23 02:14:29
23:20,,Brindisi,SWISS,,2024-10-23 02:14:29
23:30,,Athens,SWISS,,2024-10-23 02:14:29
23:35,,Zurich,SWISS,,2024-10-23 02:14:29
