time,expected,origin,airline,status,scrape_time
06:1506:06,06:06,Addis Ababa,ETHIOPIAN AIRLINES,Arrived,2024-10-27 06:33:18
06:2506:00,06:00,New York,UNITED AIRLINES,Arrived,2024-10-27 06:33:18
06:3506:32,06:32,Washington,UNITED AIRLINES,,2024-10-27 06:33:18
06:5507:04,07:04,Abu Dhabi,ETIHAD AIRWAYS,,2024-10-27 06:33:18
07:50,,Palma de Mallorca,EASYJET,,2024-10-27 06:33:18
07:55,,Brussels,BRUSSELS AIRLINES,Delayed,2024-10-27 06:33:18
08:10,,Frankfurt,LUFTHANSA,,2024-10-27 06:33:18
08:15,,Paris,AIR FRANCE,,2024-10-27 06:33:18
08:20,,Venice,EASYJET,,2024-10-27 06:33:18
08:2008:15,08:15,Antalya,SUN EXPRESS,,2024-10-27 06:33:18
08:25,,Nantes,EASYJET,,2024-10-27 06:33:18
08:25,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 06:33:18
08:30,,London,EASYJET,,2024-10-27 06:33:18
08:30,,Malaga,EASYJET,,2024-10-27 06:33:18
08:35,,Zurich,SWISS,,2024-10-27 06:33:18
08:50,,Vienna,AUSTRIAN,,2024-10-27 06:33:18
08:5008:48,08:48,Casablanca,AIR ARABIA MAROC,,2024-10-27 06:33:18
09:00,,Ajaccio,EASYJET,,2024-10-27 06:33:18
09:00,,Barcelona,VUELING,,2024-10-27 06:33:18
09:00,,Amsterdam,EASYJET,,2024-10-27 06:33:18
09:2009:30,09:30,New York,SWISS,,2024-10-27 06:33:18
09:35,,London,EASYJET,,2024-10-27 06:33:18
09:35,,Porto,EASYJET,,2024-10-27 06:33:18
09:40,,Warsaw,LOT POLISH AIRLINES,,2024-10-27 06:33:18
09:40,,Paris,AIR FRANCE,,2024-10-27 06:33:18
09:45,,Zurich,SWISS,,2024-10-27 06:33:18
10:00,,Istanbul,TURKISH AIRLINES,Aheaded,2024-10-27 06:33:18
10:0009:35,09:35,Montreal,AIR CANADA,,2024-10-27 06:33:18
10:00,,Manchester,EASYJET,,2024-10-27 06:33:18
10:05,,Helsinki,FINNAIR,,2024-10-27 06:33:18
10:10,,Faro,EASYJET,,2024-10-27 06:33:18
10:10,,Edinburgh,EASYJET,,2024-10-27 06:33:18
10:15,,Frankfurt,AIR DOLOMITI,,2024-10-27 06:33:18
10:15,,Brussels,SWISS,,2024-10-27 06:33:18
10:15,,Barcelona,EASYJET,,2024-10-27 06:33:18
10:20,,Nantes,EASYJET,,2024-10-27 06:33:18
10:30,,Rome,EASYJET,,2024-10-27 06:33:18
10:30,,Valencia,SWISS,,2024-10-27 06:33:18
11:00,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 06:33:18
11:00,,London,EASYJET,Cancelled,2024-10-27 06:33:18
11:00,,London,EASYJET,Delayed,2024-10-27 06:33:18
11:10,,Lisbon,TAP PORTUGAL,,2024-10-27 06:33:18
11:15,,Paris,AIR FRANCE,,2024-10-27 06:33:18
11:20,,London,BRITISH AIRWAYS,,2024-10-27 06:33:18
11:35,,Santiago de Compostela,EASYJET,,2024-10-27 06:33:18
11:40,,London,SWISS,,2024-10-27 06:33:18
11:45,,Belgrade,EASYJET,,2024-10-27 06:33:18
11:45,,London,EASYJET,,2024-10-27 06:33:18
11:50,,Madrid,IBERIA,,2024-10-27 06:33:18
11:55,,Copenhagen,EASYJET,,2024-10-27 06:33:18
12:05,,Malaga,EASYJET,,2024-10-27 06:33:18
12:20,,Enfidha,EASYJET,,2024-10-27 06:33:18
