time,expected,origin,airline,status,scrape_time
14:2013:51,13:51,Athens,SWISS,Arrived,2024-11-09 08:14:08
14:3514:12,14:12,Cairo,EGYPTAIR,Arrived,2024-11-09 08:14:08
14:5514:31,14:31,Lanzarote,EASYJET,Arrived,2024-11-09 08:14:08
15:0015:13,15:13,Lisbon,EASYJET,,2024-11-09 08:14:08
15:1014:57,14:57,Edinburgh,EASYJET,Arrived,2024-11-09 08:14:08
15:2515:21,15:21,London,BRITISH AIRWAYS,,2024-11-09 08:14:08
15:4515:28,15:28,Enfidha,EASYJET,,2024-11-09 08:14:08
15:4515:28,15:28,Tenerife,EASYJET,,2024-11-09 08:14:08
15:5515:41,15:41,Casablanca,ROYAL AIR MAROC,,2024-11-09 08:14:08
16:1016:14,16:14,Brussels,BRUSSELS AIRLINES,,2024-11-09 08:14:08
16:1015:56,15:56,Nantes,EASYJET,,2024-11-09 08:14:08
16:15,,Munich,AIR DOLOMITI,,2024-11-09 08:14:08
16:2015:59,15:59,Menorca,EASYJET,,2024-11-09 08:14:08
16:3016:29,16:29,Ibiza,EASYJET,,2024-11-09 08:14:08
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 08:14:08
16:55,,London,BRITISH AIRWAYS,,2024-11-09 08:14:08
16:5516:42,16:42,Athens,SWISS,,2024-11-09 08:14:08
17:00,,Amsterdam,EASYJET,,2024-11-09 08:14:08
17:05,,London,SWISS,,2024-11-09 08:14:08
17:05,,Barcelona,VUELING,,2024-11-09 08:14:08
17:2516:44,16:44,Istanbul,TURKISH AIRLINES,,2024-11-09 08:14:08
17:25,,Paris,AIR FRANCE,Delayed,2024-11-09 08:14:08
17:40,,Zurich,SWISS,,2024-11-09 08:14:08
17:4017:17,17:17,Oslo,SWISS,,2024-11-09 08:14:08
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-09 08:14:08
17:50,,Madrid,IBERIA,,2024-11-09 08:14:08
17:55,,Rome,EASYJET,,2024-11-09 08:14:08
18:05,,Porto,EASYJET,,2024-11-09 08:14:08
18:0517:43,17:43,Sharm El-Sheikh,EASYJET,,2024-11-09 08:14:08
18:10,,Tunis,TUNISAIR,,2024-11-09 08:14:08
18:15,,Helsinki,FINNAIR,,2024-11-09 08:14:08
18:30,,Porto,TAP PORTUGAL,,2024-11-09 08:14:08
18:3518:49,18:49,Hurghada,EASYJET,,2024-11-09 08:14:08
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 08:14:08
18:4518:24,18:24,Dubai,EMIRATES,,2024-11-09 08:14:08
18:50,,Zurich,SWISS,,2024-11-09 08:14:08
18:55,,Copenhagen,SWISS,,2024-11-09 08:14:08
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-09 08:14:08
19:10,,Vienna,AUSTRIAN,,2024-11-09 08:14:08
19:15,,Stockholm,SWISS,,2024-11-09 08:14:08
19:40,,Paris,AIR FRANCE,,2024-11-09 08:14:08
20:00,,Madrid,IBERIA,,2024-11-09 08:14:08
20:05,,London,SWISS,,2024-11-09 08:14:08
20:10,,Bastia,EASYJET,,2024-11-09 08:14:08
20:20,,London,BRITISH AIRWAYS,,2024-11-09 08:14:08
20:30,,Porto,EASYJET,,2024-11-09 08:14:08
20:55,,Munich,AIR DOLOMITI,,2024-11-09 08:14:08
21:05,,Copenhagen,EASYJET,,2024-11-09 08:14:08
21:15,,Pristina,EASYJET,,2024-11-09 08:14:08
21:15,,Split,EASYJET,,2024-11-09 08:14:08
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-09 08:14:08
21:30,,Palma de Mallorca,EASYJET,,2024-11-09 08:14:08
21:30,,Lisbon,SWISS,,2024-11-09 08:14:08
21:35,,Nantes,EASYJET,,2024-11-09 08:14:08
21:50,,Zurich,SWISS,,2024-11-09 08:14:08
21:55,,Funchal,EASYJET,,2024-11-09 08:14:08
21:55,,Rabat,EASYJET,,2024-11-09 08:14:08
21:55,,Barcelona,EASYJET,,2024-11-09 08:14:08
22:00,,Berlin,SWISS,,2024-11-09 08:14:08
22:05,,London,SWISS,,2024-11-09 08:14:08
22:05,,Bordeaux,EASYJET,,2024-11-09 08:14:08
22:10,,London,BRITISH AIRWAYS,,2024-11-09 08:14:08
22:15,,Malaga,EASYJET,,2024-11-09 08:14:08
22:20,,Malta,EASYJET,,2024-11-09 08:14:08
22:20,,Madrid,IBERIA,,2024-11-09 08:14:08
22:25,,Frankfurt,LUFTHANSA,,2024-11-09 08:14:08
22:25,,Brussels,SWISS,,2024-11-09 08:14:08
22:30,,Gran Canaria,EASYJET,,2024-11-09 08:14:08
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 08:14:08
23:00,,Paris,AIR FRANCE,,2024-11-09 08:14:08
23:15,,Lisbon,TAP PORTUGAL,,2024-11-09 08:14:08
