time,expected,destination,airline,status,scrape_time
18:2518:35,18:35,Catania,SWISS,Took off,2024-10-25 19:23:41
18:4518:45,18:45,Frankfurt,SWISS,Took off,2024-10-25 19:23:41
18:5018:50,18:50,Zurich,SWISS,Took off,2024-10-25 19:23:41
18:5019:40,19:40,Rome,EASYJET,Go to gate,2024-10-25 19:23:41
18:55,,Nantes,EASYJET,Took off,2024-10-25 19:23:41
18:55,,Rome,ITA AIRWAYS,Took off,2024-10-25 19:23:41
18:55,,Helsinki,FINNAIR,Took off,2024-10-25 19:23:41
19:05,,Istanbul,TURKISH AIRLINES,Took off,2024-10-25 19:23:41
19:05,,London,EASYJET,Took off,2024-10-25 19:23:41
19:10,,Olbia,EASYJET,Departed,2024-10-25 19:23:41
19:1019:10,19:10,Nice,SWISS,Departed,2024-10-25 19:23:41
19:1019:15,19:15,Brussels,BRUSSELS AIRLINES,Departed,2024-10-25 19:23:41
19:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,Departed,2024-10-25 19:23:41
19:1519:20,19:20,Amsterdam,EASYJET,Departed,2024-10-25 19:23:41
19:3019:30,19:30,Frankfurt,LUFTHANSA,Departed,2024-10-25 19:23:41
19:3519:55,19:55,Paris,EASYJET,Boarding,2024-10-25 19:23:41
19:4021:15,21:15,Bordeaux,EASYJET,,2024-10-25 19:23:41
19:4019:55,19:55,Brussels,EASYJET,Go to gate,2024-10-25 19:23:41
19:45,,Warsaw,LOT POLISH AIRLINES,Go to gate,2024-10-25 19:23:41
19:5019:55,19:55,Vienna,AUSTRIAN,Go to gate,2024-10-25 19:23:41
19:55,,Luxembourg,LUXAIR,Go to gate,2024-10-25 19:23:41
20:00,,Munich,AIR DOLOMITI,Go to gate,2024-10-25 19:23:41
20:0520:15,20:15,Prague,EUROWINGS,,2024-10-25 19:23:41
20:10,,Copenhagen,SAS SCANDINAVIAN AIRLINES,Go to gate,2024-10-25 19:23:41
20:10,,Zurich,SWISS,Go to gate,2024-10-25 19:23:41
20:10,,Nice,EASYJET,Next info at 19:45,2024-10-25 19:23:41
20:15,,Barcelona,VUELING,,2024-10-25 19:23:41
20:20,,Athens,AEGEAN AIRLINES,,2024-10-25 19:23:41
20:40,,Paris,AIR FRANCE,,2024-10-25 19:23:41
20:40,,Palma de Mallorca,EASYJET,Next info at 20:15,2024-10-25 19:23:41
20:45,,Düsseldorf,EUROWINGS,,2024-10-25 19:23:41
20:45,,Madrid,IBERIA,,2024-10-25 19:23:41
20:50,,London,SWISS,,2024-10-25 19:23:41
20:55,,Edinburgh,EASYJET,Next info at 20:10,2024-10-25 19:23:41
20:5521:05,21:05,London,EASYJET,,2024-10-25 19:23:41
20:55,,Berlin,EASYJET,,2024-10-25 19:23:41
20:55,,Barcelona,EASYJET,,2024-10-25 19:23:41
21:00,,Lisbon,EASYJET,,2024-10-25 19:23:41
21:10,,Brussels,BRUSSELS AIRLINES,,2024-10-25 19:23:41
21:10,,Maurice,AIR MAURITIUS,,2024-10-25 19:23:41
21:1521:30,21:30,Porto,EASYJET,,2024-10-25 19:23:41
21:20,,Dubai,EMIRATES,,2024-10-25 19:23:41
21:25,,London,BRITISH AIRWAYS,,2024-10-25 19:23:41
