time,expected,origin,airline,status,scrape_time
06:15,,Addis Ababa,ETHIOPIAN AIRLINES,,2024-10-27 01:31:08
06:2506:10,06:10,New York,UNITED AIRLINES,,2024-10-27 01:31:08
06:3506:46,06:46,Washington,UNITED AIRLINES,,2024-10-27 01:31:08
06:55,,Abu Dhabi,ETIHAD AIRWAYS,,2024-10-27 01:31:08
07:50,,Palma de Mallorca,EASYJET,,2024-10-27 01:31:08
07:55,,Brussels,BRUSSELS AIRLINES,,2024-10-27 01:31:08
08:10,,Frankfurt,LUFTHANSA,,2024-10-27 01:31:08
08:15,,Paris,AIR FRANCE,,2024-10-27 01:31:08
08:20,,Venice,EASYJET,,2024-10-27 01:31:08
08:20,,Antalya,SUN EXPRESS,,2024-10-27 01:31:08
08:25,,Nantes,EASYJET,,2024-10-27 01:31:08
08:25,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 01:31:08
08:30,,London,EASYJET,,2024-10-27 01:31:08
08:30,,Malaga,EASYJET,,2024-10-27 01:31:08
08:35,,Zurich,SWISS,,2024-10-27 01:31:08
08:50,,Vienna,AUSTRIAN,,2024-10-27 01:31:08
08:50,,Casablanca,AIR ARABIA MAROC,,2024-10-27 01:31:08
09:00,,Ajaccio,EASYJET,,2024-10-27 01:31:08
09:00,,Barcelona,VUELING,,2024-10-27 01:31:08
09:00,,Amsterdam,EASYJET,,2024-10-27 01:31:08
09:20,,New York,SWISS,,2024-10-27 01:31:08
09:35,,London,EASYJET,,2024-10-27 01:31:08
09:35,,Porto,EASYJET,,2024-10-27 01:31:08
09:40,,Warsaw,LOT POLISH AIRLINES,,2024-10-27 01:31:08
09:40,,Paris,AIR FRANCE,,2024-10-27 01:31:08
09:45,,Zurich,SWISS,,2024-10-27 01:31:08
10:00,,Istanbul,TURKISH AIRLINES,,2024-10-27 01:31:08
10:00,,Montreal,AIR CANADA,,2024-10-27 01:31:08
10:00,,Manchester,EASYJET,,2024-10-27 01:31:08
10:05,,Helsinki,FINNAIR,,2024-10-27 01:31:08
10:10,,Faro,EASYJET,,2024-10-27 01:31:08
10:10,,Edinburgh,EASYJET,,2024-10-27 01:31:08
10:15,,Frankfurt,AIR DOLOMITI,,2024-10-27 01:31:08
10:15,,Brussels,SWISS,,2024-10-27 01:31:08
10:15,,Barcelona,EASYJET,,2024-10-27 01:31:08
10:20,,Nantes,EASYJET,,2024-10-27 01:31:08
10:30,,Rome,EASYJET,,2024-10-27 01:31:08
10:30,,Valencia,SWISS,,2024-10-27 01:31:08
11:00,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 01:31:08
11:00,,London,EASYJET,Cancelled,2024-10-27 01:31:08
11:00,,London,EASYJET,,2024-10-27 01:31:08
11:10,,Lisbon,TAP PORTUGAL,,2024-10-27 01:31:08
11:15,,Paris,AIR FRANCE,,2024-10-27 01:31:08
11:20,,London,BRITISH AIRWAYS,,2024-10-27 01:31:08
11:35,,Santiago de Compostela,EASYJET,,2024-10-27 01:31:08
11:40,,London,SWISS,,2024-10-27 01:31:08
11:45,,Belgrade,EASYJET,,2024-10-27 01:31:08
11:45,,London,EASYJET,,2024-10-27 01:31:08
11:50,,Madrid,IBERIA,,2024-10-27 01:31:08
11:55,,Copenhagen,EASYJET,,2024-10-27 01:31:08
12:05,,Malaga,EASYJET,,2024-10-27 01:31:08
12:20,,Enfidha,EASYJET,,2024-10-27 01:31:08
12:20,,Nice,EASYJET,,2024-10-27 01:31:08
12:30,,Bordeaux,EASYJET,,2024-10-27 01:31:08
12:40,,Porto,EASYJET,,2024-10-27 01:31:08
12:40,,Brindisi,EASYJET,,2024-10-27 01:31:08
12:45,,Tunis,NOUVELAIR TUNISIE,,2024-10-27 01:31:08
12:45,,Dubai,EMIRATES,,2024-10-27 01:31:08
12:50,,Zurich,SWISS,,2024-10-27 01:31:08
12:55,,Pristina,GP AVIATION,,2024-10-27 01:31:08
13:05,,Marrakech,EASYJET,,2024-10-27 01:31:08
13:05,,Frankfurt,LUFTHANSA,,2024-10-27 01:31:08
13:05,,Cairo,EGYPTAIR,,2024-10-27 01:31:08
13:10,,Porto,EASYJET,,2024-10-27 01:31:08
13:20,,Istanbul,PEGASUS,,2024-10-27 01:31:08
13:25,,Madrid,IBERIA,,2024-10-27 01:31:08
13:30,,London,BRITISH AIRWAYS,,2024-10-27 01:31:08
13:30,,Dublin,AER LINGUS,,2024-10-27 01:31:08
13:30,,Nice,EASYJET,,2024-10-27 01:31:08
13:35,,Jeddah,SAUDIA,,2024-10-27 01:31:08
13:45,,Doha,QATAR AIRWAYS,,2024-10-27 01:31:08
13:45,,Pristina,EASYJET,,2024-10-27 01:31:08
13:45,,Zurich,SWISS,,2024-10-27 01:31:08
13:50,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 01:31:08
13:50,,Istanbul,TURKISH AIRLINES,,2024-10-27 01:31:08
13:50,,London,EASYJET,,2024-10-27 01:31:08
13:55,,A Coruna,EASYJET,,2024-10-27 01:31:08
14:10,,Paris,AIR FRANCE,,2024-10-27 01:31:08
14:20,,Malaga,SWISS,,2024-10-27 01:31:08
14:20,,Brussels,EASYJET,,2024-10-27 01:31:08
14:45,,London,EASYJET,,2024-10-27 01:31:08
14:45,,Lisbon,EASYJET,,2024-10-27 01:31:08
15:15,,Palma de Mallorca,EASYJET,,2024-10-27 01:31:08
15:25,,Marrakech,SWISS,,2024-10-27 01:31:08
15:30,,Porto,TAP PORTUGAL,,2024-10-27 01:31:08
15:30,,Berlin,EASYJET,,2024-10-27 01:31:08
15:35,,Paris,EASYJET,,2024-10-27 01:31:08
15:40,,London,BRITISH AIRWAYS,,2024-10-27 01:31:08
15:40,,Amsterdam,EASYJET,,2024-10-27 01:31:08
15:55,,Porto,EASYJET,,2024-10-27 01:31:08
15:55,,Casablanca,ROYAL AIR MAROC,,2024-10-27 01:31:08
15:55,,Barcelona,EASYJET,,2024-10-27 01:31:08
15:55,,Naples,EASYJET,,2024-10-27 01:31:08
16:00,,Tunis,TUNISAIR,,2024-10-27 01:31:08
16:00,,Athens,AEGEAN AIRLINES,,2024-10-27 01:31:08
16:00,,Bristol,EASYJET,,2024-10-27 01:31:08
16:05,,Frankfurt,LUFTHANSA,,2024-10-27 01:31:08
16:10,,Brussels,BRUSSELS AIRLINES,,2024-10-27 01:31:08
16:15,,Paris,AIR FRANCE,,2024-10-27 01:31:08
16:20,,Luxembourg,LUXAIR,,2024-10-27 01:31:08
16:30,,Munich,AIR DOLOMITI,,2024-10-27 01:31:08
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 01:31:08
16:50,,Marrakech,EASYJET,,2024-10-27 01:31:08
16:55,,Athens,SWISS,,2024-10-27 01:31:08
16:55,,Vienna,AUSTRIAN,,2024-10-27 01:31:08
17:00,,Hurghada,SWISS,,2024-10-27 01:31:08
17:05,,London,SWISS,,2024-10-27 01:31:08
17:05,,Lisbon,SWISS,,2024-10-27 01:31:08
17:10,,Istanbul,TURKISH AIRLINES,,2024-10-27 01:31:08
17:15,,Lille,EASYJET,,2024-10-27 01:31:08
17:25,,Paris,AIR FRANCE,,2024-10-27 01:31:08
17:25,,Naples,EASYJET,,2024-10-27 01:31:08
17:30,,Barcelona,VUELING,,2024-10-27 01:31:08
17:30,,Lisbon,TAP PORTUGAL,,2024-10-27 01:31:08
17:35,,Zurich,SWISS,,2024-10-27 01:31:08
17:45,,Frankfurt,AIR DOLOMITI,,2024-10-27 01:31:08
17:45,,Cagliari,EASYJET,,2024-10-27 01:31:08
17:45,,Nice,EASYJET,,2024-10-27 01:31:08
17:50,,Madrid,IBERIA,,2024-10-27 01:31:08
17:50,,London,BRITISH AIRWAYS,,2024-10-27 01:31:08
18:00,,Rome,ITA AIRWAYS,,2024-10-27 01:31:08
18:00,,Bari,EASYJET,,2024-10-27 01:31:08
18:05,,Seville,EASYJET,,2024-10-27 01:31:08
18:05,,Split,EASYJET,,2024-10-27 01:31:08
18:10,,Hamburg,SWISS,,2024-10-27 01:31:08
18:10,,Manchester,EASYJET,,2024-10-27 01:31:08
18:15,,Helsinki,FINNAIR,,2024-10-27 01:31:08
18:20,,Catania,EASYJET,,2024-10-27 01:31:08
18:25,,Lisbon,EASYJET,,2024-10-27 01:31:08
18:30,,Budapest,EASYJET,,2024-10-27 01:31:08
18:40,,Porto,EASYJET,,2024-10-27 01:31:08
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 01:31:08
18:45,,Dubai,EMIRATES,,2024-10-27 01:31:08
18:50,,Zurich,SWISS,,2024-10-27 01:31:08
19:00,,Prague,EASYJET,,2024-10-27 01:31:08
