time,expected,origin,airline,status,scrape_time
16:30,,Dublin,AER LINGUS,,2024-10-25 13:21:55
16:30,,Barcelona,EASYJET,,2024-10-25 13:21:55
16:35,,Luxembourg,LUXAIR,,2024-10-25 13:21:55
16:45,,Munich,AIR DOLOMITI,,2024-10-25 13:21:55
16:45,,Palma de Mallorca,EASYJET,,2024-10-25 13:21:55
16:50,,Malaga,SWISS,,2024-10-25 13:21:55
16:50,,Stockholm,SWISS,,2024-10-25 13:21:55
16:55,,Casablanca,ROYAL AIR MAROC,,2024-10-25 13:21:55
17:00,,Tunis,TUNISAIR,,2024-10-25 13:21:55
17:05,,Copenhagen,SWISS,,2024-10-25 13:21:55
17:05,,London,SWISS,,2024-10-25 13:21:55
17:05,,Manchester,EASYJET,,2024-10-25 13:21:55
17:15,,Frankfurt,AIR DOLOMITI,,2024-10-25 13:21:55
17:20,,Santiago de Compostela,EASYJET,,2024-10-25 13:21:55
17:25,,Copenhagen,EASYJET,,2024-10-25 13:21:55
17:25,,Alicante,EASYJET,,2024-10-25 13:21:55
17:25,,Paris,AIR FRANCE,,2024-10-25 13:21:55
17:30,,Lisbon,TAP PORTUGAL,Delayed,2024-10-25 13:21:55
17:30,,Palma de Mallorca,SWISS,,2024-10-25 13:21:55
17:35,,Zurich,SWISS,,2024-10-25 13:21:55
17:35,,Bristol,EASYJET,,2024-10-25 13:21:55
17:40,,Istanbul,TURKISH AIRLINES,,2024-10-25 13:21:55
17:45,,Porto,SWISS,,2024-10-25 13:21:55
17:55,,Lisbon,SWISS,,2024-10-25 13:21:55
18:00,,Rome,ITA AIRWAYS,,2024-10-25 13:21:55
18:00,,Brindisi,EASYJET,,2024-10-25 13:21:55
18:05,,Hamburg,SWISS,,2024-10-25 13:21:55
18:10,,Helsinki,FINNAIR,,2024-10-25 13:21:55
18:15,,Stockholm,EASYJET,,2024-10-25 13:21:55
18:15,,Ibiza,EASYJET,,2024-10-25 13:21:55
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-25 13:21:55
18:25,,Lisbon,EASYJET,,2024-10-25 13:21:55
18:30,,Brussels,EASYJET,,2024-10-25 13:21:55
18:40,,Barcelona,EASYJET,,2024-10-25 13:21:55
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 13:21:55
18:45,,Frankfurt,LUFTHANSA,,2024-10-25 13:21:55
18:55,,Pristina,EASYJET,,2024-10-25 13:21:55
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-25 13:21:55
19:00,,Nice,EASYJET,,2024-10-25 13:21:55
19:00,,Bordeaux,EASYJET,,2024-10-25 13:21:55
19:00,,Zurich,SWISS,,2024-10-25 13:21:55
19:05,,Vienna,AUSTRIAN,,2024-10-25 13:21:55
19:15,,Luxembourg,LUXAIR,,2024-10-25 13:21:55
19:2018:33,18:33,Maurice,AIR MAURITIUS,,2024-10-25 13:21:55
19:2019:12,19:12,Dubai,EMIRATES,,2024-10-25 13:21:55
19:25,,Munich,AIR DOLOMITI,,2024-10-25 13:21:55
19:25,,Prague,EUROWINGS,,2024-10-25 13:21:55
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-25 13:21:55
19:30,,Athens,AEGEAN AIRLINES,,2024-10-25 13:21:55
19:35,,London,EASYJET,,2024-10-25 13:21:55
19:35,,Barcelona,VUELING,,2024-10-25 13:21:55
19:50,,Paris,AIR FRANCE,,2024-10-25 13:21:55
19:55,,London,SWISS,,2024-10-25 13:21:55
20:00,,Madrid,IBERIA,,2024-10-25 13:21:55
20:00,,Palma de Mallorca,EASYJET,,2024-10-25 13:21:55
20:05,,Düsseldorf,EUROWINGS,,2024-10-25 13:21:55
20:20,,Edinburgh,EASYJET,,2024-10-25 13:21:55
20:20,,London,EASYJET,,2024-10-25 13:21:55
20:20,,Berlin,EASYJET,,2024-10-25 13:21:55
20:20,,Barcelona,EASYJET,,2024-10-25 13:21:55
20:30,,Brussels,BRUSSELS AIRLINES,,2024-10-25 13:21:55
20:35,,London,BRITISH AIRWAYS,,2024-10-25 13:21:55
20:40,,Porto,EASYJET,,2024-10-25 13:21:55
21:00,,Toulouse,EASYJET,,2024-10-25 13:21:55
21:45,,Biarritz,SWISS,,2024-10-25 13:21:55
21:50,,Zurich,SWISS,,2024-10-25 13:21:55
21:55,,Paris,AIR FRANCE,,2024-10-25 13:21:55
22:00,,London,SWISS,,2024-10-25 13:21:55
22:00,,Vienna,SWISS,,2024-10-25 13:21:55
22:00,,Nice,SWISS,,2024-10-25 13:21:55
22:10,,Nantes,EASYJET,,2024-10-25 13:21:55
22:10,,Chania,EASYJET,,2024-10-25 13:21:55
22:10,,Frankfurt,SWISS,,2024-10-25 13:21:55
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 13:21:55
22:20,,Madrid,IBERIA,,2024-10-25 13:21:55
22:20,,Paris,EASYJET,,2024-10-25 13:21:55
22:20,,Valencia,EASYJET,,2024-10-25 13:21:55
22:30,,Skopje,EASYJET,,2024-10-25 13:21:55
22:30,,Porto,EASYJET,,2024-10-25 13:21:55
22:30,,Rome,EASYJET,,2024-10-25 13:21:55
22:35,,Olbia,EASYJET,,2024-10-25 13:21:55
22:40,,London,BRITISH AIRWAYS,,2024-10-25 13:21:55
22:45,,Nice,EASYJET,,2024-10-25 13:21:55
22:45,,Bordeaux,EASYJET,,2024-10-25 13:21:55
22:50,,Amsterdam,EASYJET,,2024-10-25 13:21:55
22:55,,London,EASYJET,,2024-10-25 13:21:55
22:55,,Dublin,SWISS,,2024-10-25 13:21:55
23:00,,Brussels,EASYJET,,2024-10-25 13:21:55
23:00,,Copenhagen,EASYJET,,2024-10-25 13:21:55
23:00,,Lisbon,EASYJET,,2024-10-25 13:21:55
23:00,,Marrakech,EASYJET,,2024-10-25 13:21:55
23:05,,Porto,SWISS,,2024-10-25 13:21:55
23:10,,Munich,AIR DOLOMITI,,2024-10-25 13:21:55
23:15,,Lisbon,TAP PORTUGAL,,2024-10-25 13:21:55
23:25,,Catania,SWISS,,2024-10-25 13:21:55
23:30,,Athens,SWISS,,2024-10-25 13:21:55
23:35,,Zurich,SWISS,,2024-10-25 13:21:55
