time,expected,origin,airline,status,scrape_time
15:4015:26,15:26,London,BRITISH AIRWAYS,Arrived,2024-11-03 09:39:36
15:4015:33,15:33,Amsterdam,EASYJET,Arrived,2024-11-03 09:39:36
15:5015:51,15:51,Bristol,EASYJET,Arrived,2024-11-03 09:39:36
15:5515:48,15:48,Casablanca,ROYAL AIR MAROC,Arrived,2024-11-03 09:39:36
15:5517:12,17:12,Barcelona,EASYJET,,2024-11-03 09:39:36
15:5516:00,16:00,Porto,EASYJET,Arrived,2024-11-03 09:39:36
15:5515:35,15:35,Naples,EASYJET,Arrived,2024-11-03 09:39:36
16:0017:09,17:09,Tunis,TUNISAIR,,2024-11-03 09:39:36
16:0016:14,16:14,Athens,AEGEAN AIRLINES,Arrived,2024-11-03 09:39:36
16:0516:02,16:02,Frankfurt,LUFTHANSA,Arrived,2024-11-03 09:39:36
16:1015:58,15:58,Brussels,BRUSSELS AIRLINES,Arrived,2024-11-03 09:39:36
16:1516:04,16:04,Paris,AIR FRANCE,Arrived,2024-11-03 09:39:36
16:2016:12,16:12,Luxembourg,LUXAIR,Arrived,2024-11-03 09:39:36
16:3016:39,16:39,Munich,AIR DOLOMITI,,2024-11-03 09:39:36
16:4016:22,16:22,Amsterdam,KLM ROYAL DUTCH AIRLINES,Arrived,2024-11-03 09:39:36
16:5516:51,16:51,Vienna,AUSTRIAN,,2024-11-03 09:39:36
16:5516:59,16:59,Athens,SWISS,,2024-11-03 09:39:36
16:5517:14,17:14,Marrakech,EASYJET,,2024-11-03 09:39:36
17:0016:48,16:48,Hurghada,SWISS,,2024-11-03 09:39:36
17:0517:18,17:18,London,SWISS,,2024-11-03 09:39:36
17:0517:22,17:22,Lisbon,SWISS,,2024-11-03 09:39:36
17:1016:53,16:53,Istanbul,TURKISH AIRLINES,,2024-11-03 09:39:36
17:1516:59,16:59,Lille,EASYJET,,2024-11-03 09:39:36
17:25,,Paris,AIR FRANCE,,2024-11-03 09:39:36
17:2517:23,17:23,Naples,EASYJET,,2024-11-03 09:39:36
17:30,,Barcelona,VUELING,Delayed,2024-11-03 09:39:36
17:3017:37,17:37,Lisbon,TAP PORTUGAL,,2024-11-03 09:39:36
17:35,,Zurich,SWISS,,2024-11-03 09:39:36
17:35,,Olbia,EASYJET,,2024-11-03 09:39:36
17:45,,Cagliari,EASYJET,,2024-11-03 09:39:36
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-03 09:39:36
17:45,,Nice,EASYJET,,2024-11-03 09:39:36
17:50,,Madrid,IBERIA,,2024-11-03 09:39:36
17:5017:50,17:50,London,BRITISH AIRWAYS,,2024-11-03 09:39:36
18:00,,Rome,ITA AIRWAYS,,2024-11-03 09:39:36
18:0017:59,17:59,Bari,EASYJET,,2024-11-03 09:39:36
18:00,,Split,EASYJET,,2024-11-03 09:39:36
18:0518:34,18:34,Seville,EASYJET,,2024-11-03 09:39:36
18:10,,Hamburg,SWISS,,2024-11-03 09:39:36
18:10,,Manchester,EASYJET,,2024-11-03 09:39:36
18:20,,Catania,EASYJET,,2024-11-03 09:39:36
18:2518:36,18:36,Lisbon,EASYJET,,2024-11-03 09:39:36
