time,expected,origin,airline,status,scrape_time
06:1506:08,06:08,Addis Ababa,ETHIOPIAN AIRLINES,,2024-11-09 22:06:54
06:55,,Abu Dhabi,ETIHAD AIRWAYS,,2024-11-09 22:06:54
07:2507:18,07:18,New York,UNITED AIRLINES,,2024-11-09 22:06:54
07:3508:03,08:03,Washington,UNITED AIRLINES,,2024-11-09 22:06:54
07:55,,Brussels,BRUSSELS AIRLINES,,2024-11-09 22:06:54
08:10,,Frankfurt,LUFTHANSA,,2024-11-09 22:06:54
08:15,,Paris,AIR FRANCE,,2024-11-09 22:06:54
08:20,,Venice,EASYJET,,2024-11-09 22:06:54
08:20,,Antalya,SUN EXPRESS,,2024-11-09 22:06:54
08:25,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 22:06:54
08:25,,Zurich,SWISS,,2024-11-09 22:06:54
08:50,,Casablanca,AIR ARABIA MAROC,,2024-11-09 22:06:54
08:50,,Vienna,AUSTRIAN,,2024-11-09 22:06:54
09:00,,Barcelona,VUELING,,2024-11-09 22:06:54
09:00,,Amsterdam,EASYJET,,2024-11-09 22:06:54
09:2009:13,09:13,New York,SWISS,,2024-11-09 22:06:54
09:35,,London,SWISS,,2024-11-09 22:06:54
09:35,,Porto,EASYJET,,2024-11-09 22:06:54
09:40,,Amsterdam,EASYJET,,2024-11-09 22:06:54
09:40,,Paris,AIR FRANCE,,2024-11-09 22:06:54
09:40,,Warsaw,LOT POLISH AIRLINES,,2024-11-09 22:06:54
09:45,,Zurich,SWISS,,2024-11-09 22:06:54
10:00,,Istanbul,TURKISH AIRLINES,,2024-11-09 22:06:54
10:0009:33,09:33,Montreal,AIR CANADA,,2024-11-09 22:06:54
10:00,,Manchester,EASYJET,,2024-11-09 22:06:54
10:05,,Helsinki,FINNAIR,,2024-11-09 22:06:54
10:10,,Edinburgh,EASYJET,,2024-11-09 22:06:54
10:15,,Frankfurt,AIR DOLOMITI,,2024-11-09 22:06:54
10:15,,Brussels,SWISS,,2024-11-09 22:06:54
10:15,,Barcelona,EASYJET,,2024-11-09 22:06:54
10:20,,Nantes,EASYJET,,2024-11-09 22:06:54
10:30,,Rome,EASYJET,,2024-11-09 22:06:54
10:30,,Valencia,SWISS,,2024-11-09 22:06:54
11:00,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 22:06:54
11:10,,Lisbon,TAP PORTUGAL,,2024-11-09 22:06:54
11:15,,Paris,AIR FRANCE,,2024-11-09 22:06:54
11:20,,London,BRITISH AIRWAYS,,2024-11-09 22:06:54
11:35,,Santiago de Compostela,EASYJET,,2024-11-09 22:06:54
