time,expected,origin,airline,status,scrape_time
12:3012:44,12:44,Munich,AIR DOLOMITI,Arrived,2024-10-26 13:28:38
12:4512:54,12:54,Zurich,SWISS,Arrived,2024-10-26 13:28:38
13:10,,Ajaccio,EASYJET,Delayed,2024-10-26 13:28:38
13:1513:14,13:14,Dubai,EMIRATES,Arrived,2024-10-26 13:28:38
13:2012:52,12:52,Istanbul,PEGASUS,Arrived,2024-10-26 13:28:38
13:2513:18,13:18,Madrid,IBERIA,Arrived,2024-10-26 13:28:38
13:3514:00,14:00,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 13:28:38
13:4013:49,13:49,London,EASYJET,,2024-10-26 13:28:38
13:4513:55,13:55,Istanbul,TURKISH AIRLINES,,2024-10-26 13:28:38
13:5013:55,13:55,Paris,AIR FRANCE,,2024-10-26 13:28:38
13:5013:21,13:21,Mykonos,SWISS,Arrived,2024-10-26 13:28:38
13:55,,Zurich,SWISS,,2024-10-26 13:28:38
13:5514:00,14:00,Bilbao,EASYJET,,2024-10-26 13:28:38
14:0014:14,14:14,Cairo,EGYPTAIR,,2024-10-26 13:28:38
14:0514:00,14:00,Marrakech,EASYJET,,2024-10-26 13:28:38
14:05,,Frankfurt,SWISS,,2024-10-26 13:28:38
14:0514:07,14:07,Manchester,EASYJET,,2024-10-26 13:28:38
14:10,,Toulouse,EASYJET,,2024-10-26 13:28:38
14:15,,Nice,EASYJET,,2024-10-26 13:28:38
14:1514:28,14:28,Copenhagen,EASYJET,,2024-10-26 13:28:38
14:2014:14,14:14,Edinburgh,EASYJET,,2024-10-26 13:28:38
14:2014:18,14:18,Doha,QATAR AIRWAYS,,2024-10-26 13:28:38
14:30,,Bastia,EASYJET,,2024-10-26 13:28:38
14:3514:12,14:12,Amman,ROYAL JORDANIAN,,2024-10-26 13:28:38
14:3514:12,14:12,Jeddah,SAUDIA,,2024-10-26 13:28:38
14:35,,Porto,EASYJET,Delayed,2024-10-26 13:28:38
14:40,,Paris,AIR FRANCE,,2024-10-26 13:28:38
