time,expected,destination,airline,status,scrape_time
14:00,,Frankfurt,AIR DOLOMITI,,2024-10-25 10:21:29
14:10,,Madrid,IBERIA,,2024-10-25 10:21:29
14:10,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 10:21:29
14:20,,Istanbul,PEGASUS,,2024-10-25 10:21:29
14:30,,Manchester,EASYJET,,2024-10-25 10:21:29
14:40,,Istanbul,TURKISH AIRLINES,,2024-10-25 10:21:29
14:40,,Paris,AIR FRANCE,,2024-10-25 10:21:29
15:00,,Cairo,EGYPTAIR,,2024-10-25 10:21:29
15:00,,Zurich,SWISS,,2024-10-25 10:21:29
15:00,,Barcelona,EASYJET,,2024-10-25 10:21:29
15:05,,Izmir,SUN EXPRESS,,2024-10-25 10:21:29
15:10,,London,BRITISH AIRWAYS,,2024-10-25 10:21:29
15:10,,Chania,EASYJET,,2024-10-25 10:21:29
15:15,,Dubai,EMIRATES,,2024-10-25 10:21:29
15:15,,Kuwait,KUWAIT AIRWAYS,,2024-10-25 10:21:29
15:25,,Brussels,EASYJET,,2024-10-25 10:21:29
15:35,,Bucharest,WIZZ AIR,,2024-10-25 10:21:29
15:40,,London,EASYJET,,2024-10-25 10:21:29
15:40,,Malaga,EASYJET,,2024-10-25 10:21:29
15:45,,Bordeaux,EASYJET,,2024-10-25 10:21:29
15:50,,London,SWISS,,2024-10-25 10:21:29
15:55,,Marrakech,EASYJET,,2024-10-25 10:21:29
15:55,,Porto,EASYJET,,2024-10-25 10:21:29
16:00,,Naples,EASYJET,,2024-10-25 10:21:29
16:00,,Riyadh,SAUDIA,,2024-10-25 10:21:29
16:20,,Nice,EASYJET,,2024-10-25 10:21:29
16:30,,Amsterdam,EASYJET,,2024-10-25 10:21:29
16:45,,London,EASYJET,,2024-10-25 10:21:29
16:55,,Antalya,SUN EXPRESS,,2024-10-25 10:21:29
16:55,,Skopje,EASYJET,,2024-10-25 10:21:29
17:00,,Paris,AIR FRANCE,,2024-10-25 10:21:29
17:05,,Athens,SWISS,,2024-10-25 10:21:29
17:10,,Barcelona,EASYJET,,2024-10-25 10:21:29
17:10,,London,BRITISH AIRWAYS,,2024-10-25 10:21:29
17:10,,Dublin,AER LINGUS,,2024-10-25 10:21:29
17:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 10:21:29
17:15,,Lisbon,EASYJET,,2024-10-25 10:21:29
17:15,,Luxembourg,LUXAIR,,2024-10-25 10:21:29
17:20,,Munich,AIR DOLOMITI,,2024-10-25 10:21:29
17:25,,Porto,EASYJET,,2024-10-25 10:21:29
17:30,,Algiers,AIR ALGERIE,,2024-10-25 10:21:29
17:30,,Palma de Mallorca,EASYJET,,2024-10-25 10:21:29
17:45,,Manchester,EASYJET,,2024-10-25 10:21:29
17:45,,Porto,SWISS,,2024-10-25 10:21:29
17:50,,London,SWISS,,2024-10-25 10:21:29
17:50,,Vienna,SWISS,,2024-10-25 10:21:29
17:50,,Dublin,SWISS,,2024-10-25 10:21:29
17:55,,Frankfurt,AIR DOLOMITI,,2024-10-25 10:21:29
17:55,,Toulouse,EASYJET,,2024-10-25 10:21:29
17:55,,Casablanca,ROYAL AIR MAROC,,2024-10-25 10:21:29
18:00,,Valencia,EASYJET,,2024-10-25 10:21:29
18:00,,Tunis,TUNISAIR,,2024-10-25 10:21:29
18:10,,Bristol,EASYJET,,2024-10-25 10:21:29
18:15,,Paris,AIR FRANCE,,2024-10-25 10:21:29
18:20,,Lisbon,TAP PORTUGAL,,2024-10-25 10:21:29
18:20,,Copenhagen,EASYJET,,2024-10-25 10:21:29
18:20,,Biarritz,SWISS,,2024-10-25 10:21:29
18:25,,Catania,SWISS,,2024-10-25 10:21:29
18:45,,Frankfurt,SWISS,,2024-10-25 10:21:29
18:50,,Zurich,SWISS,,2024-10-25 10:21:29
18:50,,Rome,EASYJET,,2024-10-25 10:21:29
18:55,,Nantes,EASYJET,,2024-10-25 10:21:29
18:55,,Rome,ITA AIRWAYS,,2024-10-25 10:21:29
18:55,,Helsinki,FINNAIR,,2024-10-25 10:21:29
19:05,,Istanbul,TURKISH AIRLINES,,2024-10-25 10:21:29
19:05,,London,EASYJET,,2024-10-25 10:21:29
19:10,,Olbia,EASYJET,,2024-10-25 10:21:29
19:10,,Nice,SWISS,,2024-10-25 10:21:29
19:10,,Brussels,BRUSSELS AIRLINES,,2024-10-25 10:21:29
19:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 10:21:29
19:15,,Amsterdam,EASYJET,,2024-10-25 10:21:29
19:30,,Frankfurt,LUFTHANSA,,2024-10-25 10:21:29
19:35,,Paris,EASYJET,,2024-10-25 10:21:29
19:40,,Bordeaux,EASYJET,,2024-10-25 10:21:29
19:40,,Brussels,EASYJET,,2024-10-25 10:21:29
19:45,,Warsaw,LOT POLISH AIRLINES,,2024-10-25 10:21:29
19:50,,Vienna,AUSTRIAN,,2024-10-25 10:21:29
19:55,,Luxembourg,LUXAIR,,2024-10-25 10:21:29
20:00,,Munich,AIR DOLOMITI,,2024-10-25 10:21:29
20:05,,Prague,EUROWINGS,,2024-10-25 10:21:29
20:10,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-25 10:21:29
20:10,,Zurich,SWISS,,2024-10-25 10:21:29
20:10,,Nice,EASYJET,,2024-10-25 10:21:29
20:15,,Barcelona,VUELING,,2024-10-25 10:21:29
20:20,,Athens,AEGEAN AIRLINES,,2024-10-25 10:21:29
20:40,,Paris,AIR FRANCE,,2024-10-25 10:21:29
20:40,,Palma de Mallorca,EASYJET,,2024-10-25 10:21:29
20:45,,Düsseldorf,EUROWINGS,,2024-10-25 10:21:29
20:45,,Madrid,IBERIA,,2024-10-25 10:21:29
20:50,,London,SWISS,,2024-10-25 10:21:29
20:55,,Edinburgh,EASYJET,,2024-10-25 10:21:29
20:55,,London,EASYJET,,2024-10-25 10:21:29
20:55,,Berlin,EASYJET,,2024-10-25 10:21:29
20:55,,Barcelona,EASYJET,,2024-10-25 10:21:29
21:00,,Lisbon,EASYJET,,2024-10-25 10:21:29
21:10,,Brussels,BRUSSELS AIRLINES,,2024-10-25 10:21:29
21:10,,Maurice,AIR MAURITIUS,,2024-10-25 10:21:29
21:15,,Porto,EASYJET,,2024-10-25 10:21:29
21:20,,Dubai,EMIRATES,,2024-10-25 10:21:29
21:25,,London,BRITISH AIRWAYS,,2024-10-25 10:21:29
