time,expected,destination,airline,status,scrape_time
11:40,,New York,SWISS,,2024-11-02 21:36:12
11:50,,Naples,EASYJET,,2024-11-02 21:36:12
11:50,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 21:36:12
12:00,,Lisbon,TAP PORTUGAL,,2024-11-02 21:36:12
12:05,,Paris,AIR FRANCE,,2024-11-02 21:36:12
12:05,,London,EASYJET,,2024-11-02 21:36:12
12:10,,London,BRITISH AIRWAYS,,2024-11-02 21:36:12
12:20,,Montreal,AIR CANADA,,2024-11-02 21:36:12
12:30,,London,EASYJET,,2024-11-02 21:36:12
12:35,,Madrid,IBERIA,,2024-11-02 21:36:12
12:40,,Lisbon,EASYJET,,2024-11-02 21:36:12
12:50,,Seville,EASYJET,,2024-11-02 21:36:12
12:50,,London,SWISS,,2024-11-02 21:36:12
12:55,,Nice,EASYJET,,2024-11-02 21:36:12
13:00,,Paris,EASYJET,,2024-11-02 21:36:12
13:15,,Catania,EASYJET,,2024-11-02 21:36:12
13:30,,Porto,EASYJET,,2024-11-02 21:36:12
13:30,,Bari,EASYJET,,2024-11-02 21:36:12
13:40,,Frankfurt,LUFTHANSA,,2024-11-02 21:36:12
13:45,,Tunis,NOUVELAIR TUNISIE,,2024-11-02 21:36:12
13:50,,Olbia,EASYJET,,2024-11-02 21:36:12
13:50,,Hamburg,SWISS,,2024-11-02 21:36:12
13:55,,Pristina,GP AVIATION,,2024-11-02 21:36:12
14:05,,Cagliari,EASYJET,,2024-11-02 21:36:12
14:05,,Cairo,EGYPTAIR,,2024-11-02 21:36:12
14:10,,Madrid,IBERIA,,2024-11-02 21:36:12
14:10,,Lille,EASYJET,,2024-11-02 21:36:12
14:10,,Split,EASYJET,,2024-11-02 21:36:12
14:10,,Dublin,AER LINGUS,,2024-11-02 21:36:12
14:15,,Budapest,EASYJET,,2024-11-02 21:36:12
14:20,,Istanbul,PEGASUS,,2024-11-02 21:36:12
14:30,,London,BRITISH AIRWAYS,,2024-11-02 21:36:12
14:35,,London,EASYJET,,2024-11-02 21:36:12
14:35,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 21:36:12
14:45,,Istanbul,TURKISH AIRLINES,,2024-11-02 21:36:12
14:50,,Zurich,SWISS,,2024-11-02 21:36:12
15:00,,Paris,AIR FRANCE,,2024-11-02 21:36:12
15:00,,Dubai,EMIRATES,,2024-11-02 21:36:12
15:00,,Agadir,EASYJET,,2024-11-02 21:36:12
15:00,,Jeddah,SAUDIA,,2024-11-02 21:36:12
15:10,,Barcelona,EASYJET,,2024-11-02 21:36:12
15:15,,Prague,EASYJET,,2024-11-02 21:36:12
15:20,,Lisbon,EASYJET,,2024-11-02 21:36:12
15:25,,Doha,QATAR AIRWAYS,,2024-11-02 21:36:12
15:40,,Pristina,EASYJET,,2024-11-02 21:36:12
15:55,,London,SWISS,,2024-11-02 21:36:12
16:10,,Porto,SWISS,,2024-11-02 21:36:12
16:10,,Berlin,EASYJET,,2024-11-02 21:36:12
16:20,,Nantes,EASYJET,,2024-11-02 21:36:12
16:25,,Porto,TAP PORTUGAL,,2024-11-02 21:36:12
16:25,,Amsterdam,EASYJET,,2024-11-02 21:36:12
16:25,,London,BRITISH AIRWAYS,,2024-11-02 21:36:12
16:30,,Porto,EASYJET,,2024-11-02 21:36:12
16:35,,Bristol,EASYJET,,2024-11-02 21:36:12
16:40,,Barcelona,EASYJET,,2024-11-02 21:36:12
16:45,,Frankfurt,LUFTHANSA,,2024-11-02 21:36:12
16:45,,Lisbon,EASYJET,,2024-11-02 21:36:12
16:55,,Athens,AEGEAN AIRLINES,,2024-11-02 21:36:12
16:55,,Casablanca,ROYAL AIR MAROC,,2024-11-02 21:36:12
17:00,,Brussels,BRUSSELS AIRLINES,,2024-11-02 21:36:12
17:00,,Tunis,TUNISAIR,,2024-11-02 21:36:12
17:00,,Luxembourg,LUXAIR,,2024-11-02 21:36:12
17:05,,Paris,AIR FRANCE,,2024-11-02 21:36:12
17:10,,Munich,AIR DOLOMITI,,2024-11-02 21:36:12
17:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 21:36:12
17:40,,Vienna,AUSTRIAN,,2024-11-02 21:36:12
17:40,,Brussels,SWISS,,2024-11-02 21:36:12
17:40,,Porto,EASYJET,,2024-11-02 21:36:12
17:45,,Berlin,SWISS,,2024-11-02 21:36:12
17:50,,London,SWISS,,2024-11-02 21:36:12
17:55,,Nice,SWISS,,2024-11-02 21:36:12
17:55,,Copenhagen,EASYJET,,2024-11-02 21:36:12
18:00,,Naples,EASYJET,,2024-11-02 21:36:12
18:10,,Barcelona,VUELING,,2024-11-02 21:36:12
18:15,,Paris,AIR FRANCE,,2024-11-02 21:36:12
18:20,,Lisbon,TAP PORTUGAL,,2024-11-02 21:36:12
18:20,,Ibiza,EASYJET,,2024-11-02 21:36:12
18:20,,Alicante,EASYJET,,2024-11-02 21:36:12
18:25,,Frankfurt,AIR DOLOMITI,,2024-11-02 21:36:12
18:30,,Nice,EASYJET,,2024-11-02 21:36:12
18:35,,Madrid,IBERIA,,2024-11-02 21:36:12
18:35,,Istanbul,TURKISH AIRLINES,,2024-11-02 21:36:12
18:40,,London,EASYJET,,2024-11-02 21:36:12
18:40,,London,BRITISH AIRWAYS,,2024-11-02 21:36:12
18:45,,Rome,EASYJET,,2024-11-02 21:36:12
18:50,,Barcelona,EASYJET,,2024-11-02 21:36:12
18:55,,Bordeaux,EASYJET,,2024-11-02 21:36:12
18:55,,Rome,ITA AIRWAYS,,2024-11-02 21:36:12
19:00,,Toulouse,EASYJET,,2024-11-02 21:36:12
19:00,,Manchester,EASYJET,,2024-11-02 21:36:12
19:10,,Brussels,SWISS,,2024-11-02 21:36:12
19:15,,London,EASYJET,,2024-11-02 21:36:12
19:15,,Brussels,EASYJET,,2024-11-02 21:36:12
19:20,,Zurich,SWISS,,2024-11-02 21:36:12
19:25,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-02 21:36:12
19:35,,Paris,EASYJET,,2024-11-02 21:36:12
19:40,,Warsaw,LOT POLISH AIRLINES,,2024-11-02 21:36:12
19:50,,Nantes,EASYJET,,2024-11-02 21:36:12
19:55,,Vienna,AUSTRIAN,,2024-11-02 21:36:12
20:05,,Munich,AIR DOLOMITI,,2024-11-02 21:36:12
20:10,,Nice,EASYJET,,2024-11-02 21:36:12
20:15,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-11-02 21:36:12
20:30,,Paris,AIR FRANCE,,2024-11-02 21:36:12
20:30,,Zurich,SWISS,,2024-11-02 21:36:12
20:40,,Dubai,EMIRATES,,2024-11-02 21:36:12
20:40,,Barcelona,EASYJET,,2024-11-02 21:36:12
20:45,,Madrid,IBERIA,,2024-11-02 21:36:12
20:50,,London,SWISS,,2024-11-02 21:36:12
21:00,,Berlin,EASYJET,,2024-11-02 21:36:12
21:00,,Prague,EUROWINGS,,2024-11-02 21:36:12
21:10,,Brussels,BRUSSELS AIRLINES,,2024-11-02 21:36:12
22:15,,Addis Ababa,ETHIOPIAN AIRLINES,,2024-11-02 21:36:12
