time,expected,origin,airline,status,scrape_time
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 15:36:00
18:4518:25,18:25,Dubai,EMIRATES,,2024-10-27 15:36:00
18:50,,Zurich,SWISS,,2024-10-27 15:36:00
19:00,,Prague,EASYJET,,2024-10-27 15:36:00
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-27 15:36:00
19:10,,Vienna,AUSTRIAN,,2024-10-27 15:36:00
19:15,,Barcelona,EASYJET,,2024-10-27 15:36:00
19:25,,Munich,AIR DOLOMITI,,2024-10-27 15:36:00
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-27 15:36:00
19:35,,Nantes,EASYJET,,2024-10-27 15:36:00
19:40,,Paris,AIR FRANCE,,2024-10-27 15:36:00
20:00,,Madrid,IBERIA,,2024-10-27 15:36:00
20:00,,Barcelona,EASYJET,,2024-10-27 15:36:00
20:05,,London,SWISS,,2024-10-27 15:36:00
20:10,,Prague,EUROWINGS,,2024-10-27 15:36:00
20:20,,Berlin,EASYJET,,2024-10-27 15:36:00
20:20,,Brussels,BRUSSELS AIRLINES,,2024-10-27 15:36:00
20:40,,Nice,SWISS,,2024-10-27 15:36:00
21:00,,Brussels,SWISS,,2024-10-27 15:36:00
21:05,,Pristina,EASYJET,,2024-10-27 15:36:00
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-10-27 15:36:00
21:50,,Porto,SWISS,,2024-10-27 15:36:00
21:50,,Zurich,SWISS,,2024-10-27 15:36:00
21:55,,Toulouse,EASYJET,,2024-10-27 15:36:00
21:55,,Frankfurt,LUFTHANSA,,2024-10-27 15:36:00
22:05,,London,BRITISH AIRWAYS,,2024-10-27 15:36:00
22:05,,London,SWISS,,2024-10-27 15:36:00
22:15,,Bordeaux,EASYJET,,2024-10-27 15:36:00
22:20,,Madrid,IBERIA,,2024-10-27 15:36:00
22:25,,Brussels,SWISS,,2024-10-27 15:36:00
22:25,,Rome,EASYJET,,2024-10-27 15:36:00
22:30,,Ibiza,EASYJET,,2024-10-27 15:36:00
22:30,,Brussels,EASYJET,,2024-10-27 15:36:00
22:30,,Lisbon,EASYJET,,2024-10-27 15:36:00
22:30,,Paris,EASYJET,,2024-10-27 15:36:00
22:35,,Barcelona,EASYJET,,2024-10-27 15:36:00
22:35,,London,EASYJET,,2024-10-27 15:36:00
22:40,,Copenhagen,EASYJET,,2024-10-27 15:36:00
22:45,,Nice,EASYJET,,2024-10-27 15:36:00
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-27 15:36:00
22:50,,Alicante,EASYJET,,2024-10-27 15:36:00
22:50,,Agadir,EASYJET,,2024-10-27 15:36:00
22:50,,Porto,EASYJET,,2024-10-27 15:36:00
23:00,,London,EASYJET,,2024-10-27 15:36:00
23:00,,Nantes,EASYJET,,2024-10-27 15:36:00
23:00,,Paris,AIR FRANCE,,2024-10-27 15:36:00
23:05,,Munich,AIR DOLOMITI,,2024-10-27 15:36:00
23:15,,Lisbon,TAP PORTUGAL,,2024-10-27 15:36:00
23:35,,Zurich,SWISS,,2024-10-27 15:36:00
